iterations,fitness,time,fevals
0,567.0,9.212450032,1000
10,633.0,17.589942137,2100
20,665.0,25.25247811,3200
30,692.0,32.036293732,4300
40,708.0,38.300292032,5400
50,708.0,44.345029863,6500
60,714.0,50.415127533,7600
70,716.0,56.245410665,8700
80,728.0,62.094777594,9800
90,732.0,67.878311054,10900
100,732.0,73.401082372,12000
110,734.0,78.894725837,13100
120,734.0,84.524445232,14200
130,730.0,90.129719722,15300
140,732.0,95.64915701,16400
150,732.0,101.229133953,17500
160,732.0,106.796503937,18600
170,734.0,112.450055518,19700
180,732.0,118.049957531,20800
190,732.0,123.52203883,21900
200,732.0,129.007673038,23000
210,734.0,134.610227862,24100
220,738.0,140.310529041,25200
230,734.0,145.848115782,26300
240,734.0,151.513871945,27400
250,736.0,157.111429742,28500
260,734.0,162.843402904,29600
270,734.0,168.411945018,30700
280,736.0,174.000410302,31800
290,732.0,179.784034323,32900
300,736.0,185.465145798,34000
310,738.0,191.285352684,35100
320,736.0,196.978577554,36200
330,738.0,202.87416679,37300
340,734.0,208.498197086,38400
350,738.0,214.281231776,39500
360,738.0,220.132367491,40600
370,738.0,226.090301388,41700
380,738.0,232.02728016,42800
390,738.0,237.771718397,43900
400,738.0,243.469510395,45000
410,740.0,249.380659438,46100
420,742.0,255.195849222,47200
430,742.0,260.900724983,48300
440,742.0,266.625140275,49400
450,744.0,272.394477279,50500
460,746.0,278.061322279,51600
470,744.0,283.620295967,52700
480,744.0,289.344986567,53800
490,744.0,294.963044573,54900
500,742.0,300.4802055,56000
510,744.0,306.026012207,57100
520,744.0,311.563324228,58200
530,744.0,317.237515043,59300
540,746.0,322.801824658,60400
550,748.0,328.485451518,61500
560,748.0,333.962827075,62600
570,748.0,339.568848859,63700
580,752.0,345.293397148,64800
590,750.0,350.866989435,65900
600,750.0,356.593503598,67000
610,750.0,362.308650939,68100
620,750.0,368.090509179,69200
630,748.0,373.772092007,70300
640,750.0,379.337615529,71400
650,750.0,385.032252019,72500
660,750.0,390.71850853,73600
