iterations,fitness,time,fevals
0,553.0,9.241297635,1000
10,583.0,17.969880748,2100
20,617.0,26.420598063,3200
30,642.0,34.675252635,4300
40,666.0,42.574294985,5400
50,697.0,50.63989625,6500
60,706.0,58.527087116,7600
70,730.0,65.9190597,8700
80,744.0,73.136874998,9800
90,748.0,80.457499654,10900
100,750.0,87.508083211,12000
110,752.0,94.3488744,13100
120,754.0,101.239329206,14200
130,760.0,108.199464525,15300
140,766.0,115.306964536,16400
150,764.0,122.238617366,17500
160,768.0,128.804687047,18600
170,778.0,135.75221715,19700
180,774.0,142.799623856,20800
190,774.0,149.810718926,21900
200,786.0,157.224951194,23000
210,786.0,163.968051671,24100
220,784.0,170.774890368,25200
230,798.0,177.879963156,26300
240,788.0,184.916381252,27400
250,790.0,192.127886942,28500
260,786.0,198.722526474,29600
270,788.0,205.49536362,30700
280,794.0,212.263975304,31800
290,812.0,219.416113352,32900
300,786.0,226.202768203,34000
310,798.0,233.099092595,35100
320,788.0,240.017984375,36200
330,794.0,247.284490675,37300
340,800.0,254.218517758,38400
350,790.0,260.959422367,39500
360,792.0,267.671859566,40600
370,796.0,274.589786338,41700
380,788.0,281.416881859,42800
390,798.0,288.259308726,43900
400,794.0,294.690382756,45000
410,794.0,301.932369935,46100
420,790.0,309.172546606,47200
430,796.0,316.254350411,48300
440,796.0,322.955555572,49400
450,810.0,330.166697481,50500
460,792.0,337.31246288,51600
470,794.0,344.319666445,52700
480,805.0,351.599821614,53800
490,802.0,358.428659738,54900
500,814.0,365.214070578,56000
510,808.0,372.087651235,57100
520,806.0,378.689412736,58200
530,808.0,385.798056931,59300
540,808.0,392.812558488,60400
550,806.0,399.582135534,61500
560,810.0,406.315621741,62600
570,806.0,412.912065806,63700
580,812.0,419.57531857,64800
590,804.0,426.358337079,65900
600,802.0,433.032789227,67000
610,804.0,439.46771942,68100
620,804.0,445.880535399,69200
630,800.0,452.368750547,70300
640,814.0,458.864938012,71400
650,808.0,465.178105507,72500
660,806.0,471.593941497,73600
670,804.0,477.980688539,74700
680,804.0,484.462148219,75800
690,808.0,490.823200683,76900
700,810.0,497.337766592,78000
710,798.0,503.796030963,79100
720,800.0,510.278883526,80200
730,808.0,516.623283382,81300
740,816.0,523.016575883,82400
750,812.0,529.708750942,83500
760,802.0,536.265878022,84600
770,800.0,542.77542601,85700
780,806.0,549.329220603,86800
790,814.0,555.883608333,87900
800,792.0,562.336458886,89000
810,802.0,568.878301331,90100
820,810.0,575.335865262,91200
830,816.0,581.67696096,92300
840,810.0,587.944232592,93400
850,824.0,594.564603871,94500
860,814.0,601.463582324,95600
870,822.0,607.868862815,96700
880,812.0,614.479543032,97800
890,824.0,621.072592705,98900
900,820.0,627.813799429,100000
910,820.0,634.720583345,101100
920,818.0,641.299040387,102200
930,820.0,648.104430793,103300
940,814.0,654.981959028,104400
950,812.0,661.755243067,105500
960,824.0,668.387928135,106600
970,834.0,674.889938231,107700
980,818.0,681.655541374,108800
990,832.0,688.55594904,109900
1000,816.0,695.362757478,111000
1010,820.0,701.86706159,112100
1020,826.0,708.943970522,113200
1030,822.0,715.768494832,114300
1040,816.0,722.526334612,115400
1050,824.0,729.232598487,116500
1060,828.0,736.198126094,117600
1070,814.0,743.108985356,118700
1080,826.0,749.950863415,119800
1090,820.0,756.549349696,120900
1100,814.0,763.143123095,122000
1110,818.0,769.721999998,123100
1120,818.0,776.338947089,124200
1130,816.0,783.293016923,125300
1140,804.0,789.993175884,126400
1150,818.0,796.60439276,127500
1160,826.0,803.287002813,128600
1170,806.0,809.930410479,129700
1180,828.0,816.548224807,130800
1190,810.0,823.097483881,131900
1200,806.0,829.794351916,133000
1210,818.0,836.400621162,134100
1220,820.0,843.000586718,135200
1230,812.0,849.634560896,136300
1240,814.0,856.250971877,137400
1250,822.0,862.898082315,138500
1260,826.0,869.479715154,139600
1270,808.0,876.022102016,140700
1280,826.0,882.659601526,141800
1290,824.0,889.218095179,142900
1300,820.0,895.764308984,144000
1310,816.0,902.312624085,145100
1320,820.0,908.859780777,146200
1330,826.0,915.376983009,147300
1340,830.0,921.903915669,148400
1350,830.0,928.50532555,149500
1360,830.0,934.999548579,150600
1370,826.0,941.583964317,151700
1380,826.0,948.035209109,152800
1390,822.0,954.723614091,153900
1400,818.0,961.317498632,155000
1410,822.0,967.923475118,156100
1420,830.0,974.402437972,157200
1430,826.0,980.974334709,158300
1440,818.0,987.43197745,159400
1450,822.0,994.027590923,160500
1460,824.0,1000.63373542,161600
1470,832.0,1007.19931406,162700
1480,832.0,1013.88068699,163800
1490,834.0,1020.31826605,164900
1500,824.0,1026.90611603,166000
