iterations,fitness,time,fevals
0,541.0,0.008077828,648
10,538.0,0.011253646,1192
20,535.0,0.014626142,1740
30,525.0,0.017767926,2281
40,536.0,0.020071517,2819
50,536.0,0.022046553,3377
60,540.0,0.023819121,3917
70,535.0,0.0255554,4465
80,535.0,0.027493354,5016
90,541.0,0.02915611,5560
100,539.0,0.031130272,6106
110,540.0,0.032730668,6650
120,545.0,0.03446168,7205
130,550.0,0.036233049,7751
140,549.0,0.038968297,8304
150,554.0,0.041733905,8850
160,551.0,0.046673838,9401
170,546.0,0.048233844,9951
180,550.0,0.049860846,10503
190,554.0,0.051461369,11052
200,545.0,0.053069766,11594
210,550.0,0.054659246,12142
220,551.0,0.056257074,12695
230,551.0,0.057800017,13244
240,554.0,0.059314187,13790
250,552.0,0.061111956,14342
260,552.0,0.06274985,14889
270,550.0,0.064531566,15448
280,556.0,0.066356278,15993
290,550.0,0.068873352,16546
300,553.0,0.070988105,17093
310,547.0,0.074844049,17633
320,545.0,0.076370176,18168
330,549.0,0.078214924,18717
340,555.0,0.079756337,19270
350,555.0,0.081410995,19810
360,551.0,0.083006385,20363
370,549.0,0.084525453,20911
380,551.0,0.086109402,21463
390,549.0,0.087643402,22015
400,551.0,0.089432404,22565
410,549.0,0.090971258,23116
420,547.0,0.092710447,23672
430,549.0,0.094396502,24225
440,549.0,0.096775236,24780
450,549.0,0.098504062,25335
460,549.0,0.100686421,25880
470,549.0,0.104178843,26432
480,549.0,0.10574774,26988
490,551.0,0.107353311,27535
500,549.0,0.108920753,28083
510,549.0,0.110562652,28631
520,549.0,0.112160421,29179
530,549.0,0.113725001,29728
540,549.0,0.115327402,30274
550,551.0,0.117029412,30810
560,551.0,0.118743376,31355
570,553.0,0.120306655,31903
580,553.0,0.122300834,32449
590,553.0,0.124331122,32994
600,555.0,0.12647051,33539
610,555.0,0.128416878,34088
620,555.0,0.131904385,34634
630,557.0,0.133997676,35184
640,555.0,0.135649971,35730
650,555.0,0.137222904,36273
660,559.0,0.138844346,36819
670,555.0,0.14043153,37366
680,555.0,0.142083137,37911
690,555.0,0.144955268,38463
700,557.0,0.146567537,39011
710,555.0,0.14814494,39564
720,555.0,0.149738056,40123
730,555.0,0.151410312,40669
740,557.0,0.153606138,41214
750,555.0,0.155307793,41761
760,561.0,0.157013828,42303
770,557.0,0.160077073,42852
780,558.0,0.162427379,43405
790,559.0,0.164217979,43950
800,557.0,0.16580739,44489
810,557.0,0.167707716,45038
820,557.0,0.169263544,45586
830,557.0,0.170804882,46138
840,555.0,0.172541615,46691
850,557.0,0.174505727,47244
860,557.0,0.176113334,47787
870,555.0,0.177704753,48345
880,555.0,0.179292274,48891
890,557.0,0.181303339,49437
900,557.0,0.183113059,49992
910,557.0,0.184869833,50538
920,559.0,0.18692839,51091
930,559.0,0.190943045,51632
940,561.0,0.192725806,52186
950,559.0,0.194340636,52744
960,561.0,0.196042693,53292
970,561.0,0.197617298,53834
980,557.0,0.19921035,54384
990,561.0,0.200824396,54935
1000,561.0,0.202696007,55480
1010,557.0,0.204305957,56031
1020,557.0,0.205869286,56577
1030,557.0,0.207529398,57126
1040,557.0,0.209412339,57682
1050,559.0,0.211214025,58228
1060,561.0,0.213031802,58771
1070,559.0,0.215233756,59312
1080,559.0,0.219870322,59854
1090,559.0,0.221412683,60393
1100,561.0,0.223013106,60945
1110,563.0,0.224649657,61483
1120,565.0,0.226252956,62043
1130,565.0,0.227844416,62584
1140,565.0,0.2294696,63142
1150,565.0,0.231552751,63683
1160,563.0,0.233290294,64232
1170,561.0,0.234932172,64781
1180,565.0,0.237698599,65326
1190,565.0,0.245514248,65880
1200,565.0,0.253516102,66431
1210,565.0,0.260818385,66978
1220,569.0,0.266963524,67526
1230,567.0,0.27354937,68074
1240,569.0,0.278516297,68618
1250,569.0,0.286063312,69164
1260,567.0,0.292188037,69709
1270,571.0,0.301980407,70263
1280,571.0,0.30826373,70804
1290,573.0,0.318458112,71347
1300,573.0,0.324997589,71893
1310,571.0,0.336561512,72441
1320,571.0,0.343328561,72982
1330,573.0,0.354366754,73522
1340,575.0,0.363643688,74066
1350,571.0,0.370412118,74626
1360,569.0,0.381333437,75178
1370,571.0,0.388807054,75727
1380,569.0,0.399327091,76283
