iterations,fitness,time,fevals
0,502.0,6.95339999999e-05,11
10,496.0,0.000130163,21
20,496.0,0.000186778,31
30,496.0,0.000256317,41
40,496.0,0.000326756,51
50,500.0,0.000411145,61
60,502.0,0.000555092,71
70,504.0,0.000629542,81
80,508.0,0.000703917,91
90,514.0,0.000777294,101
100,516.0,0.000847316,111
110,516.0,0.000929938,121
120,516.0,0.000992133,131
130,518.0,0.001053142,141
140,528.0,0.001119069,151
150,532.0,0.001175041,161
160,534.0,0.001227798,171
170,536.0,0.001284669,181
180,536.0,0.001360141,191
190,536.0,0.001416062,201
200,538.0,0.001483444,211
210,544.0,0.001569374,221
220,546.0,0.001661705,231
230,548.0,0.001717716,241
240,548.0,0.001778148,251
250,550.0,0.001849827,261
260,552.0,0.002017391,271
270,552.0,0.002115885,281
280,554.0,0.002214895,291
290,554.0,0.002312343,301
300,556.0,0.002403403,311
310,560.0,0.002514363,321
320,562.0,0.002641898,331
330,568.0,0.002726947,341
340,570.0,0.002813971,351
350,572.0,0.002905052,361
360,574.0,0.002997993,371
370,574.0,0.003107428,381
380,580.0,0.003184815,391
390,582.0,0.00324506,401
400,586.0,0.003302169,411
410,590.0,0.003365405,421
420,590.0,0.00342233,431
430,592.0,0.003481764,441
440,594.0,0.003540661,451
450,596.0,0.003614576,461
460,596.0,0.003671331,471
470,596.0,0.003726884,481
480,596.0,0.003807379,491
490,598.0,0.003869426,501
500,600.0,0.003974331,511
510,602.0,0.004108063,521
520,604.0,0.004202888,531
530,604.0,0.004272262,541
540,606.0,0.004334261,551
550,610.0,0.0043949,561
560,610.0,0.004468207,571
570,612.0,0.004528181,581
580,614.0,0.004621431,591
590,614.0,0.004699977,601
600,616.0,0.004761426,611
610,617.0,0.004819844,621
620,619.0,0.004853822,631
630,621.0,0.00488281,641
640,625.0,0.00492289,651
650,627.0,0.004973262,661
660,627.0,0.00500572,671
670,629.0,0.005041729,681
680,631.0,0.005074506,691
690,635.0,0.005116214,701
700,637.0,0.005162146,711
710,639.0,0.005202458,721
720,641.0,0.005255615,731
730,643.0,0.00529414,741
740,645.0,0.005334541,751
750,645.0,0.005367237,761
760,649.0,0.005389207,771
770,649.0,0.005411781,781
780,649.0,0.005432806,791
790,651.0,0.005456193,801
800,653.0,0.005480033,811
810,655.0,0.005502176,821
820,655.0,0.005525589,831
830,655.0,0.005547959,841
840,655.0,0.005571346,851
850,655.0,0.005595274,861
860,657.0,0.00561925,871
870,657.0,0.005653412,881
