iterations,fitness,time,fevals
0,528.0,0.002341552,547
10,536.0,0.004364667,1001
20,540.0,0.005975317,1455
30,545.0,0.007549423,1916
40,540.0,0.00916489,2379
50,527.0,0.010580287,2850
60,535.0,0.014870628,3299
70,543.0,0.016248584,3755
80,541.0,0.017652827,4201
90,545.0,0.019203658,4639
100,537.0,0.020495185,5111
110,538.0,0.021786703,5577
120,539.0,0.023048965,6035
130,533.0,0.024295805,6484
140,535.0,0.025628535,6945
150,539.0,0.026896356,7389
160,541.0,0.028152296,7853
170,543.0,0.02956926,8314
180,545.0,0.030811573,8774
190,545.0,0.031999527,9226
200,539.0,0.033262273,9689
210,537.0,0.034640535,10142
220,537.0,0.035828691,10585
230,538.0,0.037010797,11039
240,543.0,0.038260053,11480
250,543.0,0.039642974,11925
260,545.0,0.040921902,12384
270,545.0,0.042248857,12827
280,545.0,0.043653522,13290
290,547.0,0.044877075,13738
300,545.0,0.046280405,14174
310,539.0,0.04776452,14622
320,543.0,0.049142607,15069
330,545.0,0.050397154,15525
340,541.0,0.05158649,15973
350,543.0,0.052804866,16433
360,547.0,0.054046643,16901
370,547.0,0.055272757,17357
380,549.0,0.056506115,17806
390,549.0,0.057741824,18263
400,543.0,0.058971266,18719
410,549.0,0.060236007,19182
420,549.0,0.061494226,19636
430,559.0,0.062779452,20088
440,543.0,0.06409212,20547
450,551.0,0.065334529,21000
460,553.0,0.066565705,21448
470,541.0,0.067798008,21895
480,541.0,0.070323051,22353
490,541.0,0.071767083,22813
500,545.0,0.073565924,23279
510,547.0,0.074801778,23737
520,541.0,0.076165329,24197
530,543.0,0.077404217,24647
540,547.0,0.078625649,25100
550,549.0,0.079845582,25557
560,549.0,0.081047077,26005
570,547.0,0.082244213,26450
580,553.0,0.083459651,26918
590,549.0,0.084662326,27377
600,549.0,0.085838568,27830
610,547.0,0.087034478,28282
620,543.0,0.088238765,28738
630,551.0,0.089442172,29186
640,549.0,0.090728472,29635
650,551.0,0.09194298,30091
660,553.0,0.093174984,30532
670,547.0,0.094444045,30980
680,551.0,0.095681156,31431
690,547.0,0.096870605,31877
700,549.0,0.098260028,32335
710,551.0,0.099821062,32800
720,551.0,0.101352275,33262
730,551.0,0.102590976,33727
740,553.0,0.103812777,34184
750,553.0,0.105382339,34639
760,555.0,0.106662266,35086
770,551.0,0.107894133,35541
780,553.0,0.109128457,35994
790,549.0,0.110521511,36452
800,555.0,0.11179906,36902
810,553.0,0.113018244,37358
820,559.0,0.114225828,37814
830,553.0,0.115417118,38255
840,559.0,0.116618475,38716
850,561.0,0.11784997,39166
860,563.0,0.119026822,39617
870,567.0,0.120231029,40087
880,561.0,0.121465375,40541
890,561.0,0.122717647,40991
900,561.0,0.123978799,41449
910,561.0,0.125228533,41916
920,565.0,0.126487948,42376
930,565.0,0.127849775,42828
940,565.0,0.129259466,43283
950,563.0,0.131036322,43737
960,563.0,0.132413324,44188
970,559.0,0.13412535,44649
980,561.0,0.135394375,45108
990,565.0,0.136623891,45570
1000,563.0,0.137820824,46021
1010,565.0,0.139035185,46490
1020,567.0,0.140217767,46945
1030,567.0,0.141534478,47412
1040,565.0,0.142806849,47868
1050,565.0,0.144045954,48324
1060,569.0,0.14528299,48773
1070,569.0,0.146466705,49221
1080,569.0,0.14767445,49675
1090,571.0,0.148892472,50140
1100,573.0,0.150093088,50592
1110,575.0,0.151287784,51048
1120,573.0,0.152532097,51514
1130,575.0,0.153845718,51969
1140,573.0,0.155054553,52439
1150,575.0,0.1565022,52883
1160,579.0,0.157911653,53333
1170,577.0,0.15959081,53782
1180,579.0,0.161009432,54233
1190,581.0,0.162495639,54678
1200,587.0,0.163890165,55128
1210,589.0,0.165128409,55591
1220,591.0,0.166584544,56059
1230,589.0,0.168135404,56510
1240,587.0,0.169561569,56960
1250,587.0,0.171025806,57424
1260,583.0,0.17231012,57898
1270,587.0,0.173601881,58355
1280,587.0,0.174815407,58805
1290,587.0,0.176104472,59265
1300,589.0,0.177416531,59719
1310,595.0,0.178668991,60183
1320,591.0,0.180003027,60644
1330,589.0,0.181463861,61097
1340,585.0,0.182858677,61562
1350,583.0,0.184186224,62021
1360,587.0,0.185798427,62493
1370,593.0,0.187293867,62954
1380,583.0,0.188560938,63403
1390,585.0,0.189836978,63863
1400,589.0,0.191110518,64321
1410,579.0,0.192387656,64791
1420,579.0,0.193583187,65251
1430,581.0,0.194977824,65716
1440,585.0,0.196285995,66173
1450,581.0,0.197566216,66627
1460,583.0,0.1988427,67071
1470,585.0,0.200106779,67522
1480,589.0,0.201392675,67977
1490,593.0,0.202642867,68434
1500,589.0,0.203893244,68879
1510,585.0,0.205317493,69333
1520,589.0,0.206548476,69775
1530,589.0,0.208003844,70239
1540,595.0,0.209335643,70707
1550,587.0,0.210870129,71150
1560,593.0,0.212124292,71602
1570,591.0,0.213494355,72055
1580,591.0,0.21507078,72506
1590,589.0,0.216318351,72975
1600,587.0,0.217553281,73442
1610,587.0,0.218813564,73905
1620,589.0,0.220111184,74354
1630,587.0,0.221527636,74797
1640,585.0,0.222821172,75247
1650,585.0,0.22407998,75700
1660,587.0,0.22544159,76163
1670,585.0,0.226720831,76614
1680,583.0,0.227958942,77055
1690,587.0,0.22919661,77525
1700,589.0,0.230480244,77985
1710,589.0,0.231758427,78445
1720,587.0,0.233001406,78907
1730,589.0,0.234331314,79373
1740,593.0,0.235684814,79838
1750,593.0,0.237080015,80289
1760,595.0,0.238420326,80747
1770,593.0,0.239934631,81201
1780,595.0,0.241172512,81661
1790,595.0,0.242644769,82121
1800,597.0,0.246591672,82567
1810,597.0,0.247833228,83013
1820,595.0,0.249162447,83469
1830,597.0,0.250406233,83922
1840,595.0,0.251685632,84394
1850,599.0,0.253112059,84848
1860,597.0,0.254356222,85299
1870,595.0,0.255597479,85756
1880,595.0,0.256923131,86218
1890,599.0,0.258164008,86660
1900,599.0,0.259427386,87120
1910,595.0,0.260659587,87559
1920,589.0,0.26189795,88008
1930,589.0,0.263277354,88469
1940,589.0,0.264482335,88919
1950,587.0,0.265778851,89374
1960,585.0,0.267266388,89830
1970,589.0,0.269705386,90275
1980,591.0,0.271020552,90738
1990,591.0,0.272552817,91215
2000,593.0,0.273799026,91678
2010,593.0,0.275017165,92124
2020,591.0,0.276284472,92577
2030,589.0,0.277493991,93022
2040,589.0,0.278730933,93467
2050,585.0,0.27996963,93925
2060,583.0,0.281201557,94397
2070,585.0,0.28240144,94849
2080,580.0,0.283611837,95312
2090,585.0,0.284834813,95782
2100,587.0,0.286057414,96248
2110,587.0,0.287340823,96705
2120,589.0,0.2886998,97155
2130,589.0,0.290006638,97604
2140,591.0,0.291374504,98067
2150,597.0,0.292596604,98520
2160,595.0,0.294101034,98973
2170,595.0,0.295461119,99439
2180,593.0,0.297407528,99886
2190,597.0,0.298716355,100353
2200,594.0,0.300122593,100802
2210,594.0,0.30146398,101245
2220,595.0,0.302703472,101712
2230,595.0,0.303893849,102170
2240,595.0,0.30507807,102626
2250,599.0,0.306244473,103069
