iterations,fitness,time,fevals
0,486.0,3.0566e-05,11
10,492.0,5.1978e-05,21
20,494.0,7.0925e-05,31
30,494.0,9.0191e-05,41
40,498.0,0.000109232,51
50,498.0,0.000127835,61
60,500.0,0.000145889,71
70,504.0,0.000174069,81
80,504.0,0.000192954,91
90,508.0,0.000212448,101
100,508.0,0.00023485,111
110,510.0,0.000255509,121
120,512.0,0.000273256,131
130,514.0,0.000292511,141
140,518.0,0.000311479,151
150,524.0,0.000339293,161
160,528.0,0.000359904,171
170,530.0,0.000388251,181
180,536.0,0.000426011,191
190,538.0,0.000454439,201
200,540.0,0.000474316,211
210,546.0,0.000493674,221
220,548.0,0.000516307,231
230,550.0,0.000534085,241
240,554.0,0.000561215,251
250,554.0,0.000580214,261
260,558.0,0.000598233,271
270,560.0,0.000615757,281
280,560.0,0.000634141,291
290,562.0,0.00065134,301
300,564.0,0.000668814,311
310,568.0,0.000686609,321
320,570.0,0.000704183,331
330,574.0,0.000720822,341
340,576.0,0.000740858,351
350,576.0,0.000758808,361
360,576.0,0.000776099,371
370,578.0,0.000793053,381
380,580.0,0.000810812,391
390,584.0,0.000828716,401
400,586.0,0.000846931,411
410,588.0,0.000863907,421
420,592.0,0.000881803,431
430,596.0,0.000900287,441
440,596.0,0.000917708,451
450,598.0,0.00093529,461
460,598.0,0.00095255,471
470,598.0,0.000969594,481
480,598.0,0.000986518,491
490,600.0,0.001003192,501
500,604.0,0.001021232,511
510,606.0,0.001039488,521
520,606.0,0.001057038,531
530,606.0,0.001081818,541
540,610.0,0.001101298,551
550,612.0,0.001120336,561
560,614.0,0.001137557,571
570,616.0,0.00115559,581
580,616.0,0.00117337,591
590,618.0,0.001193807,601
600,618.0,0.001211253,611
610,620.0,0.001228293,621
620,620.0,0.00124604,631
630,622.0,0.001263973,641
640,624.0,0.00128158,651
650,624.0,0.001298804,661
660,624.0,0.001316067,671
670,626.0,0.001333854,681
680,626.0,0.001351429,691
690,628.0,0.001368771,701
700,628.0,0.001386713,711
710,628.0,0.001407439,721
720,630.0,0.001425517,731
730,630.0,0.001443931,741
740,630.0,0.001461024,751
750,632.0,0.001479027,761
760,632.0,0.001497198,771
770,634.0,0.001515257,781
780,638.0,0.00153385,791
790,638.0,0.00156662,801
800,638.0,0.001589647,811
810,638.0,0.001608299,821
820,638.0,0.001631674,831
830,638.0,0.001661031,841
840,640.0,0.001685694,851
850,640.0,0.001709337,861
860,642.0,0.00173398,871
870,642.0,0.001757567,881
880,642.0,0.00177949,891
890,642.0,0.001801984,901
900,644.0,0.001826163,911
910,646.0,0.001850143,921
920,650.0,0.001882173,931
930,654.0,0.001901966,941
940,654.0,0.001922429,951
950,660.0,0.001944026,961
960,662.0,0.001962432,971
970,664.0,0.001981666,981
980,664.0,0.002000209,991
990,664.0,0.002021233,1001
1000,668.0,0.002040264,1011
1010,668.0,0.002063207,1021
1020,672.0,0.002085644,1031
1030,672.0,0.002113577,1041
1040,672.0,0.002157854,1051
1050,672.0,0.002198207,1061
1060,672.0,0.002232603,1071
1070,672.0,0.013538494,1081
1080,672.0,0.013577027,1091
1090,672.0,0.013607317,1101
1100,672.0,0.013630073,1111
1110,674.0,0.013653224,1121
1120,674.0,0.01367645,1131
1130,674.0,0.013706342,1141
1140,674.0,0.013737832,1151
1150,676.0,0.013762699,1161
1160,676.0,0.013787933,1171
1170,678.0,0.013823968,1181
1180,680.0,0.013854049,1191
1190,680.0,0.013886611,1201
1200,682.0,0.013926031,1211
1210,682.0,0.013999979,1221
1220,682.0,0.014108562,1231
