iterations,fitness,time,fevals
0,13.0,1.0879e-05,11
10,16.0,2.11779999999e-05,21
20,16.0,3.076e-05,31
30,17.0,4.46249999999e-05,41
40,17.0,7.73469999999e-05,51
50,17.0,0.000112984,61
60,17.0,0.000126305,71
70,17.0,0.000138275,81
80,17.0,0.000151956,91
90,17.0,0.000165568,101
100,18.0,0.000179934,111
110,18.0,0.000210833,121
120,18.0,0.000242348,131
130,18.0,0.000254451,141
140,18.0,0.000266587,151
150,19.0,0.000281894,161
160,19.0,0.000296822,171
170,19.0,0.000321512,181
180,19.0,0.000337218,191
190,19.0,0.000351713,201
200,21.0,0.000364323,211
210,21.0,0.000376903,221
220,21.0,0.000413318,231
230,21.0,0.000456277,241
240,21.0,0.000482993,251
250,21.0,0.00050865,261
260,21.0,0.000535274999999,271
270,21.0,0.000559623999999,281
280,22.0,0.000583094999999,291
290,22.0,0.000591365,301
300,22.0,0.000600042999999,311
310,27.0,0.000607666999999,321
320,27.0,0.000615904,331
330,27.0,0.000621692,341
340,27.0,0.000630648999999,351
350,27.0,0.000638693,361
360,27.0,0.000645470999999,371
370,27.0,0.000651909999999,381
380,28.0,0.000660963999999,391
390,28.0,0.000672092,401
400,28.0,0.000684694,411
410,28.0,0.00070054,421
420,28.0,0.000714619,431
430,28.0,0.000729071,441
440,29.0,0.00074206,451
450,29.0,0.000755658,461
460,29.0,0.00077221,471
470,29.0,0.000786964,481
480,29.0,0.000800884,491
490,29.0,0.000815752,501
500,29.0,0.000829259999999,511
510,29.0,0.000843494,521
520,31.0,0.000855933,531
530,31.0,0.000869261999999,541
540,31.0,0.000883344999999,551
550,31.0,0.000897600999999,561
560,31.0,0.000911734,571
570,31.0,0.000925678,581
580,31.0,0.000939032,591
590,31.0,0.000952805,601
600,31.0,0.000965867,611
610,31.0,0.000978796,621
620,31.0,0.000992861,631
630,31.0,0.001005867,641
640,31.0,0.001019749,651
650,31.0,0.001033359,661
660,31.0,0.001046698,671
670,31.0,0.001060631,681
680,32.0,0.001073405,691
690,33.0,0.001086685,701
700,33.0,0.001100521,711
710,33.0,0.001114149,721
720,34.0,0.001128179,731
730,34.0,0.001141739,741
740,35.0,0.00115498,751
750,35.0,0.001171826,761
760,35.0,0.001186614,771
770,35.0,0.00123796,781
780,35.0,0.001254515,791
790,35.0,0.001269022,801
800,35.0,0.001283656,811
810,35.0,0.001297136,821
820,35.0,0.001311648,831
830,35.0,0.001325629,841
840,35.0,0.001339772,851
850,35.0,0.001354304,861
860,35.0,0.001367473,871
870,35.0,0.001381673,881
880,35.0,0.001394854,891
890,35.0,0.001408918,901
900,35.0,0.001422435,911
910,35.0,0.001437289,921
920,35.0,0.001451106,931
930,35.0,0.001464825,941
940,35.0,0.00147834,951
950,35.0,0.001491576,961
960,35.0,0.001505354,971
970,35.0,0.001519425,981
980,35.0,0.001564559,991
990,35.0,0.001579211,1001
1000,35.0,0.001593277,1011
1010,35.0,0.001607832,1021
1020,35.0,0.001621608,1031
1030,35.0,0.00163638,1041
1040,35.0,0.001649588,1051
1050,35.0,0.001663334,1061
1060,35.0,0.001677852,1071
1070,35.0,0.001692009,1081
1080,35.0,0.001706502,1091
1090,35.0,0.001720984,1101
1100,36.0,0.001735087,1111
1110,36.0,0.001749021,1121
1120,36.0,0.001763351,1131
1130,36.0,0.001776584,1141
1140,36.0,0.001790548,1151
1150,36.0,0.001804587,1161
1160,36.0,0.001831979,1171
1170,36.0,0.001864936,1181
1180,37.0,0.001896687,1191
1190,37.0,0.001929111,1201
1200,37.0,0.001942618,1211
1210,37.0,0.001955346,1221
1220,37.0,0.001968676,1231
1230,37.0,0.001982319,1241
1240,37.0,0.001995604,1251
1250,37.0,0.002009545,1261
1260,37.0,0.002022487,1271
1270,37.0,0.002035734,1281
1280,37.0,0.002048713,1291
1290,37.0,0.002062221,1301
1300,37.0,0.002092406,1311
1310,37.0,0.002106056,1321
1320,37.0,0.002120352,1331
1330,37.0,0.002134453,1341
1340,37.0,0.002151307,1351
1350,37.0,0.002165338,1361
1360,37.0,0.002179555,1371
1370,37.0,0.002193511,1381
1380,37.0,0.002206843,1391
1390,37.0,0.002220254,1401
1400,37.0,0.00223424,1411
1410,37.0,0.002247332,1421
1420,37.0,0.002260902,1431
1430,37.0,0.002274474,1441
1440,37.0,0.002288037,1451
1450,37.0,0.002302145,1461
1460,37.0,0.002315417,1471
1470,37.0,0.002329395,1481
1480,37.0,0.00234297,1491
1490,37.0,0.002356598,1501
1500,37.0,0.002370296,1511
1510,37.0,0.002384158,1521
1520,37.0,0.00239747,1531
1530,37.0,0.002410982,1541
1540,37.0,0.002424216,1551
1550,37.0,0.002437816,1561
1560,37.0,0.002452303,1571
1570,37.0,0.002466033,1581
1580,37.0,0.002479374,1591
1590,38.0,0.002491832,1601
1600,38.0,0.002505125,1611
1610,42.0,0.002518066,1621
1620,42.0,0.00253177,1631
1630,42.0,0.002548105,1641
1640,42.0,0.00256242,1651
1650,43.0,0.002577675,1661
1660,43.0,0.002592191,1671
1670,43.0,0.002606722,1681
1680,43.0,0.002621275,1691
1690,43.0,0.00263563,1701
1700,43.0,0.002649395,1711
1710,43.0,0.002664156,1721
1720,43.0,0.002678968,1731
1730,43.0,0.002693526,1741
1740,45.0,0.002707593,1751
1750,45.0,0.002721506,1761
1760,45.0,0.002735763,1771
1770,45.0,0.002749768,1781
1780,45.0,0.002764172,1791
1790,45.0,0.002778549,1801
1800,45.0,0.002792742,1811
1810,45.0,0.00280649,1821
1820,45.0,0.002820202,1831
1830,45.0,0.002833784,1841
1840,45.0,0.002847147,1851
1850,45.0,0.002861403,1861
1860,45.0,0.002875414,1871
1870,45.0,0.002889775,1881
1880,45.0,0.002904455,1891
1890,45.0,0.002919041,1901
1900,45.0,0.002933308,1911
1910,45.0,0.002947066,1921
1920,45.0,0.002961229,1931
1930,45.0,0.0029806,1941
1940,45.0,0.002996189,1951
1950,45.0,0.003010307,1961
1960,45.0,0.003039197,1971
1970,45.0,0.00305348,1981
1980,45.0,0.003070856,1991
1990,45.0,0.003087265,2001
2000,45.0,0.003100776,2011
2010,46.0,0.003113731,2021
2020,47.0,0.003126577,2031
2030,47.0,0.003140173,2041
2040,47.0,0.003154382,2051
2050,48.0,0.003168053,2061
2060,49.0,0.003181093,2071
2070,50.0,0.003193391,2081
2080,55.0,0.003206813,2091
2090,55.0,0.003221713,2101
2100,55.0,0.003238519,2111
2110,56.0,0.003253419,2121
2120,56.0,0.003270317,2131
2130,56.0,0.003288217,2141
2140,56.0,0.003305351,2151
2150,56.0,0.003328638,2161
2160,56.0,0.003348978,2171
2170,56.0,0.003364572,2181
2180,56.0,0.003382864,2191
2190,56.0,0.003401108,2201
2200,56.0,0.003415967,2211
2210,58.0,0.003428941,2221
2220,58.0,0.003443243,2231
2230,58.0,0.003456482,2241
2240,58.0,0.003470468,2251
2250,58.0,0.003484768,2261
2260,58.0,0.003498307,2271
2270,58.0,0.003511729,2281
2280,58.0,0.003525012,2291
2290,58.0,0.003538283,2301
2300,58.0,0.003551579,2311
2310,58.0,0.003564874,2321
2320,58.0,0.003578352,2331
2330,58.0,0.003592036,2341
2340,58.0,0.003605162,2351
2350,58.0,0.003618679,2361
2360,58.0,0.003631982,2371
2370,58.0,0.003645572,2381
2380,58.0,0.003659145,2391
2390,58.0,0.003672656,2401
2400,58.0,0.00368631,2411
2410,58.0,0.003699633,2421
2420,58.0,0.003713055,2431
2430,58.0,0.00372643,2441
2440,58.0,0.003739709,2451
2450,58.0,0.003753104,2461
2460,58.0,0.003766367,2471
2470,58.0,0.003779742,2481
2480,58.0,0.003793392,2491
2490,58.0,0.00380645,2501
2500,58.0,0.003819401,2511
2510,58.0,0.003832529,2521
2520,59.0,0.003853246,2531
2530,59.0,0.003869588,2541
2540,59.0,0.003883709,2551
2550,59.0,0.003912999,2561
2560,59.0,0.003927032,2571
2570,59.0,0.003952739,2581
2580,59.0,0.003969453,2591
2590,59.0,0.004002555,2601
2600,59.0,0.004016708,2611
2610,59.0,0.004048658,2621
2620,59.0,0.00409275,2631
2630,59.0,0.004108753,2641
2640,59.0,0.004123034,2651
2650,60.0,0.004136109,2661
2660,60.0,0.004173008,2671
2670,60.0,0.004209068,2681
2680,60.0,0.00422796,2691
2690,60.0,0.004263255,2701
2700,60.0,0.004280161,2711
2710,60.0,0.004298165,2721
2720,60.0,0.004316079,2731
2730,60.0,0.00433308,2741
2740,60.0,0.004351314,2751
2750,60.0,0.004371607,2761
2760,60.0,0.004390913,2771
2770,60.0,0.004409147,2781
2780,60.0,0.004430147,2791
2790,60.0,0.004452527,2801
2800,60.0,0.004472724,2811
2810,60.0,0.004495121,2821
2820,60.0,0.004521132,2831
2830,60.0,0.004555481,2841
2840,60.0,0.004573617,2851
2850,60.0,0.004588302,2861
2860,60.0,0.004601566,2871
2870,60.0,0.004615534,2881
2880,60.0,0.004633621,2891
2890,60.0,0.004650507,2901
2900,60.0,0.004705103,2911
2910,60.0,0.004718943,2921
2920,60.0,0.004737906,2931
2930,60.0,0.004755391,2941
2940,60.0,0.004769231,2951
2950,60.0,0.004783028,2961
2960,60.0,0.004801073,2971
2970,61.0,0.0048138,2981
2980,61.0,0.004827645,2991
2990,61.0,0.004843162,3001
3000,61.0,0.004859547,3011
3010,61.0,0.004872827,3021
3020,61.0,0.004886143,3031
3030,62.0,0.004898789,3041
3040,62.0,0.004914363,3051
3050,62.0,0.004928345,3061
3060,62.0,0.004941903,3071
3070,62.0,0.004955412,3081
3080,62.0,0.004969739,3091
3090,63.0,0.005008391,3101
3100,63.0,0.005024208,3111
3110,73.0,0.005037307,3121
3120,74.0,0.005050641,3131
3130,74.0,0.005063791,3141
3140,74.0,0.005077548,3151
3150,74.0,0.005090739,3161
3160,74.0,0.005107991,3171
3170,74.0,0.005122826,3181
3180,74.0,0.005141001,3191
3190,74.0,0.005154968,3201
3200,74.0,0.005168865,3211
3210,74.0,0.005182532,3221
3220,74.0,0.005196051,3231
3230,74.0,0.005209382,3241
3240,74.0,0.005223515,3251
3250,74.0,0.005237072,3261
3260,74.0,0.005250144,3271
3270,74.0,0.005263517,3281
3280,74.0,0.005276815,3291
3290,74.0,0.005290411,3301
3300,74.0,0.005304017,3311
3310,74.0,0.005317461,3321
3320,74.0,0.005331275,3331
3330,74.0,0.005344678,3341
3340,74.0,0.005357942,3351
3350,74.0,0.005371795,3361
3360,74.0,0.005385486,3371
3370,74.0,0.005398852,3381
3380,74.0,0.005412326,3391
3390,74.0,0.005425572,3401
3400,74.0,0.00543904,3411
3410,74.0,0.005451978,3421
3420,74.0,0.005465246,3431
3430,74.0,0.005479117,3441
3440,75.0,0.005494155,3451
3450,75.0,0.005507435,3461
3460,75.0,0.005520601,3471
3470,77.0,0.005533118,3481
