iterations,fitness,time,fevals
0,13.0,1.2465e-05,11
10,14.0,2.7121e-05,21
20,14.0,4.3258e-05,31
30,14.0,5.9656e-05,41
40,14.0,7.5813e-05,51
50,14.0,8.9305e-05,61
60,14.0,0.000101297,71
70,14.0,0.000116488,81
80,14.0,0.000151425,91
90,14.0,0.000186715,101
100,17.0,0.000243924,111
110,17.0,0.000267734,121
120,18.0,0.000283619,131
130,18.0,0.000299591,141
140,19.0,0.000311661,151
150,19.0,0.000322864,161
160,20.0,0.000333455,171
170,20.0,0.000343284,181
180,20.0,0.000352474,191
190,21.0,0.000362457,201
200,22.0,0.000375305,211
210,22.0,0.000386933,221
220,23.0,0.000418851,231
230,23.0,0.000428658,241
240,23.0,0.000438412,251
250,23.0,0.00044805,261
260,23.0,0.000479413,271
270,23.0,0.000489974,281
280,24.0,0.000500394,291
290,24.0,0.000509975,301
300,25.0,0.000523521,311
310,25.0,0.000532841,321
320,25.0,0.000542092,331
330,25.0,0.000552375,341
340,25.0,0.000584073,351
350,26.0,0.000593832,361
360,26.0,0.000605343,371
370,26.0,0.000615091,381
380,26.0,0.000629436,391
390,26.0,0.000639101,401
400,27.0,0.000651798,411
410,27.0,0.000663167,421
420,27.0,0.000672095,431
430,30.0,0.000682348,441
440,30.0,0.000692112,451
450,30.0,0.000701645,461
460,30.0,0.000711154,471
470,30.0,0.000719638,481
480,30.0,0.000729448,491
490,30.0,0.000746807,501
500,30.0,0.000761668,511
510,30.0,0.00077707,521
520,31.0,0.000793964,531
530,31.0,0.000809324,541
540,31.0,0.000824381,551
550,33.0,0.000840859,561
560,33.0,0.000862504,571
570,33.0,0.000880261,581
580,33.0,0.000896007,591
590,33.0,0.000910495,601
600,33.0,0.000924905,611
610,33.0,0.000939166,621
620,33.0,0.000987836,631
630,33.0,0.001002499,641
640,33.0,0.001017203,651
650,34.0,0.001034334,661
660,34.0,0.001081533,671
670,34.0,0.001098136,681
680,34.0,0.001126945,691
690,34.0,0.001145091,701
700,34.0,0.001161397,711
710,34.0,0.001179769,721
720,34.0,0.001194561,731
730,34.0,0.001213233,741
740,34.0,0.001236827,751
750,34.0,0.001256439,761
760,34.0,0.001276009,771
770,34.0,0.001292962,781
780,34.0,0.001308245,791
790,34.0,0.00132822,801
800,34.0,0.001362007,811
810,34.0,0.001398531,821
820,34.0,0.001422915,831
