iterations,fitness,time,fevals
0,23.0,0.075796874,1000
10,33.0,0.147399284,2100
20,30.0,0.216171953,3200
30,40.0,0.279981873,4300
40,42.0,0.341217258,5400
50,42.0,0.402323952,6500
60,44.0,0.462263216,7600
70,44.0,0.519788915,8700
80,46.0,0.576851413,9800
90,42.0,0.634866554,10900
100,46.0,0.692396571,12000
110,44.0,0.749447744,13100
120,45.0,0.803906294,14200
130,44.0,0.860514604,15300
140,45.0,0.913781751,16400
150,44.0,0.966581772,17500
160,45.0,1.01784272,18600
170,46.0,1.072656075,19700
180,45.0,1.125269487,20800
190,44.0,1.176499975,21900
200,45.0,1.22894155,23000
210,45.0,1.285289136,24100
220,46.0,1.339325412,25200
230,47.0,1.391290421,26300
240,48.0,1.445380284,27400
250,48.0,1.49798377,28500
260,47.0,1.55193573,29600
270,48.0,1.603701126,30700
280,47.0,1.65823993,31800
290,48.0,1.711477092,32900
300,48.0,1.764552364,34000
310,47.0,1.817867221,35100
320,48.0,1.869820979,36200
330,48.0,1.924002711,37300
340,48.0,1.977181395,38400
350,51.0,2.031326356,39500
360,52.0,2.083561827,40600
370,50.0,2.139510232,41700
380,51.0,2.193771283,42800
390,50.0,2.247672637,43900
400,51.0,2.300379099,45000
410,50.0,2.354874807,46100
420,49.0,2.409543832,47200
430,49.0,2.461754865,48300
440,51.0,2.513991291,49400
450,50.0,2.566077619,50500
460,50.0,2.619973842,51600
470,50.0,2.680150885,52700
480,49.0,2.733633718,53800
490,48.0,2.788077967,54900
500,51.0,2.842718125,56000
510,51.0,2.895496283,57100
520,48.0,2.94942763,58200
530,51.0,3.002567727,59300
540,52.0,3.056511411,60400
550,50.0,3.109568008,61500
560,53.0,3.165137675,62600
570,49.0,3.222299995,63700
580,50.0,3.279070788,64800
590,50.0,3.331712662,65900
600,50.0,3.386934613,67000
610,50.0,3.442466255,68100
620,50.0,3.495984865,69200
630,50.0,3.547827345,70300
640,50.0,3.599469632,71400
650,51.0,3.652805436,72500
660,50.0,3.704379173,73600
670,49.0,3.758672183,74700
680,51.0,3.812214279,75800
690,50.0,3.865370906,76900
700,50.0,3.916387798,78000
710,51.0,3.969223981,79100
720,51.0,4.022466792,80200
730,52.0,4.07615937,81300
740,52.0,4.130797988,82400
750,51.0,4.188451811,83500
760,50.0,4.242671508,84600
770,50.0,4.299868492,85700
780,52.0,4.356391851,86800
790,52.0,4.414083775,87900
800,53.0,4.471823898,89000
810,52.0,4.529462121,90100
820,51.0,4.588654396,91200
830,52.0,4.648063203,92300
840,53.0,4.704083679,93400
850,52.0,4.761911035,94500
860,50.0,4.817740753,95600
870,49.0,4.872543818,96700
880,52.0,4.924690269,97800
890,53.0,4.981067647,98900
900,54.0,5.03819029,100000
910,54.0,5.093645233,101100
920,56.0,5.152560382,102200
930,54.0,5.21136388,103300
940,53.0,5.268743637,104400
950,50.0,5.327201205,105500
960,54.0,5.381937666,106600
970,54.0,5.434515607,107700
980,52.0,5.489475597,108800
990,54.0,5.545659172,109900
1000,54.0,5.600199572,111000
1010,52.0,5.652683186,112100
1020,56.0,5.70662476,113200
1030,53.0,5.759163922,114300
1040,54.0,5.813408652,115400
1050,54.0,5.864845364,116500
1060,54.0,5.917414083,117600
1070,54.0,5.970979399,118700
1080,52.0,6.022201125,119800
1090,53.0,6.0745358,120900
1100,52.0,6.126797842,122000
1110,54.0,6.183095561,123100
1120,54.0,6.235860598,124200
1130,54.0,6.290168752,125300
1140,53.0,6.342233345,126400
1150,52.0,6.397748562,127500
1160,53.0,6.452660389,128600
1170,56.0,6.508986249,129700
1180,53.0,6.56673328,130800
1190,56.0,6.624120647,131900
1200,53.0,6.68071276,133000
1210,51.0,6.738830441,134100
1220,53.0,6.796829883,135200
1230,52.0,6.854555057,136300
1240,51.0,6.90984417,137400
1250,53.0,6.96761589,138500
1260,53.0,7.029703269,139600
1270,52.0,7.08788738,140700
1280,52.0,7.142208519,141800
1290,49.0,7.200047164,142900
1300,50.0,7.253351526,144000
1310,50.0,7.30966517,145100
1320,49.0,7.365067107,146200
1330,51.0,7.420689851,147300
1340,53.0,7.472822593,148400
1350,51.0,7.529297661,149500
1360,52.0,7.583623891,150600
1370,52.0,7.638968501,151700
1380,51.0,7.693482587,152800
1390,52.0,7.752417115,153900
1400,50.0,7.80862828,155000
1410,51.0,7.872604078,156100
1420,51.0,7.930011795,157200
1430,51.0,7.988844655,158300
1440,50.0,8.044502225,159400
1450,51.0,8.104319168,160500
1460,50.0,8.165117124,161600
1470,51.0,8.225644344,162700
1480,52.0,8.283021165,163800
1490,54.0,8.343675604,164900
