iterations,fitness,time,fevals
0,22.0,0.000734144,467
10,23.0,0.001693782,821
20,25.0,0.002566472,1191
30,26.0,0.003422831,1552
40,27.0,0.003859396,1916
50,26.0,0.004217698,2281
60,27.0,0.004549692,2650
70,28.0,0.004908082,3015
80,28.0,0.005249617,3380
90,28.0,0.005563764,3750
100,28.0,0.005913539,4123
110,29.0,0.006216592,4489
120,29.0,0.006516116,4862
130,29.0,0.006810233,5231
140,29.0,0.007093605,5593
150,29.0,0.007379716,5961
160,30.0,0.007668265,6330
170,30.0,0.007959601,6699
180,31.0,0.008247021,7065
190,31.0,0.008535504,7432
200,31.0,0.008819393,7799
210,31.0,0.009101897,8173
220,31.0,0.009385349,8548
230,31.0,0.009676729,8912
240,31.0,0.009967196,9284
250,30.0,0.01025326,9656
260,30.0,0.010558723,10022
270,30.0,0.010848464,10389
280,30.0,0.011143526,10758
290,30.0,0.011421898,11118
300,30.0,0.011699395,11478
310,30.0,0.011989327,11848
320,30.0,0.012283669,12218
330,30.0,0.012575999,12581
340,30.0,0.012865898,12948
350,31.0,0.013178564,13310
360,30.0,0.013516453,13677
370,30.0,0.013837401,14048
380,31.0,0.01414729,14412
390,30.0,0.014468275,14774
400,31.0,0.014771611,15144
410,31.0,0.015091185,15510
420,31.0,0.015397211,15875
430,32.0,0.015699792,16245
440,31.0,0.016034236,16613
450,32.0,0.016383412,16984
460,31.0,0.01671625,17353
470,31.0,0.017023831,17718
480,32.0,0.017310862,18082
490,32.0,0.017597932,18446
500,32.0,0.017888361,18812
510,31.0,0.018175668,19184
520,32.0,0.018455438,19549
530,31.0,0.018735042,19911
540,31.0,0.019010832,20272
550,31.0,0.019293638,20642
560,31.0,0.019580426,21016
570,31.0,0.020107425,21390
580,31.0,0.020392619,21754
590,31.0,0.020693053,22122
600,31.0,0.020979852,22491
610,31.0,0.021262663,22862
620,32.0,0.021541885,23230
630,32.0,0.02182193,23596
640,32.0,0.022114729,23961
650,32.0,0.022398429,24328
660,32.0,0.022687346,24698
670,32.0,0.022975193,25060
680,33.0,0.023295345,25431
690,32.0,0.023621997,25792
700,32.0,0.024195221,26162
710,34.0,0.024963831,26530
720,34.0,0.025676302,26892
730,34.0,0.026394721,27252
740,34.0,0.027049687,27626
750,32.0,0.027331337,27997
760,34.0,0.027607442,28362
770,35.0,0.027880596,28731
780,32.0,0.028152037,29099
790,33.0,0.028426198,29475
800,33.0,0.028773659,29832
810,33.0,0.029055145,30201
820,34.0,0.029338528,30561
830,33.0,0.029615249,30933
840,33.0,0.029882683,31294
850,32.0,0.030150443,31662
860,34.0,0.03042418,32030
870,34.0,0.030709285,32395
880,34.0,0.03099102,32764
890,34.0,0.031262781,33131
900,34.0,0.03153501,33502
910,34.0,0.031808397,33865
920,34.0,0.032074576,34230
930,35.0,0.032340138,34594
940,34.0,0.032608794,34963
950,35.0,0.032872275,35322
960,35.0,0.03314464,35696
970,34.0,0.033416976,36057
980,34.0,0.033691817,36430
990,34.0,0.033966167,36800
1000,35.0,0.034239016,37162
1010,35.0,0.034524146,37537
1020,36.0,0.034807501,37895
1030,34.0,0.035099109,38256
1040,34.0,0.035389247,38617
1050,34.0,0.035684461,38986
1060,35.0,0.036004295,39357
1070,35.0,0.036348507,39725
1080,35.0,0.036718084,40092
1090,35.0,0.03706952,40464
1100,36.0,0.037388875,40821
1110,36.0,0.037741877,41192
1120,36.0,0.038053807,41557
1130,36.0,0.038385634,41928
1140,36.0,0.038697251,42288
1150,36.0,0.039017043,42654
1160,35.0,0.039373613,43023
1170,36.0,0.039681469,43388
1180,36.0,0.03996477,43753
1190,36.0,0.040342148,44110
1200,37.0,0.040670497,44474
1210,37.0,0.040991001,44841
1220,41.0,0.041285124,45210
1230,42.0,0.041568784,45581
1240,43.0,0.041854132,45946
1250,45.0,0.042142271,46315
1260,45.0,0.042432152,46688
1270,45.0,0.042719773,47053
1280,46.0,0.043019753,47417
1290,45.0,0.043308353,47782
1300,49.0,0.043585884,48145
1310,48.0,0.043871182,48516
1320,50.0,0.044152079,48883
1330,52.0,0.044431064,49243
1340,50.0,0.044713683,49615
1350,52.0,0.044992475,49980
1360,54.0,0.045271251,50337
1370,52.0,0.045559957,50708
1380,52.0,0.045832684,51071
1390,52.0,0.046099365,51434
1400,52.0,0.046366079,51797
1410,52.0,0.046631448,52168
1420,52.0,0.046900995,52536
1430,53.0,0.047176039,52904
1440,54.0,0.047569305,53279
1450,54.0,0.047988672,53651
1460,55.0,0.048298526,54020
1470,54.0,0.049072316,54383
1480,54.0,0.049781277,54744
1490,54.0,0.050617026,55113
1500,54.0,0.051413164,55479
1510,55.0,0.051766317,55838
1520,54.0,0.052084002,56192
1530,54.0,0.05239928,56554
1540,54.0,0.052717263,56924
1550,55.0,0.053034416,57290
1560,55.0,0.053350194,57659
1570,54.0,0.053616534,58019
1580,56.0,0.053917344,58390
1590,56.0,0.054188359,58758
1600,54.0,0.054455858,59129
1610,54.0,0.054741798,59498
1620,54.0,0.055002259,59863
1630,54.0,0.05526257,60226
1640,55.0,0.055528308,60593
1650,54.0,0.055795333,60961
1660,54.0,0.056056581,61321
1670,54.0,0.056320914,61688
1680,55.0,0.056584982,62054
1690,55.0,0.056849796,62423
1700,54.0,0.057116447,62790
1710,55.0,0.057387003,63156
1720,54.0,0.057657591,63525
1730,54.0,0.057939831,63883
1740,54.0,0.058240755,64250
1750,54.0,0.058517542,64614
1760,54.0,0.058815014,64985
1770,54.0,0.05909423,65351
1780,54.0,0.059358516,65714
1790,54.0,0.059626839,66081
1800,54.0,0.059893103,66446
1810,54.0,0.060157811,66810
1820,54.0,0.060453818,67174
1830,54.0,0.060755354,67539
1840,54.0,0.061069783,67905
1850,54.0,0.061381147,68270
1860,56.0,0.061691862,68642
1870,54.0,0.061994039,69005
1880,54.0,0.062350982,69372
1890,54.0,0.062659899,69739
1900,54.0,0.062968855,70116
1910,54.0,0.063370226,70483
1920,54.0,0.063709567,70845
1930,55.0,0.06405693,71214
1940,54.0,0.064354231,71583
1950,54.0,0.064680999,71953
1960,55.0,0.064962093,72317
1970,54.0,0.065246543,72682
1980,54.0,0.065533813,73048
1990,55.0,0.065980292,73414
2000,58.0,0.066261995,73780
2010,55.0,0.066542226,74143
2020,55.0,0.06682279,74514
2030,55.0,0.067100993,74886
2040,54.0,0.067379099,75259
2050,54.0,0.067660627,75628
2060,54.0,0.067939345,75994
2070,55.0,0.068217007,76356
2080,58.0,0.068498129,76721
2090,58.0,0.06877676,77088
2100,57.0,0.069053291,77449
2110,55.0,0.069339747,77819
2120,56.0,0.069609202,78181
2130,58.0,0.069891791,78554
2140,59.0,0.070197723,78923
2150,59.0,0.07063353,79291
2160,59.0,0.070991682,79648
2170,59.0,0.071548399,80020
2180,59.0,0.072349628,80391
2190,59.0,0.073144863,80759
2200,60.0,0.074190601,81121
2210,63.0,0.074675631,81491
2220,59.0,0.075008158,81858
2230,59.0,0.075336042,82225
2240,60.0,0.075670543,82591
2250,60.0,0.076020592,82950
2260,60.0,0.076332888,83316
2270,58.0,0.076620862,83687
2280,59.0,0.076905167,84052
2290,59.0,0.077183512,84424
2300,59.0,0.077459401,84788
2310,60.0,0.077741075,85155
2320,62.0,0.07802548,85527
2330,60.0,0.078304921,85893
2340,60.0,0.078579642,86257
2350,60.0,0.078852079,86625
2360,60.0,0.079118656,86980
2370,60.0,0.079388078,87345
2380,60.0,0.079657639,87718
2390,60.0,0.079928164,88083
2400,60.0,0.080202152,88448
2410,60.0,0.080474374,88820
2420,60.0,0.08077847,89174
2430,61.0,0.081059758,89542
2440,61.0,0.081358505,89907
2450,61.0,0.081679027,90282
2460,60.0,0.081956122,90645
2470,60.0,0.082231028,91012
2480,60.0,0.082508443,91375
2490,59.0,0.082785782,91736
2500,60.0,0.083068054,92105
2510,60.0,0.08335286,92476
2520,61.0,0.083626709,92846
2530,61.0,0.083908995,93213
2540,62.0,0.084226376,93583
2550,62.0,0.08453975,93942
2560,62.0,0.084847912,94311
2570,62.0,0.085140737,94667
2580,62.0,0.085440735,95023
2590,62.0,0.085746108,95396
2600,62.0,0.086139552,95766
2610,62.0,0.086439175,96144
2620,62.0,0.086759592,96505
2630,62.0,0.087172408,96869
2640,62.0,0.087548521,97236
2650,62.0,0.087973751,97604
2660,63.0,0.08833027,97976
2670,63.0,0.08862937,98344
2680,63.0,0.088915031,98708
2690,63.0,0.089199478,99074
2700,63.0,0.089483689,99438
2710,63.0,0.089762315,99798
2720,63.0,0.09004338,100167
2730,63.0,0.090318008,100534
2740,63.0,0.090593439,100895
2750,63.0,0.090867435,101262
2760,63.0,0.091141862,101632
2770,63.0,0.091419874,101997
2780,63.0,0.091691392,102361
2790,63.0,0.091968053,102725
2800,63.0,0.09224583,103091
2810,64.0,0.092527507,103462
2820,63.0,0.092806378,103831
2830,63.0,0.093087697,104192
2840,63.0,0.09335957,104558
2850,63.0,0.093632653,104922
2860,63.0,0.093936952,105292
2870,63.0,0.094211412,105653
2880,63.0,0.094487121,106017
2890,64.0,0.094805183,106390
2900,63.0,0.095117333,106756
2910,63.0,0.095901164,107125
2920,64.0,0.096663317,107486
2930,63.0,0.097388691,107863
2940,63.0,0.098097723,108232
2950,63.0,0.098467693,108603
2960,64.0,0.098737187,108973
2970,64.0,0.09900516,109343
2980,66.0,0.099277868,109712
2990,67.0,0.099549656,110080
3000,69.0,0.099852544,110458
3010,67.0,0.100127571,110827
3020,67.0,0.100399307,111190
3030,67.0,0.100661695,111553
3040,67.0,0.100923949,111919
3050,68.0,0.101183011,112286
3060,67.0,0.101445342,112652
3070,67.0,0.101704895,113016
3080,67.0,0.101970866,113389
3090,67.0,0.102239035,113764
3100,67.0,0.102501354,114137
3110,67.0,0.102764237,114507
3120,67.0,0.103027581,114871
3130,68.0,0.103295874,115233
3140,68.0,0.103566283,115604
3150,68.0,0.103836046,115965
3160,68.0,0.104109796,116331
3170,68.0,0.104390154,116696
3180,68.0,0.104662926,117064
3190,68.0,0.104934396,117433
3200,68.0,0.10520029,117801
3210,70.0,0.105489079,118159
3220,68.0,0.105762127,118529
3230,68.0,0.106028779,118892
3240,69.0,0.106296994,119255
3250,69.0,0.106557428,119617
3260,68.0,0.106822652,119988
3270,73.0,0.107089166,120352
3280,73.0,0.107357978,120718
3290,74.0,0.107625541,121088
3300,74.0,0.107887829,121465
3310,75.0,0.108147374,121834
3320,75.0,0.108435348,122209
3330,73.0,0.108725466,122567
3340,73.0,0.10901865,122939
3350,73.0,0.109301212,123308
3360,74.0,0.10960363,123671
3370,74.0,0.109892392,124041
3380,74.0,0.110225193,124415
3390,75.0,0.110594114,124783
3400,77.0,0.110952679,125149
3410,76.0,0.111467063,125523
3420,77.0,0.111852944,125888
3430,78.0,0.112216124,126249
3440,77.0,0.112535591,126622
3450,77.0,0.11286046,126989
3460,77.0,0.113132698,127360
3470,77.0,0.113398226,127718
3480,79.0,0.11369076,128085
3490,79.0,0.114045038,128456
3500,79.0,0.114369382,128819
3510,79.0,0.114695764,129189
3520,79.0,0.115020106,129552
3530,79.0,0.115341722,129910
3540,80.0,0.115615687,130278
3550,79.0,0.115883632,130638
3560,79.0,0.11615379,131010
3570,79.0,0.116410531,131369
3580,79.0,0.11668232,131731
3590,79.0,0.116951402,132100
3600,79.0,0.117219216,132468
3610,79.0,0.117518148,132839
3620,79.0,0.117784872,133202
3630,78.0,0.118051325,133574
3640,78.0,0.118343469,133943
3650,79.0,0.118699958,134311
3660,79.0,0.11950597,134684
3670,79.0,0.120238733,135051
3680,79.0,0.121022115,135423
3690,79.0,0.121720299,135786
3700,78.0,0.122101711,136156
3710,79.0,0.122361108,136524
3720,79.0,0.122621119,136886
3730,79.0,0.122882378,137256
3740,78.0,0.123136632,137626
3750,79.0,0.123425316,137992
3760,78.0,0.123684866,138363
3770,79.0,0.123998123,138736
3780,79.0,0.124265249,139103
3790,79.0,0.124529149,139469
3800,79.0,0.124791729,139839
3810,79.0,0.125048191,140204
3820,79.0,0.125310734,140571
3830,79.0,0.125575657,140942
3840,79.0,0.125835017,141305
3850,79.0,0.126093373,141674
3860,79.0,0.126465507,142040
3870,79.0,0.126739849,142402
3880,79.0,0.127012092,142768
3890,79.0,0.127267505,143139
3900,79.0,0.127533392,143506
3910,79.0,0.127805208,143873
3920,79.0,0.128071336,144241
3930,80.0,0.128344959,144606
3940,79.0,0.128617945,144977
3950,79.0,0.12888941,145343
3960,79.0,0.129158734,145718
3970,79.0,0.12940948,146085
3980,79.0,0.129675162,146456
3990,80.0,0.129937895,146824
4000,79.0,0.130269271,147188
4010,79.0,0.130521151,147567
4020,79.0,0.130825487,147940
4030,80.0,0.131110849,148299
4040,80.0,0.131400877,148678
4050,80.0,0.131690216,149050
4060,80.0,0.131979083,149417
4070,80.0,0.132280971,149786
