steps,time,reward,delta,converged
1,0.0024819999999863285,0.6666666666666666,0.3333333333333333,False
2,0.001812000000001035,1.1199999999999999,0.1333333333333333,False
3,0.0015870000000006712,1.4074666666666666,0.04533333333333334,False
4,0.0013460000000122818,1.5837653333333332,0.02026666666666667,False
5,0.0012729999999976371,1.6890231466666663,0.009173333333333332,False
6,0.0012989999999888369,1.750617258666666,0.004113066666666661,False
7,0.001084000000020069,1.786059326805333,0.0019481599999999974,False
8,0.0010890000000074451,1.8061666649156263,0.0009149439999999987,False
9,0.0010519999999871743,1.817407577323383,0.0004319300266666659,False
10,0.0009530000000097516,1.8235836412929416,0.0002094462293333332,False
11,0.0010149999999953252,1.826911384575141,0.00010031377066666654,False
12,0.0010420000000124219,1.8286691776865736,4.7936755029333376e-05,False
13,0.0008309999999767115,1.829577788247262,2.4491033449813306e-05,False
14,0.0009210000000052787,1.8300375327355314,1.4182134054911981e-05,False
15,0.0008259999999893353,1.8302658447637676,7.810782435737588e-06,True
