steps,time,reward,delta,converged
1,0.005253999999979442,0.6666666666666666,0.3333333333333333,False
2,0.005634000000014794,0.9570370370370369,0.08888888888888888,False
3,0.005447000000003754,1.0730798353909465,0.017777777777777778,False
4,0.005432999999982258,1.1174466136259715,0.005056790123456792,False
5,0.005977999999998929,1.133864646031601,0.0014889437585733885,False
6,0.005411999999978434,1.139797708378601,0.00040360676726108836,False
7,0.006482999999974481,1.1419011687738279,0.00011636860234720314,False
8,0.005387999999982185,1.1426356798505037,3.4421133363816546e-05,False
9,0.0056000000000153705,1.14288895228011,1.0093787780769654e-05,False
10,0.005253999999979442,1.1429753786599655,3.0066593504076648e-06,True
