steps,time,reward,delta,converged
1,0.0011959999999930915,0.6666666666666666,0.3333333333333333,False
2,0.0009269999999901302,1.2948148148148146,0.17777777777777776,False
3,0.0011959999999930915,1.855697119341564,0.0916543209876543,False
4,0.0008959999999831325,2.345449115683585,0.05562469135802468,False
5,0.001121000000011918,2.7644920864827514,0.03560729401005944,False
6,0.0008399999999824104,3.1174521548170495,0.02408080914494741,False
7,0.0010519999999871743,3.410699619411639,0.015824549481549238,False
8,0.0011130000000036944,3.651480779426932,0.011000433374876238,False
9,0.0008390000000133568,3.8468131427490775,0.007477588322668968,False
10,0.0009129999999970551,4.002976413262097,0.005232056975872673,False
11,0.0008279999999842858,4.125608241825082,0.003639236018500927,False
12,0.0008550000000013824,4.220063255772801,0.0025485937242472126,False
13,0.0009279999999876054,4.29132945648628,0.001795019888596129,False
14,0.0008750000000077307,4.3439910890336275,0.0012638941197376796,False
15,0.0008590000000197051,4.38219635679844,0.0010021100269750494,False
16,0.000876000000005206,4.409486555217235,0.0007647552504099929,False
17,0.0008330000000000837,4.428688782540793,0.0005734058007548556,False
18,0.0009269999999901302,4.442016521176048,0.0004259055964870532,False
19,0.0009210000000052787,4.451132675857427,0.0003160014314186072,False
20,0.0008819999999900574,4.457282877918638,0.00023629269323092398,False
21,0.0009359999999958291,4.461379342953402,0.00018401007351954426,False
22,0.0009249999999951797,4.4640757442079515,0.00014411044954599464,False
23,0.0011470000000031177,4.465831280175049,0.00010842932081027044,False
24,0.0008739999999818338,4.466962847008387,7.88879538319838e-05,False
25,0.0008449999999982083,4.467685588705992,5.579614156300903e-05,False
26,0.0008330000000000837,4.468143401598599,3.85336940081811e-05,False
27,0.000849000000016531,4.46843123462313,2.6079254972141523e-05,False
28,0.0008400000000108321,4.4686109807677905,1.734854095600518e-05,False
29,0.0008449999999982083,4.468722547772431,1.1371344451232331e-05,False
30,0.0008980000000065047,4.468791418227169,7.3591377235484624e-06,True
