steps,time,reward,delta,converged
1,0.02735800000027666,0.0,0.00011857340410581515,False
2,0.026452999999492022,0.0,0.00011857340410581515,False
3,0.036111999999775435,0.0,0.00013501025649330752,False
4,0.02649900000051275,0.0,0.00013501025649330752,False
5,0.02745299999969575,0.0,0.00013501025649330752,False
6,0.02656200000001263,0.0,0.00013501025649330752,False
7,0.026939999999740394,0.0,0.00013501025649330752,False
8,0.026903999999376538,0.0,0.00013501025649330752,False
9,0.02680999999938649,0.0,0.00013501025649330752,False
10,0.026608000000123866,0.0,0.00013501025649330752,False
11,0.02661999999963882,0.0,0.00013501025649330752,False
12,0.013844000000062806,0.003875968992248062,0.9994534418548258,False
13,0.027039999999942665,0.0,0.9994534418548258,False
14,0.026737999999568274,0.0,0.9994534418548258,False
15,0.02668600000015431,0.0,0.9994534418548258,False
16,0.026839999999538122,0.0,0.9994534418548258,False
17,0.02672800000073039,0.0,0.9994534418548258,False
18,0.02661400000033609,0.0,0.9994534418548258,False
19,0.013372000000344997,0.004032258064516129,0.999763740619679,False
20,0.027681999999913387,0.0,0.999763740619679,False
21,0.012673000000177126,0.00425531914893617,0.999763740619679,False
22,0.027132000000165135,0.0,0.999763740619679,False
23,0.026775999999699707,0.0,0.999763740619679,False
24,0.02665800000067975,0.0,0.999763740619679,False
25,0.026534999999967113,0.0,0.999763740619679,False
26,0.02641499999936059,0.0,0.999763740619679,False
27,0.026792999999997846,0.0,0.999763740619679,False
28,0.026744000000689994,0.0,0.999763740619679,False
29,0.00815599999987171,0.007142857142857143,0.999763740619679,False
30,0.020704000000478118,0.002577319587628866,0.999763740619679,False
31,0.02668600000015431,0.0,0.999763740619679,False
32,0.027659000000312517,0.0,0.999763740619679,False
33,0.01788499999929627,0.0030120481927710845,0.999763740619679,False
34,0.02651600000081089,0.0,0.999763740619679,False
35,0.026590000000396685,0.0,0.999763740619679,False
36,0.026401000000078056,0.0,0.999763740619679,False
37,0.026799999999639113,0.0,0.999763740619679,False
38,0.01540700000077777,0.003436426116838488,0.999763740619679,False
39,0.02652200000011362,0.0,0.999763740619679,False
40,0.026541000000179338,0.0,0.999763740619679,False
41,0.02782000000024709,0.0,0.999763740619679,False
42,0.03707200000008015,0.0,0.999763740619679,False
43,0.0275179999998727,0.0,0.999763740619679,False
44,0.02095900000040274,0.002631578947368421,0.999763740619679,False
45,0.027123000000756292,0.0,0.999763740619679,False
46,0.011803000000327302,0.004608294930875576,0.999763740619679,False
47,0.021305000000211294,0.0027247956403269754,0.999763740619679,False
48,0.030044000000089,0.0,0.999763740619679,False
49,0.028333000000202446,0.0,0.999763740619679,False
50,0.027299999999740976,0.0,0.999763740619679,False
51,0.02678399999967951,0.0,0.999763740619679,False
52,0.02689100000043254,0.0,0.999763740619679,False
53,0.028884000000289234,0.0,0.999763740619679,False
54,0.0271839999995791,0.0,0.999763740619679,False
55,0.02643900000020949,0.0,0.999763740619679,False
56,0.026358999999501975,0.0,0.999763740619679,False
57,0.026392000000669213,0.0,0.999763740619679,False
58,0.02728300000035233,0.0,0.999763740619679,False
59,0.025431999999455,0.002066115702479339,0.999763740619679,False
60,0.027114999999866995,0.0,0.999763740619679,False
61,0.026679999999942083,0.0,0.999763740619679,False
62,0.026550999999926717,0.0,0.999763740619679,False
63,0.02631699999983539,0.0,0.999763740619679,False
64,0.024081000000478525,0.0022123893805309734,0.999763740619679,False
65,0.026410000000396394,0.0,0.999763740619679,False
66,0.026213000000097963,0.0,0.999763740619679,False
67,0.026605000000017753,0.0,0.999763740619679,False
68,0.026415000000270084,0.0,0.999763740619679,False
69,0.026442999999744643,0.0,0.999763740619679,False
70,0.026109000000360538,0.0,0.999763740619679,False
71,0.026406999999380787,0.0,0.999763740619679,False
72,0.02625700000044162,0.0,0.999763740619679,False
73,0.026705999999649066,0.0,0.999763740619679,False
74,0.026419000000714732,0.0,0.999763740619679,False
75,0.011709999999766296,0.004464285714285714,0.999763740619679,False
76,0.026472999999896274,0.0,0.999763740619679,False
77,0.020217999999658787,0.0026041666666666665,0.999763740619679,False
78,0.026388000000224565,0.0,0.999763740619679,False
79,0.023382000000310654,0.002257336343115124,0.999763740619679,False
80,0.02648399999998219,0.0,0.999763740619679,False
81,0.022936000000299828,0.00234192037470726,0.999763740619679,False
82,0.026648000000022876,0.0,0.999763740619679,False
83,0.02680899999995745,0.0,0.999763740619679,False
84,0.028554999999869324,0.0,0.999763740619679,False
85,0.02644400000008318,0.0,0.999763740619679,False
86,0.02625499999976455,0.0,0.999763740619679,False
87,0.030537000000549597,0.0,0.999763740619679,False
88,0.05844500000057451,0.0,0.999763740619679,False
89,0.03370999999970081,0.0,0.999763740619679,False
90,0.029688999999962107,0.0,0.999763740619679,False
91,0.032541999999921245,0.0,0.999763740619679,False
92,0.03088800000023184,0.0,0.999763740619679,False
93,0.03180900000006659,0.0,0.999763740619679,False
94,0.03056399999968562,0.0,0.999763740619679,False
95,0.027013999999326188,0.0,0.999763740619679,False
96,0.017611000000215427,0.003125,0.999763740619679,False
97,0.02735500000017055,0.0,0.999763740619679,False
98,0.026729999999588472,0.0,0.999763740619679,False
99,0.027124999999614374,0.0,0.999763740619679,False
100,0.008506000000124914,0.006756756756756757,0.999763740619679,False
101,0.02578799999992043,0.002074688796680498,0.999763740619679,False
102,0.026790999999320775,0.0,0.999763740619679,False
103,0.026717000000644475,0.0,0.999763740619679,False
104,0.010966999999254767,0.004830917874396135,0.999763740619679,False
105,0.026781999999911932,0.0,0.999763740619679,False
106,0.027207000000089465,0.0,0.999763740619679,False
107,0.026828000000023167,0.0,0.999763740619679,False
108,0.021158999999897787,0.002577319587628866,0.999763740619679,False
109,0.026670999999623746,0.0,0.999763740619679,False
110,0.01479399999971065,0.0036101083032490976,0.999763740619679,False
111,0.02517000000079861,0.002197802197802198,0.999763740619679,False
112,0.027879000000211818,0.0,0.999763740619679,False
113,0.0166639999997642,0.00398406374501992,0.999763740619679,False
114,0.03199399999994057,0.0,0.999763740619679,False
115,0.02986200000032113,0.0022471910112359553,0.999763740619679,False
116,0.02250499999991007,0.002577319587628866,0.999763740619679,False
117,0.039469000000281085,0.0024449877750611247,0.999763740619679,False
118,0.03093799999987823,0.0,0.999763740619679,False
119,0.028933999999935622,0.0,0.999763740619679,False
120,0.02475700000013603,0.0024154589371980675,0.999763740619679,False
121,0.029451000000335625,0.0,0.999763740619679,False
122,0.014017000000421831,0.004310344827586207,0.999763740619679,False
123,0.029573999999229272,0.0020920502092050207,0.999763740619679,False
124,0.03342499999962456,0.0,0.999763740619679,False
125,0.03884100000050239,0.0,0.999763740619679,False
126,0.03228300000046147,0.0,0.999763740619679,False
