steps,time,reward,delta,converged
1,0.036090999999998985,0.9711212545666346,0.09157030297580643,False
2,0.04339799999999627,1.1429992054776148,1.162815401596791e-06,False
3,0.042265999999997916,1.1430008836371526,7.74289496720551e-07,False
4,0.04221699999999373,1.1430008836371526,7.74289496720551e-07,True
