1,2.513482627811363
2,2.489797200688753
3,2.112171624574734
4,1.796431501985919
5,1.5878654958978038
6,1.3754815376680434
7,1.2964188113538442
8,1.2646924352339621
9,1.1939229635425341
10,1.158048393359251
11,1.1241078356572676
12,1.1035899927041803
13,1.0915769806781523
14,1.077140117536877
15,1.0444072252961796
16,1.0382323351290805
17,1.0078039860793806
18,1.0003559875710624
19,0.9895731130710644
20,0.9759014128865826
21,0.963095685799447
22,0.9308944967803043
23,0.9166718278113138
24,0.8747634210770925
25,0.8517109731430249
26,0.8336118471303194
27,0.7410543910057131
28,0.6314543768378692
29,0.5499486249282909
30,0.5288418228263551
31,0.4881247164868637
32,0.45236188292092905
33,0.39441105435690005
34,0.2207450897039863
35,0.20113337998397088
36,0.11990281922699589
37,0.07084948409653295
