,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.27381095886230467,0.02638938307749327,0.0033926963806152344,0.0003651337377372203,relu,0.1,"(25, 25)",0.001,"{'NN__activation': 'relu', 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.001}",0.5954773869346733,0.6115107913669066,0.6014851485148516,0.605230386052304,0.6676065682534419,0.6162473821712691,0.026184357759789362,1,0.5789940942602335,0.6849614272359473,0.6118569402326718,0.6536172818246119,0.5878249841471149,0.6234509455401158,0.0401835511453349
