,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
250,2.188226318359375,0.5047625221896347,0.013765525817871094,0.0002760895957998599,0.001,"(25, 25)",100,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 100}",0.7283527530271883,0.7350184884757611,0.7261793045694905,0.7315541714895437,0.7251731444743094,0.7292559612469512,0.0036176727033671104,25,0.7546687243791624,0.7419734947120323,0.7547866001631149,0.7815592949172725,0.7758520801605155,0.7617680388664195,0.014703868647952402
251,1.3142229080200196,0.44278955906251266,0.006184530258178711,0.00042611453912925915,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 7}",0.6516554001702252,0.700327824529387,0.6869611962300307,0.6783009429648852,0.6745627671063401,0.6783619880307379,0.01602647454164455,351,0.6385588884761325,0.6820640062418849,0.6854039490993477,0.7010133252058038,0.7099568429297659,0.6833994023905869,0.024625276052976125
252,1.8412898540496827,0.2740537703071236,0.011534452438354492,0.0007636846687735418,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 40}",0.7004816631638683,0.7471438334353079,0.6864247603282574,0.7096098964598229,0.7160713326267156,0.7119459043048589,0.020220358620139045,176,0.7116255766617123,0.7427406436580712,0.7135559328368498,0.740963855421683,0.7458556532362379,0.7309483323629109,0.015082851007720154
253,2.4500802040100096,0.9716952454494938,0.014177608489990234,0.00034498291492192194,0.001,"(25, 25)",72,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 72}",0.7035916299146111,0.7465821921454818,0.7263213208247445,0.6635290919439665,0.7000061798208748,0.7080068448980383,0.027876844483376587,209,0.7231145976385055,0.7545516941349792,0.7617198712652874,0.6810495906402952,0.739700388946742,0.7320272285251618,0.028726421734696604
254,1.8072406768798828,0.5485110602928224,0.007888984680175782,0.0007034118642461275,0.001,"(25, 25)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 12}",0.7164909281246169,0.7230190338358957,0.6927663717121855,0.6724437960310076,0.6956741902957378,0.700079283532578,0.018068337701072638,261,0.7184345268786665,0.6988948080421401,0.6986970390040574,0.7087652829772834,0.7158247683334108,0.7081232850471116,0.008247006930466108
255,1.8128571033477783,0.6535371005145261,0.012724828720092774,0.00040411422804833956,0.001,"(25, 25)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 45}",0.7071260603945894,0.7175390612813092,0.707528896015841,0.6878957633096816,0.6737140298584228,0.6987631478022491,0.01577776716408679,273,0.7297806239724461,0.7262145086605661,0.7235850844856915,0.7358407136017391,0.7106742664547891,0.7252190394350464,0.008352714581475065
256,2.486519193649292,0.43302347764513277,0.014750146865844726,0.0007045421195282636,0.001,"(25, 25)",78,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 78}",0.6890879675167576,0.7121492641413149,0.7263213208247445,0.6958577347269935,0.710087526770156,0.7067004402163215,0.01306889680648296,219,0.7050087535143222,0.7189188363021272,0.7521903583040861,0.7382807531781218,0.7653968223253493,0.7359591047248013,0.02183445831613074
257,1.8371368885040282,0.6947499744926418,0.009849882125854493,0.0003545515178608077,0.001,"(25, 25)",18,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 18}",0.7226354584683586,0.7123588201836363,0.6708967019805768,0.6826320440486718,0.6951550327515273,0.6967357620322,0.018889751388373767,290,0.7192249401787266,0.6952299306069805,0.6816670792737718,0.7211611155835607,0.7367222753726439,0.7108010682031368,0.01970507964401594
258,2.207436227798462,0.6961292132413142,0.012734746932983399,0.000770374733368955,0.001,"(25, 25)",51,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 51}",0.7090615246024654,0.7446938744611692,0.7188267178192128,0.6985610127783134,0.7240607135131378,0.7190402904993346,0.015507647989872853,97,0.738548019010285,0.7445540833861612,0.7598333775647924,0.7278775185351893,0.7687610608618141,0.7479148118716484,0.014677484347489063
259,2.210671854019165,0.5458828112889649,0.013379621505737304,0.0006167561261012035,0.001,"(25, 25)",61,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 61}",0.7224643909175728,0.7412663912392229,0.70441382863437,0.6996039587892904,0.7037186854620388,0.7142944582249525,0.01561781319579284,138,0.7452868907138025,0.7341094722464389,0.7148500857898511,0.7400014422481503,0.751718515202863,0.7371932812402211,0.012594466761799442
260,2.3336853981018066,1.1481473615676143,0.012324666976928711,0.00020885644981640704,0.001,"(25, 25)",83,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 83}",0.720296609577945,0.7319909297450115,0.7265091233289097,0.7115217040622339,0.6884658809948546,0.7157594489292132,0.015246347669476764,126,0.7716502400508773,0.7271623746405176,0.7445603368307468,0.7502719405573386,0.7174308647040248,0.742215151356701,0.018855678960538705
261,1.7739267826080323,0.8141672945970898,0.010295867919921875,0.0002844663978126442,0.001,"(25, 25)",23,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 23}",0.7240738496637035,0.7008652436892274,0.7265443204989811,0.6854099824694877,0.6898938063564436,0.7053589134029064,0.01706703007610521,229,0.7206576422810027,0.6820092422131576,0.7407920342480478,0.7037904676759712,0.7331816492564713,0.7160862071349302,0.02114689008384585
262,2.5376918792724608,0.9660348867439834,0.013088607788085937,0.0005601760395659365,0.001,"(25, 25)",56,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 56}",0.6985390564246001,0.7015049457659283,0.724704315682104,0.6954386195190281,0.6871513170628923,0.701469014481141,0.012568252798868439,253,0.7301544258858993,0.6841997167058137,0.7542830487120261,0.7192678973865042,0.7375120266329289,0.7250834230646344,0.02340128705334894
263,1.5210289478302002,0.38378658971256546,0.009599399566650391,0.00033835258648586393,0.001,"(25, 25)",89,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 89}",0.7231953333873459,0.7425711513981784,0.7148561976319157,0.7112013308394873,0.7011464132163393,0.718595747135979,0.013921669311133247,99,0.76466371553066,0.7538273675491557,0.7236189203430896,0.7530494848860146,0.728506748675893,0.7447332473969627,0.015863167748138784
264,0.9287768840789795,0.36556101852812345,0.007903337478637695,0.00021198970229909355,0.001,"(25, 25)",29,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 29}",0.6911711549228045,0.6839145996812522,0.6817912328863048,0.6783592133331214,0.6919647371645782,0.685439566152754,0.005313932487606712,340,0.6955090420843039,0.6704707821978412,0.7008600137426803,0.7174088862039456,0.7203635656861178,0.7009224579829778,0.01792413185238522
