iterations,fitness,time,fevals
0,0.0233113768138,1.434002941,1000
10,0.024580713416,2.923467665,2100
20,0.0239105776076,4.397366617,3200
30,0.0243520101119,5.821313569,4300
40,0.0230895358759,7.292000704,5400
50,0.0237234418249,8.741678862,6500
60,0.0251339756605,10.290027124,7600
70,0.0246278980168,11.723002845,8700
80,0.0238786027672,13.170561928,9800
90,0.0232491010987,14.582913464,10900
100,0.023201815989,15.987487424,12000
110,0.0253748758488,17.409265707,13100
120,0.0232867186869,18.895295235,14200
130,0.024911035206,20.31431894,15300
140,0.0248299231503,21.714391786,16400
150,0.0241415373833,23.105405795,17500
160,0.0224797652386,24.53349067,18600
170,0.0229543039769,25.939908957,19700
180,0.0234132781783,27.408304883,20800
190,0.0241542775593,28.86312672,21900
200,0.0238953588867,30.238287305,23000
210,0.0244859660052,31.622923228,24100
220,0.023092454582,33.067240221,25200
230,0.0233655903078,34.511006217,26300
240,0.0227604074116,35.930600673,27400
250,0.0250666820747,37.369946128,28500
260,0.0231735341029,38.850739756,29600
270,0.0228964859502,40.293483814,30700
280,0.023161991791,41.755866186,31800
290,0.0232547295878,43.157288221,32900
300,0.0233276838612,44.564261972,34000
310,0.0261520890677,46.002596445,35100
320,0.0243333051833,47.427696901,36200
330,0.0251900239672,48.839524652,37300
340,0.0238298232821,50.218750756,38400
350,0.0237149439124,51.641869074,39500
360,0.0243226741128,53.165764335,40600
370,0.0241807302736,54.627147921,41700
380,0.0230724012432,56.069217846,42800
390,0.0254657897548,57.49980507,43900
400,0.0236210188685,58.924741832,45000
410,0.0238878005352,60.324707211,46100
420,0.0229940177683,61.747885016,47200
430,0.0236210376481,63.208076936,48300
440,0.0236063570644,64.658794047,49400
450,0.0231697069517,66.124133433,50500
460,0.023409607121,67.606829626,51600
470,0.0232844054915,69.059325267,52700
480,0.0236846910254,70.539135165,53800
490,0.0227374791881,72.011092069,54900
500,0.0246198555873,73.60643543,56000
510,0.023733552441,75.061462776,57100
520,0.024728610975,76.502384205,58200
530,0.0236906883639,77.952381254,59300
540,0.0228120934125,79.454780372,60400
550,0.0228580037092,81.037757034,61500
560,0.0236880788593,82.59658814,62600
570,0.023346628556,84.11448022,63700
580,0.0241145486275,85.524683231,64800
590,0.0241598352215,86.952193764,65900
600,0.0232867074142,88.442922345,67000
610,0.0244616782158,89.946631288,68100
620,0.0230530261469,91.40912102,69200
630,0.0235194245897,92.870316878,70300
640,0.0233005443156,94.347708021,71400
650,0.022716944662,95.765364605,72500
660,0.022917532113,97.258020801,73600
670,0.0250607516863,98.718021391,74700
680,0.0231560569463,100.203601187,75800
690,0.0242046325679,101.695645117,76900
700,0.0249783946081,103.144107862,78000
710,0.0233593486596,104.557637202,79100
720,0.0240799135397,105.969259067,80200
730,0.0236891398517,107.467957142,81300
740,0.024175044444,109.035277188,82400
750,0.023500150305,110.803566697,83500
760,0.0246188812608,112.342547766,84600
770,0.0229986016341,113.886676502,85700
780,0.0231886692497,115.390524721,86800
790,0.0239406384186,116.857434246,87900
800,0.0247023327754,118.322692452,89000
810,0.0243754982257,119.829243553,90100
820,0.0235907567602,121.512455179,91200
830,0.023790171626,123.203378847,92300
