iterations,fitness,time,fevals
0,0.0368354650181,0.00353748099951,645
10,0.0478207011645,0.00684759099931,1194
20,0.0560865761226,0.0100546440008,1751
30,0.0581428434243,0.0131917880008,2295
40,0.0610447053671,0.0161508660003,2838
50,0.0704278208938,0.0190301340008,3388
60,0.0840829356534,0.0218593030022,3932
70,0.0769341907093,0.0246015040029,4480
80,0.0843343507496,0.0274010290032,5031
90,0.0823001647857,0.0300455380038,5576
100,0.0821884820698,0.0326578670029,6122
110,0.083541326548,0.035165506004,6674
120,0.0854272650781,0.037754777004,7226
130,0.0903904330455,0.0403735960026,7776
140,0.0859090446981,0.0427845690028,8322
150,0.0848003727925,0.0451933810036,8868
160,0.0964611763389,0.047676148004,9420
170,0.0997836364073,0.0500244790037,9965
180,0.0972941531663,0.0523022860034,10513
190,0.102186406998,0.0544311090034,11065
200,0.101081953594,0.0565876460041,11620
210,0.104838956181,0.0593978690049,12171
220,0.105218151273,0.0624359920057,12716
230,0.0985551789945,0.065705634006,13264
240,0.0997980634588,0.0705930210061,13806
250,0.102721311937,0.0736282770067,14351
260,0.109094658182,0.075902588007,14889
270,0.109384302077,0.0778993690074,15437
280,0.108741954713,0.0797414290064,15991
290,0.107593820109,0.0815797180057,16537
300,0.101948435907,0.0834071550053,17071
310,0.107367061252,0.0853913800056,17620
320,0.107198681639,0.087346523007,18163
330,0.109404345951,0.0891575030073,18707
340,0.109404345951,0.0909498410074,19254
350,0.108832121117,0.0927599270071,19798
360,0.106488347911,0.0946232730075,20351
370,0.107157857609,0.0963904620075,20894
380,0.0982175145054,0.0982933220075,21438
390,0.104984042597,0.100224506008,21987
400,0.108347636432,0.102699349007,22544
410,0.11074558212,0.105201141007,23096
420,0.111393056898,0.107196917006,23644
430,0.10892662997,0.109135066006,24186
440,0.110521450976,0.110965344005,24731
450,0.108142039123,0.112839792006,25270
460,0.110499022588,0.114655659007,25824
470,0.102471876187,0.116511848008,26377
480,0.101739304282,0.118328178009,26923
490,0.101944260202,0.12015393101,27468
500,0.101894440027,0.12206192301,28018
510,0.0975716731296,0.124045068011,28564
520,0.0979586165933,0.126190836012,29106
530,0.0972367879169,0.128376520011,29652
540,0.0917597395282,0.130579353012,30202
550,0.0894241785654,0.133011270013,30752
560,0.0932999479845,0.135400458013,31308
570,0.100783889954,0.137831173013,31856
580,0.0885480918749,0.140466211014,32403
590,0.0852841487428,0.143117566015,32957
600,0.0898417349359,0.145870317016,33508
610,0.0909003988049,0.148821166016,34048
620,0.0887290329113,0.151756521018,34601
630,0.0887632454916,0.155014261018,35144
640,0.0956688266292,0.157398856018,35691
650,0.0878540816056,0.160108337019,36242
660,0.0877255080706,0.162399089018,36798
670,0.0873616827819,0.165126152018,37344
680,0.0919536142754,0.167471861017,37896
690,0.0943377449508,0.169748874017,38449
700,0.0934174522202,0.172075252018,39004
710,0.0946324324514,0.174417985017,39557
720,0.097407150909,0.176718593017,40113
730,0.0924773210191,0.178968529015,40670
740,0.0950467675975,0.181283749016,41221
750,0.0882303879377,0.183752920017,41764
760,0.0961197778398,0.186132033015,42313
770,0.0972003424952,0.188395433015,42852
780,0.0934728215265,0.190710135013,43391
790,0.103504900661,0.192933052012,43940
800,0.0983976845509,0.195068112012,44496
810,0.0990338276768,0.197412559013,45052
820,0.100541394132,0.199614587013,45601
830,0.094150109786,0.201702546014,46151
840,0.0895371026505,0.203837972014,46700
850,0.0910586522614,0.205906076015,47244
860,0.0930347243678,0.208024399013,47793
870,0.0929546834328,0.210224729013,48338
880,0.0938172076958,0.212479875014,48885
890,0.091044145251,0.214757037014,49433
900,0.0887294643707,0.217042782015,49985
910,0.0900015071865,0.219106748014,50532
920,0.0953690763211,0.221401206016,51082
930,0.0958326175975,0.223625451015,51629
940,0.0961013808789,0.225761621015,52179
950,0.0947939786642,0.227828759016,52737
960,0.0983523252888,0.229984440015,53298
970,0.0983930372018,0.231915614015,53852
980,0.0986966797236,0.233781774015,54408
990,0.0964205153712,0.235622791015,54950
