,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.9090888500213623,0.5825222157778763,0.003599071502685547,0.00030466030962417894,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6214784677976505,0.7194441173006707,0.5570399644887369,0.0,0.0,0.38006759163669585,0.3141908796864464,282,0.6379544008086543,0.7022698647642323,0.6162299239222315,0.0,0.0,0.3912908378990236,0.3207383670488149
1,0.6170194149017334,0.055097618189717,0.0034865856170654295,0.0007330637313572427,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.58628733997155,0.5047224213709044,0.6084843633868836,0.6724037420536867,0.5979459428006157,0.5938896049036689,0.053687408510998846,163,0.6537639527843457,0.5722467302741898,0.6304909560723514,0.5944272445820431,0.5652573529411762,0.6032372473308213,0.033988860757238726
2,0.6239017009735107,0.08213105790062745,0.0030203342437744142,0.00012358009342450802,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.5532611098828207,0.5562866797083403,0.6274369226526939,0.7173838391842977,0.6866602491966851,0.6280858224110771,0.0665839210383649,94,0.6376222425132649,0.6156265990864789,0.6636401155592243,0.6549035699630693,0.6342710997442452,0.6412127253732566,0.01676994125237309
3,0.6606162548065185,0.044584912122560064,0.0037758350372314453,0.000784031730698648,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6209111195776407,0.60093473731629,0.6268146883005965,0.7007489679839707,0.6927934275421069,0.6483793098106018,0.04045891546738503,33,0.6868169396065826,0.6453715059766777,0.6557377049180328,0.6459991621281943,0.6478991596638656,0.6563648944586706,0.01566966549157592
4,0.7887077808380127,0.04276298074244428,0.0034341812133789062,0.0003197812689564207,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.6654611211573234,0.6202304312988697,0.6053177875728696,0.6954520844612875,0.696890576786137,0.6566478202242199,0.03783637056886126,10,0.6912636207226139,0.6324361530469367,0.6323841903952401,0.6329113924050633,0.649792531120332,0.6477575775380372,0.022752639949428725
5,0.7753458499908448,0.18225654549462766,0.005351638793945313,0.0018737560773728734,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.5798679253391392,0.6184614091844877,0.5849123428369036,0.6394842307022118,0.5495942910407839,0.5944717174482121,0.03135427207183504,160,0.6560201114370852,0.6295780907734458,0.5970548862115125,0.561725562184488,0.4970588235294118,0.5882874948271886,0.055493593415059
6,1.2618067264556885,0.15414724770042498,0.008225584030151367,0.005875595384086888,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.5768189461084666,0.615281725463969,0.6257459505541333,0.6889393712676657,0.6261730080191081,0.6265419163063575,0.03603716168912053,102,0.6583083726308783,0.6500691013027678,0.6596989966555185,0.6299615877080665,0.5914362176628007,0.6378948551920065,0.025540893804231735
7,1.1505841732025146,0.16960571249592404,0.0034728050231933594,0.0005365154003943614,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.4285334043119504,0.4752066115702474,0.6295548238939752,0.7122897972748411,0.6542618384401101,0.579760068006094,0.10902852640962445,189,0.4818135055436977,0.5187574305792593,0.6619834710743803,0.653735039207594,0.5900759946356725,0.5812730882081207,0.07161397550644809
8,1.1238073825836181,0.2459396312950178,0.004337596893310547,0.0018906817032018472,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5482909728308498,0.5798679253391392,0.6332872266122502,0.7122897972748411,0.6588777948101795,0.6264207535093631,0.05788255871099377,103,0.6348833225725679,0.6327135105365154,0.6647517439474766,0.629987400251995,0.621225194132873,0.6367122342882856,0.014769025812325884
9,1.0923057556152345,0.13325129954090548,0.004171991348266601,0.0005484571292731313,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5842429053383604,0.630934400130628,0.6290829444814765,0.7220071794478713,0.6577695669557292,0.6447466091580547,0.04524296083327333,44,0.649041222119453,0.6578627298310955,0.686471296668005,0.6929379633242299,0.6345415778251597,0.6641709579535886,0.02223262701537214
