,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_svd__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.6716911315917968,0.1236094163082543,0.0035044670104980467,0.0004825581298032118,0.1,"(50, 50)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 13}",0.4983870967741936,0.6022177419354839,0.6153225806451613,0.5326612903225807,0.5538267366720515,0.5604849916284531,0.04341901127865824,545,0.49999999999999983,0.6072559499798305,0.649491982654296,0.5462188634530051,0.5483870967741935,0.5702707785722649,0.05222887046710746
13,0.7911036491394043,0.23862651636972992,0.0034191131591796873,0.0004323556796729809,0.1,"(50, 50)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 14}",0.5062500000000001,0.5304435483870968,0.5834677419354838,0.6213709677419356,0.6525949111470112,0.5788043508250706,0.054549214777168786,488,0.5058466115369099,0.5376506403791851,0.6048356192012907,0.674895371117386,0.6478830645161291,0.5942222613501802,0.06404823116996407
14,0.7856941223144531,0.23078716320145715,0.0035067081451416017,0.0002704560671956085,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 15}",0.5475806451612905,0.525,0.6316532258064516,0.5901209677419356,0.6463449111470111,0.5881233152296471,0.04672287467051384,425,0.5426904749899152,0.51209661153691,0.7019097922549414,0.662395371117386,0.6609879032258065,0.6160160306249919,0.07446762197018654
15,0.9090434074401855,0.25652334677421507,0.0039485454559326175,0.00039114521053998765,0.1,"(50, 50)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 16}",0.6332661290322582,0.6348790322580645,0.6286290322580644,0.5,0.6253836833602583,0.6044255873542989,0.05233015489114296,332,0.6366907018959257,0.660832871117386,0.654582871117386,0.49999999999999983,0.6276209677419355,0.6159454823745266,0.059190812549984026
16,0.9919727802276611,0.46532488941102934,0.00343174934387207,0.0001641809541098407,0.1,"(50, 50)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 17}",0.6909274193548389,0.5,0.6223790322580645,0.6096774193548387,0.6713449111470111,0.6188507580935068,0.0665960688152598,225,0.703020371117386,0.49999999999999983,0.645761899959661,0.6561453711173859,0.6727318548387098,0.6355318994066286,0.07047977636465132
17,0.7365111827850341,0.15078208736396154,0.003984308242797852,0.0003731068890072593,0.1,"(50, 50)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 18}",0.51875,0.677016129032258,0.5818548387096775,0.6471774193548387,0.5919224555735054,0.6033474328132673,0.05495718351402888,338,0.5333665288422751,0.671568676885841,0.619250453812021,0.6685943172650262,0.6049395161290322,0.6195438985868391,0.0505023450593471
18,0.8717261791229248,0.2772984639513286,0.003487682342529297,0.00014539206752401464,0.1,"(50, 50)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 19}",0.6840725806451614,0.6465725806451613,0.6239919354838709,0.583266129032258,0.6449414378029078,0.6365665398938979,0.0329471962073464,112,0.6696538422751109,0.6352788422751109,0.6694010941912061,0.6050883672851955,0.6399193548387098,0.6438683001730666,0.02412498249902501
19,1.218742799758911,0.4481788380697522,0.003595447540283203,0.0005628531078265077,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 20}",0.6076612903225808,0.6629032258064517,0.5989919354838709,0.6385080645161291,0.6580371567043617,0.633213242019626,0.025883716312848134,131,0.5922360326744655,0.6892106192012908,0.6436453711173861,0.6991396480435659,0.672328629032258,0.6593120600137932,0.0384557674825847
20,0.8535228252410889,0.11367946566482641,0.0038080215454101562,0.00038060576234692973,0.1,"(50, 50)",21,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 21}",0.6846774193548388,0.6560483870967743,0.6060483870967742,0.6518145161290323,0.64796042003231,0.6493102115966786,0.025206453114683613,46,0.6564466518757563,0.6290288422751108,0.6593214249697458,0.6850260941912061,0.6821068548387097,0.6623859736301058,0.02029213359059523
21,0.7516203403472901,0.12708888653727313,0.003891658782958984,0.0006779297935002239,0.1,"(50, 50)",22,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 22}",0.6768145161290323,0.6084677419354839,0.6114919354838709,0.49435483870967745,0.5848647011308561,0.5952017001060628,0.05896400345647896,378,0.6512051230334812,0.5978809499798305,0.660429482654296,0.5343239461476401,0.5703629032258064,0.6028404810082109,0.0478111645220209
22,1.1104914665222168,0.39367751592848543,0.003951406478881836,0.0005156240328840984,0.1,"(50, 50)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 23}",0.6792338709677421,0.670766129032258,0.5824596774193549,0.6284274193548387,0.6667104200323101,0.6455134470833153,0.036036093229455696,58,0.670963594191206,0.6803385941912061,0.724491982654296,0.6580602057281162,0.6865423387096774,0.6840793430949004,0.022370781678488022
23,0.7459978103637696,0.18646760177444202,0.0038271427154541017,0.0003151805388792764,0.1,"(50, 50)",24,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 24}",0.6497983870967743,0.5,0.6098790322580645,0.5971774193548387,0.6727483844911146,0.6059015455433162,0.059499873293428894,322,0.6179407018959258,0.49979830576845485,0.652616982654296,0.6509038422751108,0.6922379032258065,0.6226995471639187,0.06580802370176567
24,0.6762102603912353,0.11903206913908611,0.004439830780029297,0.000973387711080392,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 25}",0.6582661290322582,0.5663306451612904,0.5677419354838709,0.50625,0.6384794022617123,0.5873990279951787,0.054858664297307576,435,0.6416794826542961,0.5883553096006453,0.6320032018959257,0.50272161153691,0.6721270161290323,0.6073773243633619,0.05880518644517716
25,0.9770707130432129,0.37691470430590424,0.004021263122558594,0.0005008162492052566,0.1,"(50, 50)",26,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 26}",0.6596774193548388,0.7028225806451613,0.5997983870967742,0.5590725806451613,0.6620759289176088,0.6366821239590637,0.05086180218225609,109,0.7021625403388463,0.7357818172650262,0.6377987595804759,0.6091707845905607,0.6602318548387097,0.6690291513227238,0.04514309191834862
26,1.071220874786377,0.19702966206427916,0.004328155517578125,0.0007848022684283168,0.1,"(50, 50)",27,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 27}",0.6193548387096776,0.5756048387096775,0.620766129032258,0.6159274193548386,0.6681138933764134,0.6199396597698283,0.02933042747137487,215,0.5892616730536506,0.5838184499798305,0.7065972922549414,0.6589180365066558,0.7199092741935484,0.6517009451977254,0.05696449303641619
27,1.0894756317138672,0.1731010226920616,0.004058456420898438,0.00047857156513686413,0.1,"(50, 50)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 28}",0.672983870967742,0.6786290322580646,0.5647177419354839,0.6493951612903226,0.6175181744749594,0.6366542636393615,0.041921575769473404,110,0.6695517345703913,0.6749949576442112,0.6015599788221057,0.7105801230334812,0.6235887096774193,0.6560551007495218,0.03882689846455127
28,1.2000191688537598,0.2773981081717584,0.004935026168823242,0.0005929484346262894,0.1,"(50, 50)",29,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 29}",0.6947580645161292,0.702016129032258,0.6014112903225807,0.6681451612903226,0.6713449111470111,0.6675340224363144,0.03555013616603655,16,0.718443676885841,0.7173841518757563,0.648332871117386,0.7000460114965711,0.7125,0.6993413422751109,0.026328513545380215
29,0.9690418243408203,0.30404521493081815,0.004172372817993164,0.0004663396807489188,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 30}",0.5905241935483873,0.6544354838709677,0.6006048387096774,0.595766129032258,0.6509794022617122,0.6184527161457103,0.028162375046290017,228,0.5760570038321904,0.6342703711173859,0.6555913422751108,0.6357332845905607,0.7111895161290323,0.6425683035888559,0.04339999195953127
30,0.9640942573547363,0.07196781863005812,0.004472494125366211,0.0005047626400549219,0.1,"(50, 50)",31,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 31}",0.6739919354838712,0.5826612903225806,0.5973790322580644,0.5256048387096774,0.5505957189014538,0.5860566948425412,0.050568953195674775,446,0.6496936768858409,0.5984349788221056,0.6524152884227511,0.5477813634530052,0.5566028225806452,0.6009856260328695,0.04432723088931351
31,1.038365364074707,0.13192109502552565,0.004129362106323242,0.0005615179264728517,0.1,"(50, 50)",32,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 32}",0.558467741935484,0.6669354838709678,0.5889112903225807,0.6167338709677419,0.6221526655896606,0.610636920324354,0.03615139613773915,282,0.5711678096006453,0.6771625403388463,0.6263072307382008,0.6567504538120209,0.6424395161290323,0.6347655101237492,0.03593312201909502
32,1.596297311782837,0.6405598455707983,0.0038831233978271484,0.00015604950429770555,0.1,"(50, 50)",33,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 33}",0.7002016129032259,0.7004032258064515,0.5949596774193548,0.5941532258064517,0.5761914378029077,0.633198123572184,0.05521259052014532,132,0.7344210114965712,0.755540288422751,0.6721227057281162,0.6249974788221057,0.6195564516129033,0.6813275872164894,0.055497605120958665
33,1.0566505432128905,0.26337065006489085,0.004297637939453125,0.0005950746739826223,0.1,"(50, 50)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 34}",0.7026209677419356,0.6691532258064515,0.6068548387096775,0.6082661290322581,0.6183259289176088,0.6410507108364203,0.03832130014181078,79,0.7006510941912061,0.7415773749495764,0.6432930365066558,0.6212673961274706,0.6322076612903227,0.6677993126130464,0.04594558629355732
34,0.9458632469177246,0.10576514202305105,0.004290628433227539,0.0006292444641980523,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 35}",0.6713709677419356,0.6318548387096774,0.5943548387096773,0.629233870967742,0.6550181744749595,0.6363612075588223,0.026114685621515837,114,0.6973243999596611,0.6454095653489309,0.6502987595804759,0.6462163422751109,0.6510584677419355,0.6580615069812229,0.019754782331440353
35,1.0434087753295898,0.1783400123485806,0.004159450531005859,0.0008272632177462167,0.1,"(50, 50)",36,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'svd__n_components': 36}",0.6590725806451614,0.677016129032258,0.5959677419354839,0.6548387096774193,0.5747879644588043,0.632353072323501,0.03962188119202479,138,0.6409748134328358,0.6744919826542961,0.6333640076643807,0.6944010941912061,0.5854334677419355,0.6457330731369308,0.03743615465518696
36,0.23548612594604493,0.0057203020887792696,0.0022884368896484374,0.0003012587050479085,0.1,"(50,)",1,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 1}",0.5000000000000001,0.5,0.5,0.5,0.49999999999999983,0.5,8.947755158428845e-17,673,0.49999999999999983,0.49999999999999983,0.49999999999999983,0.49999999999999983,0.5,0.49999999999999983,7.447602459741819e-17
37,0.22946343421936036,0.004275367800070948,0.0019345760345458984,5.502696673624745e-05,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 2}",0.5000000000000001,0.5,0.5,0.5,0.49999999999999983,0.5,8.947755158428845e-17,673,0.49999999999999983,0.49999999999999983,0.49999999999999983,0.49999999999999983,0.5,0.49999999999999983,7.447602459741819e-17
38,0.31828994750976564,0.06869006914494731,0.002033853530883789,8.044620193016219e-05,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 3}",0.5000000000000001,0.5,0.5116935483870968,0.5,0.5414983844911145,0.5106295669134773,0.01607474360558637,661,0.49999999999999983,0.49999999999999983,0.5116421692214601,0.4995966115369099,0.5382056451612904,0.5098888851839319,0.014875643836276478
39,0.42618460655212403,0.053441612067736934,0.002493476867675781,0.0005887954374787971,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 4}",0.5592741935483871,0.525,0.5358870967741935,0.5318548387096774,0.5989802100161549,0.5501853264143678,0.02696639568970608,590,0.5639093384429205,0.5274688634530051,0.5371961980637352,0.5430938634530051,0.5779737903225807,0.5499284107470493,0.01841337120656555
40,0.420131254196167,0.13946788976598093,0.0022210597991943358,0.00037083329953356016,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 5}",0.6014112903225808,0.5429435483870969,0.5522177419354839,0.5,0.5054422455573504,0.5404129568723066,0.036668474231913765,621,0.5810457845905607,0.5274688634530051,0.5836167557482855,0.4995966115369099,0.5091733870967742,0.5401802804851071,0.035571782510686406
41,0.5099530696868897,0.10769204402469365,0.0023627281188964844,0.0003797277672498895,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 6}",0.5000000000000001,0.5116935483870969,0.5125,0.5731854838709678,0.5747879644588043,0.5344218661724348,0.03259828151152039,637,0.50428411153691,0.51209661153691,0.51401144614764,0.5956623134328357,0.5810987903225807,0.5414306545953752,0.03874738326025477
42,0.4152524948120117,0.06589219130479188,0.002491617202758789,0.0006560388736113491,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 7}",0.5614919354838711,0.520967741935484,0.5522177419354839,0.5191532258064516,0.5965569466882066,0.5500642347379137,0.028625097988711854,594,0.5585657018959257,0.5602303096006453,0.5989890076643807,0.5646140076643807,0.5829637096774193,0.5730725473005504,0.015597541706735513
43,0.5388561248779297,0.12742593366126695,0.00316004753112793,0.0014729402442380567,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 8}",0.580241935483871,0.5155241935483871,0.5584677419354838,0.5786290322580645,0.6386914378029077,0.5742924685002279,0.03975397936126856,501,0.6015599788221057,0.5479320038321903,0.5963184499798305,0.6112873134328357,0.616179435483871,0.5946554363101666,0.0243861409056122
44,0.4766265392303467,0.11044253682030429,0.0026554584503173826,0.0004763400442945725,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 9}",0.5973790322580647,0.5872983870967742,0.5826612903225806,0.5310483870967743,0.6177302100161549,0.583213599469342,0.028739289260607415,460,0.5945032018959258,0.5823555365066558,0.5802390076643807,0.5560968384429206,0.5919858870967742,0.5810360943213315,0.013605908325714889
45,0.43290257453918457,0.05148587050640051,0.0023716449737548827,0.00012352186561345355,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 10}",0.6006048387096775,0.5717741935483871,0.5848790322580645,0.555241935483871,0.6394991922455572,0.5903858060530565,0.02872662402621353,405,0.5962673961274707,0.5598269211375554,0.630187953812021,0.5957644211375555,0.6235383064516129,0.6011169997332432,0.02491936880903619
46,0.45640268325805666,0.09389315309748959,0.0035578250885009766,0.000854575079171372,0.1,"(50,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 11}",0.5717741935483872,0.5935483870967743,0.5881048387096773,0.5669354838709678,0.5911147011308561,0.5822930003854053,0.010815157246050231,464,0.5619945038321903,0.6033241730536506,0.629784565348931,0.5812474788221056,0.5855846774193548,0.5923870796952465,0.022857226412124246
47,0.5700210094451904,0.08587524742886442,0.0029761791229248047,0.0002401588820634302,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 12}",0.5981854838709678,0.6262096774193548,0.6239919354838709,0.5497983870967742,0.6473647011308561,0.6090991039726054,0.033508262911614926,303,0.5928896480435659,0.6251481192012908,0.659472065348931,0.5808951442113756,0.6087197580645162,0.6134249469739359,0.027421871746170407
48,0.2980846405029297,0.05494872484645791,0.0029592037200927733,0.00043616499472347005,0.1,"(50,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 13}",0.5810483870967743,0.553024193548387,0.5514112903225806,0.5574596774193549,0.585884491114701,0.5657598580051854,0.01466588024642407,530,0.5951082845905606,0.5500995865268252,0.5957133672851956,0.5841197307382008,0.5600302419354839,0.5770142422152532,0.01865687311068145
49,0.55983567237854,0.051158255136762455,0.003383922576904297,0.00038435554897671073,0.1,"(50,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 14}",0.5997983870967744,0.614717741935484,0.5772177419354838,0.5925403225806452,0.6044224555735055,0.5977374198141616,0.012533923675716869,365,0.5937474788221055,0.6089690903590157,0.6247447307382008,0.6233839249697457,0.5997983870967742,0.6101287223971683,0.012375247957218527
50,0.35340895652771,0.11379864881901539,0.002937984466552734,0.00046518130937243447,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 15}",0.5568548387096776,0.5818548387096775,0.5826612903225806,0.5473790322580645,0.6308259289176089,0.5799006356997454,0.028951966004041554,481,0.5526195038321903,0.6052900615167406,0.6033241730536506,0.5941508672851955,0.6371975806451613,0.5985164372665877,0.02716915111628692
51,0.43369112014770506,0.10038061167982625,0.00262451171875,0.00021497514610475466,0.1,"(50,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 16}",0.6247983870967743,0.5622983870967743,0.5826612903225806,0.5895161290322581,0.6161147011308561,0.5950717666688596,0.02274010838843064,379,0.6167815903590157,0.5506025615167406,0.6265599788221057,0.6111366730536506,0.6060483870967742,0.6022258381696572,0.026694560772204973
52,0.4537855625152588,0.11096007857512985,0.0033182144165039063,0.00043245769651959105,0.1,"(50,)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 17}",0.5864919354838711,0.5538306451612904,0.636491935483871,0.6370967741935484,0.603614701130856,0.6035051669952202,0.031543508157478625,337,0.5898157018959257,0.5637586980637352,0.6420828711173859,0.6587163422751109,0.5956653225806452,0.6100077871865606,0.03508201588287389
53,0.4329869747161865,0.07421529509731177,0.003228282928466797,0.00040783095210045564,0.1,"(50,)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 18}",0.6028225806451614,0.6504032258064516,0.5889112903225807,0.6020161290322581,0.5886914378029078,0.6065740420373674,0.02275033306597022,317,0.6055913422751108,0.6157220653489309,0.6367902884227511,0.6120430365066558,0.6019153225806452,0.6144124110268188,0.012182668019456557
54,0.5399824142456054,0.17114762544969256,0.005517292022705078,0.002270463503144383,0.1,"(50,)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 19}",0.6014112903225808,0.6272177419354839,0.6006048387096774,0.6237903225806452,0.6550181744749595,0.6215989252477474,0.020002439296051576,209,0.5804917557482856,0.6239379538120209,0.6193015076643807,0.6647646480435658,0.6731350806451614,0.6323261891826829,0.033598906370348826
55,0.4982139110565186,0.06754817221065142,0.003482627868652344,0.0005922463280116872,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 20}",0.6614919354838711,0.6497983870967742,0.5780241935483871,0.6050403225806451,0.6362681744749594,0.6261217036452617,0.03057310206323502,173,0.621770371117386,0.6305913422751109,0.6180913422751109,0.6325572307382008,0.6391633064516129,0.6284347185714843,0.0075914121276971745
56,0.5482389450073242,0.07072645038654261,0.0037260532379150392,0.0007332243503078903,0.1,"(50,)",21,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 21}",0.6286290322580647,0.6106854838709678,0.5927419354838709,0.622983870967742,0.6177302100161549,0.6145531988018702,0.012411243158795339,255,0.6151680365066557,0.6040798961274707,0.6337673961274707,0.650097065348931,0.6037298387096774,0.621368446564041,0.018041768403798893
57,0.5145700454711915,0.09109320168953035,0.003909254074096679,0.0003895647988186029,0.1,"(50,)",22,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 22}",0.6612903225806454,0.6381048387096775,0.5810483870967742,0.5895161290322581,0.6471526655896606,0.6234156866078083,0.03212021304679456,196,0.650651094191206,0.6048866730536506,0.6482332845905606,0.6171849788221055,0.6346774193548387,0.6311266900024723,0.017716407177366545
58,0.5132313728332519,0.11399139279996026,0.003254604339599609,0.00029003615346015254,0.1,"(50,)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 23}",0.6629032258064518,0.592741935483871,0.5881048387096773,0.6112903225806452,0.6028069466882067,0.6115719581427574,0.026899826009703108,273,0.6656710114965712,0.6068525615167405,0.6440998134328357,0.6440487595804759,0.6159274193548387,0.6353199130762924,0.021264653791837833
59,0.533586835861206,0.11301447994918568,0.004843807220458985,0.0005826921509767939,0.1,"(50,)",24,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'svd__n_components': 24}",0.6637096774193549,0.6715725806451613,0.5935483870967743,0.6393145161290322,0.5439216478190628,0.622435794435196,0.047741494797891554,205,0.6520118999596611,0.6685943172650262,0.662395371117386,0.6674862595804759,0.5457661290322581,0.6392507953909614,0.047108775686783975
