,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.4760861396789551,0.05374171643336424,0.0028415679931640624,0.00011982554412384137,relu,0.1,"(50, 50)",0.001,"{'NN__activation': 'relu', 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.001}",0.629320619785459,0.661137440758294,0.619217081850534,0.6441495778045839,0.6298740251949614,0.6367417112747894,0.014557567235434818,1,0.628459454606485,0.6323869898637342,0.6655469689766749,0.6214896801301074,0.647443519619501,0.6390653226393004,0.01573187561849171
