0,0.39971408082969867
1,0.10977875787167352
2,0.08122420850890757
3,0.0637339026230583
4,0.05842331246628007
5,0.040710931228870074
6,0.028394668983601594
7,0.016429037128632612
8,0.011161951825465845
9,0.011008515583401544
10,0.010588864237533855
11,0.010510647283581413
12,0.01036436460876147
13,0.010360290529971481
14,0.009528986937002376
15,0.008712343960776551
16,0.008708593384583024
17,0.008237219621459966
18,0.008213044196186466
19,0.008094215129250733
20,0.007867841010653272
21,0.0078076194276413035
22,0.007562656902614565
23,0.007434501452349168
24,0.007359730506137899
25,0.00706218184403534
26,0.006661574340626634
27,0.00616539295419333
28,0.004545364650239125
29,0.004151243396327963
30,0.003976642549435249
31,0.0030736884494729916
32,0.002562712216117055
33,0.002493163431491675
34,0.0023719142103291887
35,0.0022793629575691404
36,0.001547487665409929
37,0.0006896662402769336
38,0.00022119699902679586
39,7.836935057942947e-05
40,6.405816397792521e-05
41,6.300603003679987e-05
42,6.268831276106178e-05
