0,0.15082852609453815
1,0.10962587163134278
2,0.1075667250999651
3,0.08393651992139427
4,0.07243447065396326
5,0.0564161407430292
6,0.03581423182669266
7,0.032506120172206554
8,0.023910161471476617
9,0.023126183938914614
10,0.01647264801093326
11,0.016428581727561346
12,0.014877467097570138
13,0.0135512556252381
14,0.013308562646007266
15,0.012170897783801054
16,0.011465187076412092
17,0.011420835061849783
18,0.01011485688736488
19,0.00937331312461327
20,0.008819927669901641
21,0.008594397907385113
22,0.008326856453270816
23,0.00823814703888281
24,0.008166674658156969
25,0.008019489163453044
26,0.007688876511636491
27,0.007479965512726957
28,0.007348925265271565
29,0.00667427488149304
30,0.006134061414791745
31,0.006073680654368589
32,0.0059919070182845036
33,0.0055393656914229025
34,0.005202591141577661
35,0.004931051277593274
36,0.004513373069335271
37,0.004345425862426251
38,0.004330989340019467
39,0.003930621346220547
40,0.0033636368604788693
41,0.0033011577001065356
42,0.0030167207655537715
43,0.002991135145655689
44,0.002953115910527852
45,0.0028529207248023515
46,0.0026943093698089467
47,0.0024060448133944963
48,0.002235271734327508
49,0.0015302189906071537
50,0.0014137872615305825
51,0.0011744269126584379
52,0.0010680541618768421
53,0.0010634317373464258
54,0.0008731196659345541
55,0.0007772933198317085
56,0.0007395122246122624
57,0.0007231987491332236
58,0.0007158197455977642
59,0.0006383861526840804
60,0.0006331885348126795
61,0.0005621104440591969
62,0.0005339829334653357
63,0.0004935277541262621
64,0.000479733707389399
65,0.0004593044499626705
66,0.0004526819296874911
67,0.0004333201167717735
68,0.0004317757488379067
69,0.00039140412474213045
70,0.0003873729808693613
71,0.0003491524249386021
72,0.0002991735679920891
73,0.00022429326446826885
74,0.00021168828121770526
75,0.0001994913024053356
76,0.00016568466357333553
77,0.00015555444623136373
78,0.00012944007405354474
79,0.0001099671941621404
80,9.495301958654534e-05
81,8.928957349829768e-05
82,8.400122682539764e-05
83,7.823013320471327e-05
84,7.368851236724062e-05
85,6.669753293358668e-05
86,6.40515691976797e-05
87,2.6027726352487993e-05
88,2.100938440601603e-05
89,1.8946650149649962e-05
90,1.830823802279991e-05
91,1.1947418652588492e-05
92,9.267569340833972e-06
93,6.071006977332438e-06
94,3.940783939351947e-06
95,1.2912168297365988e-09
96,0.0
97,0.0
98,0.0
99,0.0
