iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.111017768011,0.105691743976,0.108199885666,0.7771,0.7875,0.782678267827,0.399029387975,0.408695652174,0.418517527428,3.093386729
10,0.120175,0.1185546875,0.118661866187,0.75965,0.762890625,0.762676267627,0.0107017904919,0.0193861066236,0.018204385602,58.533674145
20,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,115.254068616
30,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,170.937579037
40,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,227.794487907
50,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,287.85462211
60,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,305.892079037
70,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,323.910383044
80,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,342.351026258
90,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,360.16099518
100,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,378.557109465
110,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,396.93858987
120,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,414.275772226
130,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,432.667454856
140,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,450.545217248
150,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,468.187110113
160,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,486.497809678
170,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,504.27700663
180,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,522.305494115
190,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,539.567274247
200,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,557.600266609
210,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,575.384974079
220,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,592.271246387
230,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,609.54780756
