iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.379274846724,0.380273357236,0.380338032437,0.24145,0.239453125,0.239323932393,0.388980627492,0.386385124488,0.386216914138,0.121777058
10,0.379274846759,0.380273357234,0.380338032422,0.24145,0.239453125,0.239323932393,0.388980627492,0.386385124488,0.386216914138,0.996171524
20,0.379199846759,0.380273357242,0.380288027422,0.2416,0.239453125,0.239423942394,0.389175257732,0.386385124488,0.386347131445,1.903973151
30,0.379199846746,0.380273357147,0.380288027395,0.2416,0.239453125,0.239423942394,0.389175257732,0.386385124488,0.386347131445,2.748752264
40,0.379199846749,0.380273357147,0.380288027395,0.2416,0.239453125,0.239423942394,0.389175257732,0.386385124488,0.386347131445,3.603796431
50,0.379199846744,0.380273357004,0.380288027354,0.2416,0.239453125,0.239423942394,0.389175257732,0.386385124488,0.386347131445,4.457955878
60,0.108146528567,0.10673547135,0.106259490786,0.7836,0.786328125,0.787478747875,0.212518195051,0.212949640288,0.229234675372,5.328580347
70,0.108146115531,0.10673547135,0.106259490786,0.7836,0.786328125,0.787478747875,0.212518195051,0.212949640288,0.229234675372,6.217014779
80,0.108145599873,0.106731354249,0.10625954534,0.7836,0.786328125,0.787478747875,0.212518195051,0.212949640288,0.229234675372,7.129201263
90,0.110672250991,0.109765551195,0.109747200362,0.7786,0.78046875,0.780478047805,0.168918918919,0.166172106825,0.174501692366,8.102974305
100,0.110672252713,0.109765551195,0.109747519835,0.7786,0.78046875,0.780478047805,0.168918918919,0.166172106825,0.174501692366,9.335726248
110,0.110672252713,0.109765551195,0.109747519842,0.7786,0.78046875,0.780478047805,0.168918918919,0.166172106825,0.174501692366,10.554733593
120,0.110015859385,0.108686878798,0.108764323273,0.77995,0.782421875,0.782478247825,0.180599515919,0.182085168869,0.190547078526,11.614629678
130,0.110015577773,0.108688084083,0.10876432508,0.77995,0.782421875,0.782478247825,0.180599515919,0.182085168869,0.190547078526,12.66608697
140,0.110013487422,0.108688084083,0.108764211272,0.77995,0.782421875,0.782478247825,0.180599515919,0.182085168869,0.190547078526,13.643797374
150,0.110013487422,0.108688084083,0.108764211272,0.77995,0.782421875,0.782478247825,0.180599515919,0.182085168869,0.190547078526,14.573037983
160,0.109865623818,0.108688084083,0.108614194179,0.78025,0.782421875,0.782778277828,0.182629719174,0.182085168869,0.192565055762,15.614694054
170,0.109851388721,0.10874152109,0.108618421291,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,16.491845031
180,0.109849888781,0.108748312317,0.108619374885,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,17.551746667
190,0.109849888767,0.108748312317,0.108619368202,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,18.739543016
200,0.109849872545,0.108749415571,0.108619366406,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,19.593587637
210,0.109849872545,0.108749415571,0.108619366519,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,20.410209146
220,0.379175,0.3802734375,0.380238023802,0.24165,0.239453125,0.239523952395,0.389240124029,0.386385124488,0.386477327739,21.20133893
230,0.109849774823,0.108749415571,0.108619366018,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,22.009623426
240,0.109849774823,0.108749415571,0.108619366066,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,22.953364207
250,0.109849774823,0.108749415571,0.108619366066,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,23.856594418
260,0.109849690493,0.108749415571,0.108619383277,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,24.887498337
270,0.109849690493,0.108749415571,0.108619383277,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,25.748451532
280,0.109849699075,0.108749111776,0.10861929151,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,26.650232286
290,0.11825331528,0.11640625,0.116661658931,0.7635,0.7671875,0.766676667667,0.0421223167274,0.0539682539683,0.0512403416023,27.571244751
300,0.109849690486,0.108749415571,0.108619383277,0.7803,0.782421875,0.782778277828,0.182967645965,0.182085168869,0.192565055762,28.723591191
310,0.109847078226,0.108761750448,0.108623566323,0.7803,0.782421875,0.782678267827,0.182967645965,0.182085168869,0.192493496841,29.680131214
320,0.109847077647,0.108761750448,0.108623450764,0.7803,0.782421875,0.782678267827,0.182967645965,0.182085168869,0.192493496841,30.627894728
330,0.109847077603,0.108761750448,0.108623450949,0.7803,0.782421875,0.782678267827,0.182967645965,0.182085168869,0.192493496841,31.516410291
340,0.109847076415,0.108761750448,0.108623449554,0.7803,0.782421875,0.782678267827,0.182967645965,0.182085168869,0.192493496841,32.336646801
350,0.109847076415,0.108761750448,0.108623449554,0.7803,0.782421875,0.782678267827,0.182967645965,0.182085168869,0.192493496841,33.34312083
360,0.109847075568,0.108761750448,0.108623449554,0.7803,0.782421875,0.782678267827,0.182967645965,0.182085168869,0.192493496841,34.163019831
370,0.379345010606,0.380468795687,0.380337742275,0.2413,0.2390625,0.239323932393,0.387255693749,0.383934218849,0.38393001782,34.991564237
380,0.109846950573,0.108762229579,0.108623449442,0.7803,0.782421875,0.782678267827,0.182967645965,0.182085168869,0.192493496841,35.953040459
390,0.109846948984,0.108762229579,0.108623118295,0.7803,0.782421875,0.782678267827,0.182967645965,0.182085168869,0.192493496841,36.889787799
