iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.379175,0.3802734375,0.380238023802,0.24165,0.239453125,0.23952395239500002,0.38924012402900005,0.386385124488,0.386477327739,0.293828018
10,0.379175,0.3802734375,0.380238023802,0.24165,0.239453125,0.23952395239500002,0.38924012402900005,0.386385124488,0.386477327739,2.513032856
20,0.379175,0.3802734375,0.380238023802,0.24165,0.239453125,0.23952395239500002,0.38924012402900005,0.386385124488,0.386477327739,4.674106623
30,0.287548704267,0.279823287415,0.287264831059,0.41915,0.434375,0.42024202420199996,0.425668660701,0.437888198758,0.423929245752,7.091738531
40,0.165556573815,0.157510701916,0.158463960916,0.66515,0.680859375,0.679567956796,0.423616490232,0.444595513256,0.44297635604999996,9.785788359
50,0.19155113964200002,0.187235382106,0.189619585416,0.61115,0.619921875,0.6139613961399999,0.441668461483,0.457334076966,0.44587998851599997,12.081346554000001
60,0.171933147778,0.16882614166999999,0.167271742568,0.65035,0.655078125,0.658465846585,0.42881646655199995,0.44569993722499995,0.436003303055,14.586343978
70,0.138886194258,0.135379594291,0.136042564051,0.7167,0.725390625,0.7223722372239999,0.498584070796,0.5227427019690001,0.507975895073,16.90827326
80,0.109355582612,0.105103357957,0.108102508067,0.7759999999999999,0.784765625,0.778277827783,0.549023555466,0.571206225681,0.55383376937,19.407822857
90,0.105198094905,0.10266311781500001,0.10651936175599999,0.77475,0.77890625,0.7741774177420001,0.5970122551210001,0.603085553997,0.590942028986,21.866252418000002
100,0.0905760780278,0.08799946913239999,0.09118546107830001,0.8072,0.814453125,0.8068806880689999,0.5783949267440001,0.5936698032509999,0.576442202237,24.475567544
110,0.0908926844053,0.0898877676674,0.0915417913725,0.80575,0.808984375,0.8057805780580001,0.571617598412,0.578084555651,0.572435050638,26.911953971
120,0.09073827574339999,0.0896354447132,0.09152528639080001,0.8056,0.810546875,0.806480648065,0.578399479506,0.58653026428,0.578706727629,29.148885762
130,0.09055127364660001,0.0896808798859,0.0914005376225,0.80605,0.809765625,0.806680668067,0.577312847336,0.581974248927,0.577670963513,31.40818277
140,0.0906043239102,0.08971631178610001,0.091481866457,0.80575,0.809765625,0.8067806780679999,0.576843481102,0.581974248927,0.577981651376,34.277574399
150,0.0905987149733,0.08973208155889999,0.09146807369989998,0.8056,0.809765625,0.806580658066,0.575823696269,0.581974248927,0.576990376203,37.263185465999996
160,0.0905990760068,0.08973385888520001,0.0914706808656,0.8056,0.809765625,0.806480648065,0.575916230366,0.581974248927,0.5768642029300001,39.776479893
170,0.0905968410036,0.08973714747929999,0.09146866967329999,0.8056,0.809765625,0.806480648065,0.575916230366,0.581974248927,0.5768642029300001,42.107164766
180,0.090597262124,0.0897371453479,0.09146881412930001,0.8056,0.809765625,0.806480648065,0.575916230366,0.581974248927,0.5768642029300001,44.762488852
190,0.0905972513052,0.08973714534800001,0.0914688366316,0.8056,0.809765625,0.806480648065,0.575916230366,0.581974248927,0.5768642029300001,47.215543477
200,0.09059725227610001,0.08973714534800001,0.09146883727260001,0.8056,0.809765625,0.806480648065,0.575916230366,0.581974248927,0.5768642029300001,49.566305304
210,0.0905972524374,0.08973714534800001,0.091468837277,0.8056,0.809765625,0.806480648065,0.575916230366,0.581974248927,0.5768642029300001,51.967008658999994
