steps,time,reward,delta,converged
1,0.0008689999999944575,0.6666666666666666,0.3333333333333333,False
2,0.0008579999999938082,1.037037037037037,0.1111111111111111,False
3,0.0008559999999988577,1.2273662551440327,0.02932098765432098,False
4,0.0011820000000000164,1.321444901691815,0.010802469135802462,False
5,0.0009739999999851534,1.3665798214194989,0.004029492455418379,False
6,0.0009210000000052787,1.387762242480821,0.0013788866026520344,False
7,0.0008520000000089567,1.3975252979389605,0.0005362336788091249,False
8,0.0008740000000102555,1.4019577475074625,0.00020689252781588168,False
9,0.0009149999999920055,1.4039386695915554,7.681429476649347e-05,False
10,0.0008100000000013097,1.404808891568214,2.941604784013332e-05,False
11,0.0010680000000036216,1.4051840310037158,1.1557349082298534e-05,False
12,0.0008599999999887586,1.405342425826195,4.451099181500376e-06,True
