steps,time,reward,delta,converged
1,0.005073999999979151,0.6666666666666666,0.3333333333333333,False
2,0.005290999999999713,1.1199999999999999,0.1333333333333333,False
3,0.005140000000011469,1.4074666666666666,0.04533333333333334,False
4,0.005175000000008367,1.5837653333333332,0.02026666666666667,False
5,0.005468000000007578,1.6890231466666663,0.009173333333333332,False
6,0.005089999999995598,1.750617258666666,0.004113066666666661,False
7,0.005049000000013848,1.786059326805333,0.0019481599999999974,False
8,0.006231999999982918,1.8061751982489596,0.0009149439999999987,False
9,0.005423000000007505,1.817460210923383,0.0004319300266666659,False
10,0.006551999999999225,1.8237290957142749,0.0002094462293333332,False
11,0.005400000000008731,1.8271820968610073,0.00010031377066666654,False
12,0.005302999999997837,1.8290701830421274,4.7936755029333376e-05,False
13,0.005033999999994876,1.83009599537678,2.355930944853335e-05,False
14,0.004975999999999203,1.8306502056723368,1.1430400709973331e-05,False
15,0.005024999999989177,1.8309481422417864,5.4878958256127834e-06,True
