steps,time,reward,delta,converged
1,0.005200999999999567,0.6666666666666666,0.3333333333333333,False
2,0.005489999999980455,1.2059259259259258,0.15555555555555553,False
3,0.005494999999996253,1.6159934156378597,0.06593827160493823,False
4,0.005588999999986299,1.9192436835848188,0.03472345679012343,False
5,0.006279000000006363,2.1382601931128384,0.018509766803840862,False
6,0.005463999999989255,2.2936242718896502,0.01054145491540924,False
7,0.00527199999999084,2.402155512992252,0.005885259278565258,False
8,0.005100999999996247,2.4770136794817734,0.0033627338712690566,False
9,0.00514599999999632,2.528086455859701,0.001972332742953364,False
10,0.005198000000007141,2.562608299187242,0.00112787802948727,False
11,0.00562600000000657,2.5857548424497843,0.0006657806943961269,False
12,0.00514599999999632,2.6011653923258433,0.00039263985756305287,False
13,0.005182000000019116,2.6113620903220434,0.00022799354581561114,False
14,0.005180999999993219,2.618072109627807,0.00013618470493265275,False
15,0.005168999999995094,2.6224662532526573,8.068771371803419e-05,False
16,0.005406000000022004,2.625331330780792,4.743230327830853e-05,False
17,0.005078999999994949,2.6271921453612204,2.840251430242689e-05,False
18,0.005183000000016591,2.6283964634033534,1.6895082587850357e-05,False
19,0.005075000000005048,2.6291734174096684,1.0044452807968896e-05,False
20,0.005356000000006134,2.629673212216378,6.022128464384263e-06,True
