steps,time,reward,delta,converged
1,0.0008819999999900574,0.6666666666666666,0.3333333333333333,False
2,0.0012749999999925876,0.9570370370370369,0.08888888888888888,False
3,0.0010359999999991487,1.0730798353909465,0.017777777777777778,False
4,0.000826000000017757,1.1174466136259715,0.005056790123456792,False
5,0.000853000000006432,1.133864646031601,0.0014889437585733885,False
6,0.000853000000006432,1.139797708378601,0.00040360676726108836,False
7,0.0008989999999755582,1.1419011687738279,0.00011636860234720314,False
8,0.0008619999999837091,1.1426351804144423,3.4421133363816546e-05,False
9,0.000870999999989408,1.1428872869013142,1.0093787780769654e-05,False
10,0.000922000000002754,1.1429724288674326,3.0066593504076648e-06,True
