,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.35096149444580077,0.006174155905312195,0.002289867401123047,0.000332183485519387,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.49999999999999994,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.49999999999999994,0.5,9.290011316244701e-17,140,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4999999999999999,0.5000000000000002,1.4895204919483638e-16
1,0.45841431617736816,0.09415956706808117,0.009199428558349609,0.010099617937938132,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.49999999999999994,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.49999999999999994,0.5,9.290011316244701e-17,140,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4999999999999999,0.5000000000000002,1.4895204919483638e-16
2,0.5553131103515625,0.010473376352213334,0.0030098915100097655,0.0005602109456052728,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.49999999999999994,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.49999999999999994,0.5,9.290011316244701e-17,140,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4999999999999999,0.5000000000000002,1.4895204919483638e-16
3,0.4799006938934326,0.0371686815353562,0.002899503707885742,0.0004660073119664706,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.49999999999999994,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.49999999999999994,0.5,9.290011316244701e-17,140,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4999999999999999,0.5000000000000002,1.4895204919483638e-16
4,0.5650739669799805,0.12663378508142287,0.003350353240966797,0.0009351572331644363,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.49999999999999994,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.49999999999999994,0.5,9.290011316244701e-17,140,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4999999999999999,0.5000000000000002,1.4895204919483638e-16
5,0.6344639778137207,0.01288271797705994,0.0032109737396240233,0.0004972979827677772,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.49999999999999994,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.49999999999999994,0.5,9.290011316244701e-17,140,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4999999999999999,0.5000000000000002,1.4895204919483638e-16
6,0.6065699577331543,0.1680776577838334,0.0025862693786621095,0.00014669386591248916,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.5267857142857142,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.49999999999999994,0.5053593303389139,0.010715925976755516,107,0.5429137505146152,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4999999999999999,0.5085827501029232,0.017165500205846028
7,0.9182648181915283,0.41175050505236466,0.00320587158203125,0.0006934439781332024,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.5345622119815667,0.4999999999999999,0.536578341013825,0.5959101382488478,0.49999999999999994,0.5334237806082798,0.03507227060718565,39,0.5362173219431866,0.5000000000000002,0.6083637813915193,0.5923772643062989,0.4999999999999999,0.5473916735282011,0.04551507198259337
8,0.5976550579071045,0.031350156462944,0.003940773010253906,0.0015764760832537316,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.49999999999999994,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.49999999999999994,0.5,9.290011316244701e-17,140,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4999999999999999,0.5000000000000002,1.4895204919483638e-16
9,0.8578233242034912,0.0343273716879661,0.004776287078857422,0.0013006315200831504,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.49999999999999994,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.5803571428571428,0.5160451787901768,0.03212315304888194,69,0.5000000000000002,0.5000000000000002,0.5000000000000002,0.4985590778097984,0.5327620967741935,0.5062642349167985,0.013260679065082957
10,1.114048433303833,0.2699864487252488,0.0032888412475585937,0.00034101534025755186,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5691244239631336,0.6065668202764977,0.5000000000000001,0.5947580645161289,0.5858215110524578,0.5712482156778171,0.037671685111649034,14,0.5840983944009882,0.6210336043639358,0.5000000000000002,0.5871217579250722,0.5554435483870966,0.5695394610154186,0.040514634137018904
