steps,time,reward,delta,converged
1,0.08032599999999945,2.1281273915269083,0.0963635565750604,False
2,0.10476300000000549,4.583995751810238,1.0526371818411738e-05,False
3,0.10082300000000544,4.58425780519436,4.2266246378334514e-06,False
4,0.10576500000000522,4.584260025592914,4.226660596536968e-06,False
5,0.09970900000000427,4.584260025592914,4.226660596536968e-06,False
6,0.0994840000000039,4.584260025592914,4.226660596536968e-06,False
7,0.10413400000000195,4.584260025592914,4.226660596536968e-06,False
8,0.10120899999999722,4.584260025592914,4.226660596536968e-06,False
9,0.10489299999998991,4.584260025592914,4.226660596536968e-06,False
10,0.10204899999999384,4.584260025592914,4.226660596536968e-06,False
11,0.10350800000000504,4.584260025592914,4.226660596536968e-06,False
12,0.1063829999999939,4.584260025592914,4.226660596536968e-06,False
13,0.10483899999999835,4.584260025592914,4.226660596536968e-06,False
14,0.10717300000000307,4.584260025592914,4.226660596536968e-06,False
15,0.1081879999999984,4.584260025592914,4.226660596536968e-06,False
16,0.1054460000000006,4.584260025592914,4.226660596536968e-06,False
17,0.10369199999999523,4.584260025592914,4.226660596536968e-06,False
18,0.10469200000000001,4.584260025592914,4.226660596536968e-06,False
19,0.10498800000000585,4.584260025592914,4.226660596536968e-06,False
20,0.10572299999999757,4.584260025592914,4.226660596536968e-06,False
21,0.10592599999999663,4.584260025592914,4.226660596536968e-06,False
22,0.10125599999999224,4.584260025592914,4.226660596536968e-06,False
23,0.10256900000000257,4.584260025592914,4.226660596536968e-06,False
24,0.10453400000000101,4.584260025592914,4.226660596536968e-06,False
25,0.10139099999999246,4.584260025592914,4.226660596536968e-06,False
26,0.10534599999999728,4.584260025592914,4.226660596536968e-06,False
27,0.10278000000000986,4.584260025592914,4.226660596536968e-06,False
28,0.1060719999999975,4.584260025592914,4.226660596536968e-06,False
29,0.10422699999999452,4.584260025592914,4.226660596536968e-06,False
30,0.11020200000000102,4.584260025592914,4.226660596536968e-06,False
31,0.10384000000000526,4.584260025592914,4.226660596536968e-06,False
32,0.10720600000000502,4.584260025592914,4.226660596536968e-06,False
33,0.10261800000000676,4.584260025592914,4.226660596536968e-06,False
34,0.1071060000000017,4.584260025592914,4.226660596536968e-06,False
35,0.09798399999999674,4.584260025592914,4.226660596536968e-06,False
36,0.09705399999999997,4.584260025592914,4.226660596536968e-06,False
