steps,time,reward,delta,converged
1,0.004109999999999836,0.721240978980957,0.0854163924196778,False
2,0.00363800000000003,0.7416415794540466,2.743484224965707e-07,False
3,0.004130999999999663,0.7416415794540466,2.743484224965707e-07,True
