step,reward,mean,median,std,max,min
0,0.006097560975609756,0.006097560975609756,0.006097560975609756,0.0,0.006097560975609756,0.006097560975609756
1,0.004524886877828055,0.005311223926718905,0.005311223926718905,0.0007863370488908508,0.006097560975609756,0.004524886877828055
2,0.005681818181818182,0.00543475534508533,0.005681818181818182,0.0006653850957299012,0.006097560975609756,0.004524886877828055
3,0.009615384615384616,0.006479912662660152,0.005889689578713969,0.0018997669461423958,0.009615384615384616,0.004524886877828055
4,0.0064516129032258064,0.006474252710773283,0.006097560975609756,0.00169924091874743,0.009615384615384616,0.004524886877828055
5,0.007936507936507936,0.006717961915062392,0.006274586939417782,0.001644127113262281,0.009615384615384616,0.004524886877828055
6,0.006060606060606061,0.006624053935854344,0.006097560975609756,0.0015394483959643471,0.009615384615384616,0.004524886877828055
7,0.008620689655172414,0.0068736334007691025,0.006274586939417782,0.0015842010789377439,0.009615384615384616,0.004524886877828055
8,0.00510204081632653,0.006676789780275483,0.006097560975609756,0.001593994216319867,0.009615384615384616,0.004524886877828055
9,0.00625,0.006634110802247935,0.006173780487804878,0.0015176064252579956,0.009615384615384616,0.004524886877828055
10,0.009523809523809525,0.006896810686026262,0.00625,0.0016684921827514478,0.009615384615384616,0.004524886877828055
11,0.003355704697986577,0.006601718520356288,0.006173780487804878,0.001873432829206467,0.009615384615384616,0.003355704697986577
12,0.005263157894736842,0.006498752318385561,0.006097560975609756,0.0018349371154874384,0.009615384615384616,0.003355704697986577
13,0.004098360655737705,0.006327295771053572,0.006079083518107908,0.001873141785852638,0.009615384615384616,0.003355704697986577
14,0.0070921985815602835,0.006378289291754019,0.006097560975609756,0.0018196577209449879,0.009615384615384616,0.003355704697986577
15,0.00847457627118644,0.006509307227968546,0.006173780487804878,0.0018334919080012987,0.009615384615384616,0.003355704697986577
16,0.005235602094240838,0.006434383396572798,0.006097560975609756,0.0018038190715044973,0.009615384615384616,0.003355704697986577
17,0.006172839506172839,0.006419853180439468,0.006135200240891298,0.0017540204617399956,0.009615384615384616,0.003355704697986577
18,0.007874015748031496,0.006496388052417995,0.006172839506172839,0.0017378431076705975,0.009615384615384616,0.003355704697986577
19,0.01098901098901099,0.006721019199247645,0.00621141975308642,0.001956480928587948,0.01098901098901099,0.003355704697986577
20,0.005813953488372093,0.006677825593967858,0.006172839506172839,0.0019190764302025097,0.01098901098901099,0.003355704697986577
21,0.004098360655737705,0.006560577187684669,0.006135200240891298,0.001950421195287907,0.01098901098901099,0.003355704697986577
22,0.007042253521126761,0.00658151963696476,0.006172839506172839,0.0019100770194650867,0.01098901098901099,0.003355704697986577
23,0.0072992700729927005,0.00661142590513259,0.00621141975308642,0.0018753529392050376,0.01098901098901099,0.003355704697986577
24,0.006369426751592357,0.0066017459389909805,0.00625,0.0018380749556505139,0.01098901098901099,0.003355704697986577
25,0.0044444444444444444,0.0065187728045853445,0.00621141975308642,0.0018495107485728929,0.01098901098901099,0.003355704697986577
26,0.007194244604316547,0.006543790278649464,0.00625,0.0018194148814248403,0.01098901098901099,0.003355704697986577
27,0.005681818181818182,0.006513005560905489,0.00621141975308642,0.0017937765838574261,0.01098901098901099,0.003355704697986577
28,0.00558659217877095,0.0064810602718663665,0.006172839506172839,0.001770665288271537,0.01098901098901099,0.003355704697986577
29,0.0047169811320754715,0.006422257633873337,0.006135200240891298,0.0017694693558050977,0.01098901098901099,0.003355704697986577
30,0.006172839506172839,0.006414211887818482,0.006172839506172839,0.0017412533183768294,0.01098901098901099,0.003355704697986577
31,0.004901960784313725,0.006366954040833959,0.006135200240891298,0.0017339108104072465,0.01098901098901099,0.003355704697986577
32,0.0072992700729927005,0.006395206041808466,0.006172839506172839,0.0017149005425766417,0.01098901098901099,0.003355704697986577
33,0.006134969325153374,0.006387552020730374,0.006153904415663106,0.001690065253109021,0.01098901098901099,0.003355704697986577
34,0.0028328611898017,0.006285989425560984,0.006134969325153374,0.0017678857615786158,0.01098901098901099,0.0028328611898017
35,0.004347826086956522,0.006232151555044193,0.006116265150381566,0.0017720188804015188,0.01098901098901099,0.0028328611898017
36,0.00684931506849315,0.006248831650002273,0.006134969325153374,0.0017507714848209828,0.01098901098901099,0.0028328611898017
37,0.00558659217877095,0.006231404295496186,0.006116265150381566,0.0017308307203975145,0.01098901098901099,0.0028328611898017
38,0.005050505050505051,0.006201124827675901,0.006097560975609756,0.0017186623851247161,0.01098901098901099,0.0028328611898017
39,0.005076142131979695,0.006173000260283496,0.006079083518107908,0.0017061078642749705,0.01098901098901099,0.0028328611898017
40,0.01098901098901099,0.006290463936593923,0.006097560975609756,0.0018416615959607702,0.01098901098901099,0.0028328611898017
41,0.005076142131979695,0.006261551512674536,0.006079083518107908,0.0018289984460268308,0.01098901098901099,0.0028328611898017
42,0.006756756756756757,0.006273067913699704,0.006097560975609756,0.00180914606931754,0.01098901098901099,0.0028328611898017
43,0.003676470588235294,0.006214054338120967,0.006079083518107908,0.001829856500108687,0.01098901098901099,0.0028328611898017
44,0.005649717514124294,0.00620151351980993,0.006060606060606061,0.001811321742625799,0.01098901098901099,0.0028328611898017
45,0.006289308176100629,0.00620342209929451,0.006079083518107908,0.0017915710304421345,0.01098901098901099,0.0028328611898017
46,0.003355704697986577,0.006142832367351789,0.006060606060606061,0.0018194246389544022,0.01098901098901099,0.0028328611898017
47,0.005494505494505495,0.006129325557500824,0.005937279774489077,0.001802752257530347,0.01098901098901099,0.0028328611898017
48,0.005649717514124294,0.006119537638248241,0.005813953488372093,0.001785550182219307,0.01098901098901099,0.0028328611898017
49,0.006060606060606061,0.006118359006695397,0.005937279774489077,0.0017676237534055325,0.01098901098901099,0.0028328611898017
50,0.005235602094240838,0.006101050047627661,0.005813953488372093,0.0017544825886260766,0.01098901098901099,0.0028328611898017
51,0.005988023952095809,0.006098876468867433,0.005900988720233951,0.001737600003046563,0.01098901098901099,0.0028328611898017
52,0.006535947712418301,0.006107123096104242,0.005988023952095809,0.001722156518749934,0.01098901098901099,0.0028328611898017
53,0.010752688172043012,0.0061931520789919965,0.006024315006350934,0.0018174577513823233,0.01098901098901099,0.0028328611898017
54,0.006666666666666667,0.006201761435131535,0.006060606060606061,0.0018019705578476704,0.01098901098901099,0.0028328611898017
55,0.006993006993006993,0.006215890820093598,0.006060606060606061,0.0017888807042394472,0.01098901098901099,0.0028328611898017
56,0.004310344827586207,0.0061824601886460995,0.006060606060606061,0.0017906809234507354,0.01098901098901099,0.0028328611898017
57,0.007352941176470588,0.006202640895332728,0.006060606060606061,0.001781703370746718,0.01098901098901099,0.0028328611898017
58,0.0072992700729927005,0.006221227830547304,0.006060606060606061,0.0017722019859197106,0.01098901098901099,0.0028328611898017
59,0.0035587188612099642,0.006176852681058348,0.006060606060606061,0.0017901214932383776,0.01098901098901099,0.0028328611898017
60,0.008695652173913044,0.006218144476023179,0.006060606060606061,0.001803968497626823,0.01098901098901099,0.0028328611898017
61,0.0064516129032258064,0.00622191009581677,0.006079083518107908,0.0017896029074747025,0.01098901098901099,0.0028328611898017
