steps,time,reward,delta,converged
1,0.02798400000028778,0.0,0.00042638371386292874,False
2,0.003503000000364409,0.015384615384615385,0.9996527918650615,False
3,0.010487000000011903,0.005154639175257732,0.9996527918650615,False
4,0.0128300000001218,0.004219409282700422,0.9996527918650615,False
5,0.02160699999967619,0.0024691358024691358,0.9996527918650615,False
6,0.013742000000092958,0.003875968992248062,0.9999837337350289,False
7,0.008616999999958352,0.006172839506172839,0.9999837337350289,False
8,0.010720999999648484,0.0049504950495049506,0.9999837337350289,False
9,0.013667000000168628,0.00392156862745098,0.9999837337350289,False
10,0.012629999999717256,0.00423728813559322,0.9999837337350289,False
11,0.01639999999997599,0.0033333333333333335,0.9999837337350289,False
12,0.0069149999999353895,0.007692307692307693,0.9999837337350289,False
13,0.004910999999992782,0.010869565217391304,0.9999837337350289,False
14,0.0028919999999743595,0.018518518518518517,0.9999837337350289,False
15,0.011950999999953638,0.0044444444444444444,0.9999837337350289,False
16,0.0018000000000029104,0.03571428571428571,0.9999837337350289,False
17,0.011273000000073807,0.004694835680751174,0.9999837337350289,False
18,0.00516799999968498,0.010416666666666666,0.9999837337350289,False
19,0.001411000000189233,0.038461538461538464,0.9999837337350289,False
20,0.003586000000268541,0.014925373134328358,0.9999837337350289,False
21,0.021537000000080297,0.0024691358024691358,0.9999837337350289,False
22,0.0013059999996585248,0.041666666666666664,0.9999837337350289,False
23,0.005359000000225933,0.009900990099009901,0.9999837337350289,False
24,0.0052169999999023275,0.01020408163265306,0.9999837337350289,False
25,0.003547999999682361,0.014925373134328358,0.9999837337350289,False
26,0.002073999999993248,0.02564102564102564,0.9999837337350289,False
27,0.0031039999998938583,0.017241379310344827,0.9999837337350289,False
28,0.006196999999701802,0.008547008547008548,0.9999837337350289,False
29,0.024292000000059488,0.0022026431718061676,0.9999837337350289,False
30,0.002930999999989581,0.01818181818181818,0.9999837337350289,False
31,0.00588000000016109,0.00909090909090909,0.9999837337350289,False
32,0.003565999999864289,0.015873015873015872,0.9999837337350289,False
33,0.006053000000065367,0.008849557522123894,0.9999837337350289,False
34,0.004166000000168424,0.01282051282051282,0.9999837337350289,False
35,0.002419000000372762,0.022222222222222223,0.9999837337350289,False
36,0.007853000000068278,0.00684931506849315,0.9999837337350289,False
37,0.006991999999627296,0.007575757575757576,0.9999837337350289,False
38,0.0028250000000298314,0.0196078431372549,0.9999837337350289,False
39,0.004857999999785534,0.01098901098901099,0.9999837337350289,False
40,0.010090000000218424,0.005263157894736842,0.9999837337350289,False
41,0.008284000000003289,0.00641025641025641,0.9999837337350289,False
42,0.0035210000000915898,0.015151515151515152,0.9999837337350289,False
43,0.011576999999761028,0.0045871559633027525,0.9999837337350289,False
44,0.010173000000122556,0.0053475935828877,0.9999837337350289,False
45,0.008484999999836873,0.006289308176100629,0.9999837337350289,False
46,0.007653000000118482,0.007246376811594203,0.9999837337350289,False
47,0.0035370000000511936,0.015151515151515152,0.9999837337350289,False
48,0.0033990000001722365,0.01639344262295082,0.9999837337350289,False
49,0.005677000000105181,0.009433962264150943,0.9999837337350289,False
50,0.0132659999999305,0.004098360655737705,0.9999837337350289,False
51,0.007515999999668566,0.007042253521126761,0.9999837337350289,False
52,0.004358999999567459,0.012195121951219513,0.9999837337350289,False
53,0.0030219999998735148,0.017543859649122806,0.9999837337350289,False
54,0.021381000000019412,0.0024752475247524753,0.9999837337350289,False
55,0.0033650000000307045,0.015873015873015872,0.9999837337350289,False
56,0.0020300000001043372,0.02631578947368421,0.9999837337350289,False
57,0.01148300000022573,0.004629629629629629,0.9999837337350289,False
58,0.0027159999999639695,0.0196078431372549,0.9999837337350289,False
59,0.004144999999880383,0.01282051282051282,0.9999837337350289,False
60,0.008114999999634165,0.006535947712418301,0.9999837337350289,False
