episode,length,time,reward,delta
0,500.0,0.031163999999989755,0.0,0.0
1,500.0,0.0303239999999505,0.0,0.0
2,500.0,0.02843900000004851,0.0,0.0
3,500.0,0.029333000000065113,0.0,0.0
4,500.0,0.028933000000051834,0.0,0.0
5,500.0,0.029740000000060718,0.0,0.0
6,500.0,0.029925999999932174,0.0,0.0
7,500.0,0.027207999999973254,0.0,0.0
8,500.0,0.028475999999955093,0.0,0.0
9,500.0,0.029274999999984175,0.0,0.0
10,500.0,0.030728999999951156,0.0,0.0
11,500.0,0.028560999999967862,0.0,0.0
12,500.0,0.02980000000002292,0.0,0.0
13,500.0,0.030797000000006847,0.0,0.0
14,500.0,0.027878999999984444,0.0,0.0
15,500.0,0.028373999999985244,0.0,0.0
16,500.0,0.028160999999954583,0.0,0.0
17,500.0,0.027690000000006876,0.0,0.0
18,500.0,0.027938999999946645,0.0,0.0
19,500.0,0.027304000000071937,0.0,0.0
20,500.0,0.030055999999945016,0.0,0.0
21,500.0,0.027526999999963664,0.0,0.0
22,500.0,0.02691000000004351,0.0,0.0
23,500.0,0.02759200000002693,0.0,0.0
24,500.0,0.02750900000000911,0.0,0.0
25,500.0,0.02702199999998811,0.0,0.0
26,500.0,0.028030000000057953,0.0,0.0
27,500.0,0.028375999999980195,0.0,0.0
28,500.0,0.027064999999993233,0.0,0.0
29,500.0,0.029024000000049455,0.0,0.0
30,500.0,0.02842800000007628,0.0,0.0
31,500.0,0.028016999999977088,0.0,0.0
32,500.0,0.026977999999985514,0.0,0.0
33,500.0,0.02911699999992834,0.0,0.0
34,500.0,0.028575000000046202,0.0,0.0
35,500.0,0.02727500000003147,0.0,0.0
36,500.0,0.030660000000011678,0.0,0.0
37,500.0,0.029595999999969536,0.0,0.0
38,500.0,0.027928000000088105,0.0,0.0
39,500.0,0.029000999999993837,0.0,0.0
40,500.0,0.027524999999968713,0.0,0.0
41,500.0,0.028649000000086744,0.0,0.0
42,500.0,0.027895000000057735,0.0,0.0
43,500.0,0.02727700000002642,0.0,0.0
44,500.0,0.027462000000014086,0.0,0.0
45,500.0,0.030049999999960164,0.0,0.0
46,500.0,0.028665999999930136,0.0,0.0
47,500.0,0.027741999999989275,0.0,0.0
48,500.0,0.029142999999976382,0.0,0.0
49,500.0,0.026727000000050793,0.0,0.0
50,500.0,0.026666999999974905,0.0,0.0
51,500.0,0.026618999999982407,0.0,0.0
52,500.0,0.027226999999925283,0.0,0.0
53,500.0,0.02654399999994439,0.0,0.0
54,500.0,0.027951000000030035,0.0,0.0
55,500.0,0.0266950000000179,0.0,0.0
56,500.0,0.026813999999944826,0.0,0.0
57,500.0,0.026671000000078493,0.0,0.0
58,500.0,0.027553000000011707,0.0,0.0
59,500.0,0.027070999999978085,0.0,0.0
60,500.0,0.026726000000053318,0.0,0.0
61,500.0,0.028288999999972475,0.0,0.0
62,500.0,0.030079999999998108,0.0,0.0
63,500.0,0.02999899999997524,0.0,0.0
64,500.0,0.028724000000011074,0.0,0.0
65,500.0,0.028421999999977743,0.0,0.0
66,500.0,0.029554999999959364,0.0,0.0
67,500.0,0.027646000000004278,0.0,0.0
68,500.0,0.030202999999914937,0.0,0.0
69,500.0,0.030188999999950283,0.0,0.0
70,500.0,0.027949999999918873,0.0,0.0
71,500.0,0.027613999999971384,0.0,0.0
72,500.0,0.029403000000002066,0.0,0.0
73,500.0,0.02981899999997495,0.0,0.0
74,500.0,0.02850300000000061,0.0,0.0
75,500.0,0.028452000000015687,0.0,0.0
76,500.0,0.03079000000002452,0.0,0.0
77,500.0,0.03018099999997048,0.0,0.0
78,500.0,0.029030000000034306,0.0,0.0
79,500.0,0.028678000000013526,0.0,0.0
80,500.0,0.027593000000024404,0.0,0.0
81,500.0,0.028388000000063585,0.0,0.0
82,500.0,0.029187999999976455,0.0,0.0
83,500.0,0.029636999999979707,0.0,0.0
84,500.0,0.029595999999969536,0.0,0.0
85,500.0,0.030673000000092543,0.0,0.0
86,500.0,0.031387999999992644,0.0,0.0
87,500.0,0.028616000000056374,0.0,0.0
88,500.0,0.029547999999977037,0.0,0.0
89,500.0,0.03082900000003974,0.0,0.0
90,500.0,0.03188199999999597,0.0,0.0
91,500.0,0.02906699999994089,0.0,0.0
92,500.0,0.030439000000001215,0.0,0.0
93,500.0,0.02716299999997318,0.0,0.0
94,500.0,0.027727000000027147,0.0,0.0
95,500.0,0.0282839999999851,0.0,0.0
96,500.0,0.02772200000003977,0.0,0.0
97,500.0,0.030287000000043918,0.0,0.0
98,500.0,0.029525000000035106,0.0,0.0
99,500.0,0.02913100000000668,0.0,0.0
100,500.0,0.028056999999989785,0.0,0.0
101,500.0,0.02789600000005521,0.0,0.0
102,500.0,0.030220999999983178,0.0,0.0
103,500.0,0.028859000000011292,0.0,0.0
104,500.0,0.030910999999946398,0.0,0.0
105,500.0,0.029935000000023138,0.0,0.0
106,500.0,0.030323000000066713,0.0,0.0
107,500.0,0.02950999999995929,0.0,0.0
108,500.0,0.029676999999992404,0.0,0.0
109,500.0,0.028521000000068852,0.0,0.0
110,500.0,0.027089000000046326,0.0,0.0
