episode,length,time,reward,delta
0,500.0,0.029538000000684406,0.0,-5.0032558390480215e-05
1,500.0,0.029879999999138818,0.0,-0.00011110116684624055
2,500.0,0.029730999999628693,0.0,-0.00019535493359239893
3,500.0,0.028985999999349588,0.0,1.7701763461455905e-06
4,500.0,0.03251799999998184,0.0,-7.099145230173042e-05
5,500.0,0.0296120000002702,0.0,-4.5186933933250516e-05
6,500.0,0.02958200000011857,0.0,-1.9384952767384197e-05
7,500.0,0.030155999999806227,0.0,-3.524391001157723e-05
8,500.0,0.03010400000039226,0.0,-6.632410834686868e-06
9,500.0,0.029406999999991967,0.0,-5.889745474167132e-05
10,500.0,0.02919800000017858,0.0,-5.896995130217839e-06
11,500.0,0.02931700000044657,0.0,-3.625964707272664e-05
12,500.0,0.03080099999988306,0.0,2.4638503076503527e-05
13,500.0,0.03138699999999517,0.0,-0.00014052894351647833
14,500.0,0.038163999999596854,0.0,-4.267764301157896e-05
15,500.0,0.032072999999400054,0.0,-0.00011139792863486779
16,500.0,0.03237100000023929,0.0,-5.418967813836806e-05
17,500.0,0.030549000000064552,0.0,-3.7457019121707084e-05
18,500.0,0.030542999999852327,0.0,-4.6342371201542375e-05
19,500.0,0.030871000000843196,0.0,-8.067787316263548e-05
20,320.0,0.020334999999249703,1.0,1.0001014423203998
21,397.0,0.02404599999954371,1.0,0.10001014423203991
22,500.0,0.030143999999381776,0.0,-6.41003626110235e-05
23,500.0,0.02992900000026566,0.0,-9.675014599681863e-05
24,500.0,0.02903500000047643,0.0,-1.0369993105238055e-05
25,500.0,0.028814000000238593,0.0,-1.1915091468081248e-05
26,500.0,0.030532999999195454,0.0,-4.213734894327665e-06
27,427.0,0.02520600000025297,1.0,0.010001014423204002
28,500.0,0.02981199999976525,0.0,3.485488267450154e-05
29,170.0,0.010189999999965949,1.0,1.0000600900926153
30,500.0,0.029926000000159547,0.0,-6.692335566884928e-05
31,500.0,0.02890300000035495,0.0,-4.753826719425364e-05
32,500.0,0.03147400000034395,0.0,-1.2325537507257658e-05
33,500.0,0.02800699999988865,0.0,-4.1462536345809756e-05
34,500.0,0.029398000000583124,0.0,-4.0779437911466756e-05
35,430.0,0.027828999999655935,1.0,1.0002823108778087
36,500.0,0.032995999999911874,0.0,-8.55253204072034e-05
37,500.0,0.029719000000113738,0.0,3.5863619538600074e-05
38,500.0,0.03112299999975221,0.0,-4.4783292979130764e-05
39,500.0,0.029249999999592546,0.0,0.0003182028163015738
40,500.0,0.03159400000004098,0.0,-0.00010187715841992665
41,500.0,0.029845000000022992,0.0,-0.00011028892980519388
42,500.0,0.028733000000102038,0.0,-4.942610465768533e-06
43,413.0,0.025900999999976193,1.0,0.3279284524562516
44,500.0,0.028341000000182248,0.0,5.055952133485445e-05
45,500.0,0.029695000000174332,0.0,-4.753742860378696e-05
46,384.0,0.02278999999998632,1.0,0.5226568565730616
47,500.0,0.028885999999147316,0.0,-0.002042369557412431
48,230.0,0.013762999999926251,1.0,0.13761832206100988
49,493.0,0.02892100000008213,1.0,0.0327928452456252
50,500.0,0.028792000000066764,0.0,-3.3523943127041915e-05
51,381.0,0.023874999999861757,1.0,0.23204797605619976
52,500.0,0.027976000000307977,0.0,-2.8021110967863e-05
53,500.0,0.028593999999429798,0.0,-2.0560432208494695e-05
54,500.0,0.028647999999520835,0.0,-5.52402253026869e-06
55,500.0,0.02725800000007439,0.0,-7.766564377590079e-06
56,286.0,0.016045000000303844,1.0,0.21703747189891742
57,353.0,0.0194469999996727,1.0,0.10980695805566265
58,500.0,0.02958699999999226,0.0,-0.0021045669716275757
59,500.0,0.027404999999816937,0.0,-0.000393269428085046
60,500.0,0.02712100000007922,0.0,-1.1671018417861234e-05
61,465.0,0.02565599999979895,1.0,0.4914257292802662
62,394.0,0.022484000000076776,1.0,0.4006432823494067
63,263.0,0.014296999999714899,1.0,0.04006432823494066
64,303.0,0.016555999999582127,1.0,0.5109249391699053
65,500.0,0.027444999999715947,0.0,1.6032106231505822e-05
66,500.0,0.028871999999864784,0.0,-8.216152614345102e-06
67,500.0,0.02917799999977433,0.0,-4.062847717505299e-05
68,341.0,0.019625000000814907,1.0,0.21260679244142788
69,500.0,0.028532999999697495,0.0,-0.0005420983839453119
70,500.0,0.029790000000502914,0.0,7.015971748750537e-05
71,409.0,0.023961999999301042,1.0,0.021260679244142766
72,243.0,0.013324000000466185,1.0,0.9997473601083983
73,296.0,0.016017000000829285,1.0,0.32192189617824984
74,124.0,0.0067799999997077975,1.0,0.3695195297905024
75,393.0,0.021458999999595108,1.0,0.5025221143532415
76,500.0,0.02728000000024622,0.0,-8.693263770933623e-06
77,464.0,0.025441000000682834,1.0,0.38283519733820204
78,500.0,0.027871000000232016,0.0,-1.2339390500643247e-05
79,500.0,0.028311000000030617,0.0,-5.576215097955617e-06
80,314.0,0.017336000000796048,1.0,0.036951952979050295
81,500.0,0.027371000000130152,0.0,-3.8853792507253875e-05
82,110.0,0.005852999999660824,1.0,0.003695195297905074
83,145.0,0.007904000000053202,1.0,0.12489455107063763
84,206.0,0.011125999999421765,1.0,0.0003695195297905851
85,350.0,0.019135999999889464,1.0,3.6951952979036307e-05
86,500.0,0.028483000000051106,0.0,-1.7727234302663386e-05
87,170.0,0.009832000000642438,1.0,0.6502534425648938
88,252.0,0.016510999999809428,1.0,0.06502534425648931
89,500.0,0.02929299999959767,0.0,-6.076232558410979e-07
90,500.0,0.02883899999960704,0.0,-0.0011840811400946078
91,500.0,0.029249999999592546,0.0,0.050500093400592874
92,275.0,0.015908999999737716,1.0,0.0900599107405824
93,430.0,0.026332999999794993,1.0,0.39908462982628157
94,401.0,0.02336699999978009,1.0,0.3932421940249172
95,468.0,0.02886300000045594,1.0,0.23033807907658332
96,492.0,0.029050000000097498,1.0,0.2158939719358144
97,420.0,0.02443299999958981,1.0,0.02158939719358144
98,328.0,0.019019000000298547,1.0,0.0021589397193580995
99,309.0,0.017920000000231084,1.0,0.1734070664028785
100,500.0,0.03092300000025716,0.0,-8.51269915471252e-06
101,361.0,0.02148600000055012,1.0,0.017340706640287862
102,176.0,0.010256999999910477,1.0,0.23313008359883836
103,500.0,0.028866000000562053,0.0,-7.074625746364175e-05
104,500.0,0.02879099999972823,0.0,-0.00020750661831275168
105,329.0,0.019174999999449938,1.0,0.023313008359883813
106,114.0,0.007212999999865133,1.0,0.0023313008359884257
107,120.0,0.006889999999657448,1.0,0.0002331300835989314
108,178.0,0.010822999999618332,1.0,2.331300836000416e-05
109,163.0,0.009257000000616245,1.0,0.7687323185135712
110,399.0,0.024889999999686552,1.0,0.3554584555576208
111,350.0,0.02132199999959994,1.0,0.28018370010646587
112,195.0,0.01156500000070082,1.0,0.028018370010646554
113,319.0,0.018673999999919033,1.0,0.002801837001064622
114,500.0,0.0298769999999422,0.0,-0.0008341738866043209
115,111.0,0.006930000000465952,1.0,0.41545852063347266
116,289.0,0.01738999999997759,1.0,0.2609366369563677
117,165.0,0.009820000000217988,1.0,0.026093663695636815
118,366.0,0.021764000000075612,1.0,0.0026093663695636593
119,394.0,0.02528500000062195,1.0,0.46824653667080574
120,500.0,0.029232999999294407,0.0,0.0772477161198749
121,500.0,0.02930599999945116,0.0,0.00027304276027723617
122,289.0,0.017968000000109896,1.0,0.7447661665852082
123,321.0,0.019126000000142085,1.0,0.07447661665852079
124,493.0,0.030958000000282482,1.0,0.17817541552105698
125,383.0,0.022933999999622756,1.0,0.1062705109252774
126,253.0,0.015085999999428168,1.0,0.010627051092527706
127,363.0,0.020935999999892374,1.0,0.5893832812015648
128,346.0,0.020471000000725326,1.0,0.2099627956587835
129,459.0,0.02705100000002858,1.0,0.22138058828935725
130,500.0,0.029884999999922,0.0,1.62711162006537e-06
131,280.0,0.01736299999993207,1.0,0.2303058392037317
132,500.0,0.02995199999986653,0.0,0.027964831693183156
133,286.0,0.017678999999588996,1.0,0.8454712237915155
134,124.0,0.008051000000705244,1.0,0.08454712237915152
135,151.0,0.008786000000327476,1.0,0.008454712237915163
136,226.0,0.013703999999961525,1.0,0.7149676066873311
137,200.0,0.01148300000022573,1.0,0.3654442295195842
138,467.0,0.027271999999356922,1.0,0.4575928727568538
139,424.0,0.02435799999966548,1.0,0.2546926303440731
140,112.0,0.0064860000002227025,1.0,0.8961263875742802
141,268.0,0.01604600000064238,1.0,0.771968552996408
142,192.0,0.01313899999968271,1.0,0.07719685529964082
143,270.0,0.015962000000399712,1.0,0.2361763051951693
144,483.0,0.028871000000435743,1.0,0.20510322818637539
145,317.0,0.022991999999248947,1.0,0.37975376376008374
146,295.0,0.021894999999858555,1.0,0.03797537637600834
147,129.0,0.011273000000073807,1.0,0.020510322818637516
148,293.0,0.020402999999532767,1.0,0.25085514808051046
149,500.0,0.0295959999994011,0.0,0.001812939138692157
150,500.0,0.03004300000065996,0.0,-0.07039440309623415
151,167.0,0.01075100000070961,1.0,0.0250855148080511
152,256.0,0.015165000000706641,1.0,0.5295954135456592
153,500.0,0.031318999999712105,0.0,-0.006162529745647719
154,186.0,0.011229000000639644,1.0,0.25742700129501594
