episode,length,time,reward,delta
0,500.0,0.029773000000204775,0.0,0.0
1,500.0,0.030801000000792556,0.0,0.0
2,500.0,0.02923900000132562,0.0,0.0
3,500.0,0.028769000000465894,0.0,0.0
4,500.0,0.02800100000058592,0.0,0.0
5,500.0,0.027828000000226893,0.0,0.0
6,500.0,0.028286999999181717,0.0,0.0
7,500.0,0.027963000000454485,0.0,0.0
8,500.0,0.028043000000252505,0.0,0.0
9,500.0,0.029163000001062755,0.0,0.0
10,500.0,0.02882099999987986,0.0,0.0
11,500.0,0.028486000001066714,0.0,0.0
12,500.0,0.031568000000333996,0.0,0.0
13,500.0,0.030743000001166365,0.0,0.0
14,500.0,0.03082399999948393,0.0,0.0
15,500.0,0.030763000000661123,0.0,0.0
16,500.0,0.03023100000064005,0.0,0.0
17,500.0,0.030380000000150176,0.0,0.0
18,500.0,0.030633999998826766,0.0,0.0
19,500.0,0.029338000000279862,0.0,0.0
20,500.0,0.028450000001612352,0.0,0.0
21,500.0,0.028322999998636078,0.0,0.0
22,500.0,0.028062999999747262,0.0,0.0
23,500.0,0.027839000000312808,0.0,0.0
24,500.0,0.027924999998504063,0.0,0.0
25,500.0,0.027866000000358326,0.0,0.0
26,500.0,0.027683000000251923,0.0,0.0
27,500.0,0.027791000000433996,0.0,0.0
28,500.0,0.02773899999920104,0.0,0.0
29,500.0,0.02785299999959534,0.0,0.0
30,500.0,0.027930000000196742,0.0,0.0
31,500.0,0.02802499999961583,0.0,0.0
32,500.0,0.0274970000009489,0.0,0.0
33,500.0,0.02944000000024971,0.0,0.0
34,500.0,0.02876800000012736,0.0,0.0
35,500.0,0.02948900000046706,0.0,0.0
36,500.0,0.03396299999985786,0.0,0.0
37,500.0,0.03187600000092061,0.0,0.0
38,500.0,0.03125,0.0,0.0
39,500.0,0.030348999998750514,0.0,0.0
40,500.0,0.030270999999629566,0.0,0.0
41,500.0,0.029782999999952153,0.0,0.0
42,500.0,0.029581000000689528,0.0,0.0
43,500.0,0.02904800000032992,0.0,0.0
44,500.0,0.02825699999993958,0.0,0.0
45,500.0,0.02742500000022119,0.0,0.0
46,500.0,0.027989000000161468,0.0,0.0
47,500.0,0.0294450000001234,0.0,0.0
48,500.0,0.029044999999314314,0.0,0.0
49,500.0,0.029426999999486725,0.0,0.0
50,500.0,0.030554999999367283,0.0,0.0
51,500.0,0.029993000000104075,0.0,0.0
52,500.0,0.030334999999467982,0.0,0.0
