episode,length,time,reward,delta
0,500.0,0.030421999999816762,0.0,-0.0004352989823225593
1,500.0,0.030125999999654596,0.0,-0.00027253750940679485
2,496.0,0.029853000000002794,1.0,0.9996386841339995
3,500.0,0.033161000000291097,0.0,-0.00046018951095640377
4,500.0,0.03368300000056479,0.0,-1.4528038903725057e-05
5,500.0,0.029776999999739928,0.0,-0.00035039064418794535
6,500.0,0.03277700000035111,0.0,1.672349314744761e-05
7,442.0,0.02657100000033097,1.0,0.9997876239851693
8,500.0,0.03144400000019232,0.0,-2.4003608495067126e-05
9,500.0,0.03092000000015105,0.0,-0.00012040487986060864
10,500.0,0.03092300000025716,0.0,-0.00017744208448655326
11,500.0,0.030318000000079337,0.0,-5.429776949834246e-05
12,500.0,0.031590000000505825,0.0,0.002849906865441209
13,439.0,0.026722999999947206,1.0,0.7499328525617608
14,500.0,0.03150900000036927,0.0,-0.00014809250121041226
15,500.0,0.029625999999552732,0.0,7.903338522548907e-05
16,500.0,0.029923000000053435,0.0,-0.0001230335347253761
17,500.0,0.03261900000052265,0.0,-0.00020389744130160407
18,500.0,0.03322100000059436,0.0,-8.465655884476929e-05
19,412.0,0.027466000000458735,1.0,0.3749664262808805
20,500.0,0.03200600000036502,0.0,-3.609670282824115e-05
21,500.0,0.03056399999968562,0.0,-8.53692357439431e-05
22,346.0,0.021278000000165775,1.0,0.49989381199258465
23,500.0,0.03158100000018749,0.0,-1.5456498071809534e-05
24,500.0,0.030986000000666536,0.0,-8.644553171446997e-06
25,500.0,0.02937999999994645,0.0,-3.990322599553244e-06
26,500.0,0.030160000000250875,0.0,-2.7385013489266615e-05
27,500.0,0.02986200000032113,0.0,-8.296289921814463e-05
28,500.0,0.029226999999991676,0.0,-4.069736385427366e-05
29,500.0,0.030577999999877647,0.0,-3.020444002043726e-07
30,368.0,0.021639999999933934,1.0,0.24994690599629232
31,500.0,0.029942999999548192,0.0,-9.595474182023149e-05
32,500.0,0.02939299999979994,0.0,-8.746186913957391e-07
33,500.0,0.029268999999658263,0.0,0.0007623423088451669
34,468.0,0.02722600000015518,1.0,0.8142648823717871
35,312.0,0.019221000000470667,1.0,0.8079164229806345
36,500.0,0.030507999999827007,0.0,-3.73129150840525e-05
37,500.0,0.028761999999915133,0.0,-1.6604512842014554e-05
38,500.0,0.029246999999486434,0.0,-2.917002441550132e-05
39,500.0,0.031049999999595457,0.0,-4.5220604530469484e-05
40,500.0,0.03141899999991438,0.0,-8.134127486162246e-06
41,500.0,0.030904000000191445,0.0,-4.920556447107849e-08
42,338.0,0.021660000000338187,1.0,0.9789955642497027
43,500.0,0.030517000000145345,0.0,-4.479156512253824e-05
44,500.0,0.030337999999574095,0.0,-5.191648830041599e-06
45,206.0,0.01224000000001979,1.0,0.8269528348012833
46,500.0,0.029954999999972642,0.0,-2.2865957319331485e-05
47,500.0,0.030587000000195985,0.0,-3.3986804071405645e-05
48,500.0,0.029386000000158674,0.0,-1.637225841983547e-05
49,500.0,0.029271999999764375,0.0,-8.421162164561589e-06
50,252.0,0.014989999999670545,1.0,0.9694972035451233
51,500.0,0.02927300000010291,0.0,-8.975589656894346e-07
52,336.0,0.019825999999738997,1.0,0.4847486017725616
53,488.0,0.029579000000012456,1.0,0.24237430088628087
54,500.0,0.02909200000067358,0.0,-1.6811450729265764e-07
55,500.0,0.02918500000032509,0.0,-9.2626447136419e-06
56,229.0,0.013488000000506872,1.0,0.5236080124267539
57,500.0,0.029953999999634107,0.0,-1.188809665836862e-06
58,274.0,0.016247999999905005,1.0,0.26180400621337707
59,411.0,0.024130000000695873,1.0,0.5009150678102634
60,493.0,0.02899100000013277,1.0,0.9998296919923382
61,500.0,0.029676000000108615,0.0,2.0819041482868567e-06
62,500.0,0.02999699999963923,0.0,-4.2975113239590365e-07
63,500.0,0.030222000000321714,0.0,-1.1992010195833626e-05
64,500.0,0.03106000000025233,0.0,-2.926036385919687e-06
65,381.0,0.02351899999939633,1.0,0.6379002043787975
66,500.0,0.03153699999984383,0.0,-1.3217052915862933e-06
67,334.0,0.02034800000001269,1.0,0.4893294919253517
68,483.0,0.030112999999801104,1.0,0.7189067026186245
69,277.0,0.017203000000336033,1.0,0.6324840792408921
70,455.0,0.027906999999686377,1.0,0.7142010324917665
71,305.0,0.018945000000712753,1.0,0.8530677954365979
72,500.0,0.032075000000077125,0.0,-2.2020216835404314e-06
73,307.0,0.019994000000224332,1.0,0.5179423024677149
74,500.0,0.02967700000044715,0.0,-3.535888220338286e-07
75,345.0,0.021300999999766645,1.0,0.6604802827156304
76,415.0,0.025231999999959953,1.0,0.3302401413578152
77,193.0,0.010806999999658728,1.0,0.8649598017652755
78,294.0,0.019146000000546337,1.0,0.16512007067890755
79,500.0,0.032539999999244174,0.0,-4.519693661915975e-07
80,500.0,0.02998600000046281,0.0,-2.3948281541471463e-06
81,500.0,0.029056999999738764,0.0,-1.1309704696631279e-06
82,500.0,0.02749099999982718,0.0,-5.60587969666984e-07
83,500.0,0.027713000000403554,0.0,-4.900821537690978e-06
84,378.0,0.020534999999654246,1.0,0.9090870796054699
85,336.0,0.018606000000545464,1.0,0.5910245701353537
86,500.0,0.026954999999361462,0.0,-1.8572593003371095e-06
87,500.0,0.028554000000440283,0.0,-4.775033535529878e-08
88,500.0,0.027354000000741507,0.0,-3.859284143313126e-08
89,500.0,0.027052999999796157,0.0,-3.1093904157318406e-06
90,442.0,0.0263119999999617,1.0,0.753632403435456
91,211.0,0.014680000000225846,1.0,0.376816201717728
92,198.0,0.011432000000240805,1.0,0.7147915925535488
93,500.0,0.03117900000052032,0.0,-5.7294662451686966e-08
94,444.0,0.026753000000098837,1.0,0.7939558668392979
95,454.0,0.026612999999997555,1.0,0.81126983497731
96,376.0,0.02250099999946542,1.0,0.4056349174886549
97,165.0,0.010471999999936088,1.0,0.674578002038984
98,500.0,0.030479999999442953,0.0,-4.4022916174377687e-07
99,445.0,0.027092000000266125,1.0,0.20281745874432744
100,272.0,0.015253999999913503,1.0,0.10140872937216372
101,500.0,0.02895600000010745,0.0,-3.80438770355566e-08
102,500.0,0.029099000000314845,0.0,-0.00018748346726918136
103,383.0,0.022678000000269094,1.0,0.613309440183085
104,500.0,0.030737000000044645,0.0,-1.962751569603271e-07
105,500.0,0.03078800000002957,0.0,-3.9963515129426436e-08
106,450.0,0.02683600000000297,1.0,0.8783477740177024
107,500.0,0.03121099999953003,0.0,2.654016235930191e-08
108,341.0,0.020951000000422937,1.0,0.7878483618631539
109,500.0,0.031049999999595457,0.0,-7.039816497918883e-08
110,235.0,0.016047999999500462,1.0,0.8617812407766409
111,500.0,0.031533999999737716,0.0,-8.622609189665269e-07
112,500.0,0.03074700000070152,0.0,-2.6672655024079843e-07
113,148.0,0.009813000000576722,1.0,0.393924180931577
114,329.0,0.019460000000435684,1.0,0.6800805757142097
115,263.0,0.014857999999549065,1.0,0.7584590478724975
116,500.0,0.02836600000046019,0.0,-3.316894327524214e-08
117,500.0,0.028555999999298365,0.0,-4.816346809065793e-09
118,500.0,0.027344000000084634,0.0,-5.370624132499365e-09
119,416.0,0.02281200000015815,1.0,0.8672722555565432
120,473.0,0.025711999999657564,1.0,0.8485503344761328
121,224.0,0.01243499999964115,1.0,0.5683232907118523
122,335.0,0.021914999999353313,1.0,0.28416164535592614
123,274.0,0.017576000000190106,1.0,0.7027113282981101
124,204.0,0.012588000000505417,1.0,0.5176250645021336
125,471.0,0.030133000000205357,1.0,0.5699188365499168
126,500.0,0.03146500000002561,0.0,-8.295258678692944e-08
127,446.0,0.02664199999981065,1.0,0.2849594182749584
128,392.0,0.023345999999946798,1.0,0.7810722741570377
129,500.0,0.030311999999867112,0.0,-9.233454704746047e-08
130,500.0,0.03058599999985745,0.0,-9.969584719862596e-09
131,481.0,0.030230999999730557,1.0,0.1424797091374792
132,386.0,0.02306600000065373,1.0,0.6285511506460804
133,500.0,0.03042600000026141,0.0,-1.5014585590854115e-08
134,495.0,0.03160699999989447,1.0,0.9258867186989058
135,500.0,0.030155000000377186,0.0,-7.559605943223394e-09
136,419.0,0.024510000000191212,1.0,0.46294335934945285
137,477.0,0.028800000000046566,1.0,0.6633316245862921
138,200.0,0.012045999999827472,1.0,0.9300144537477728
139,136.0,0.007548000000497268,1.0,0.8497313646966846
140,375.0,0.023307999999815365,1.0,0.6717255408163766
141,320.0,0.019336999999723048,1.0,0.7978874676620553
142,312.0,0.018245000000206346,1.0,0.39894373383102755
143,417.0,0.026072999999996682,1.0,0.549907526885756
144,453.0,0.0271309999998266,1.0,0.8648333159268892
145,240.0,0.014187000000674743,1.0,0.6273392309245771
146,220.0,0.012910999999803607,1.0,0.7972638204806836
147,451.0,0.027010999999220076,1.0,0.894576754664191
148,207.0,0.012633999999707157,1.0,0.8158708192789224
149,357.0,0.02088499999990745,1.0,0.4472883773320955
150,439.0,0.025888000000122702,1.0,0.8249772349321545
151,500.0,0.028669000000263622,0.0,-1.0643168200729423e-07
152,201.0,0.013054000000011001,1.0,0.8935422265388024
153,188.0,0.011746000000130152,1.0,0.7104797347067664
154,179.0,0.011015000000043074,1.0,0.8392572814033514
155,253.0,0.01537099999950442,1.0,0.7719242682049465
156,500.0,0.028802999999243184,0.0,-6.421733960026076e-09
157,500.0,0.029461999999512045,0.0,-0.0015930134347043826
158,384.0,0.023796000000402273,1.0,0.38596213410247326
159,395.0,0.0232769999993252,1.0,0.19298106705123663
160,335.0,0.019983000000138418,1.0,0.09649053352561832
161,160.0,0.009066000000530039,1.0,0.7471788975358606
162,500.0,0.030323999999382067,0.0,-7.10629822602253e-09
163,500.0,0.029144000000087544,0.0,-9.975183691807113e-09
164,500.0,0.030556000000615313,0.0,-1.3452139915174417e-09
165,500.0,0.029782999999952153,0.0,-9.030487757997643e-11
166,452.0,0.02654400000028545,1.0,0.5303090018592502
167,500.0,0.02962999999999738,0.0,-4.917924260650861e-09
168,289.0,0.017299000000093656,1.0,0.2651545009296252
169,500.0,0.029536999999436375,0.0,-8.415676075178292e-09
170,341.0,0.0196010000008755,1.0,0.42778389792295657
