episode,length,time,reward,delta
0,500.0,0.030512999999700696,0.0,0.0
1,500.0,0.028866000000562053,0.0,0.0
2,500.0,0.028473000000303728,0.0,0.0
3,500.0,0.029451000000335625,0.0,0.0
4,500.0,0.028592000000571716,0.0,0.0
5,500.0,0.02889300000060757,0.0,0.0
6,500.0,0.029680999999982305,0.0,0.0
7,500.0,0.029178000000683824,0.0,0.0
8,500.0,0.029373000001214677,0.0,0.0
9,500.0,0.028823999999076477,0.0,0.0
10,500.0,0.028562999999849126,0.0,0.0
11,500.0,0.029113000000506872,0.0,0.0
12,500.0,0.02886400000170397,0.0,0.0
13,500.0,0.028576000000612112,0.0,0.0
14,500.0,0.028403000000253087,0.0,0.0
15,500.0,0.028518999999505468,0.0,0.0
16,500.0,0.028798000001188484,0.0,0.0
17,500.0,0.02938499999982014,0.0,0.0
18,500.0,0.02964799999972456,0.0,0.0
19,500.0,0.03172000000085973,0.0,0.0
20,500.0,0.029178000000683824,0.0,0.0
21,500.0,0.030201000001397915,0.0,0.0
22,500.0,0.02902400000130001,0.0,0.0
23,500.0,0.028785000000425498,0.0,0.0
24,500.0,0.029002999999647727,0.0,0.0
25,500.0,0.029393000000709435,0.0,0.0
26,500.0,0.02836600000046019,0.0,0.0
27,500.0,0.02919099999962782,0.0,0.0
28,500.0,0.029119000000719097,0.0,0.0
29,500.0,0.029486999999789987,0.0,0.0
30,500.0,0.032478000000992324,0.0,0.0
31,500.0,0.030496999999741092,0.0,0.0
32,500.0,0.02957599999899685,0.0,0.0
33,500.0,0.03264899999885529,0.0,0.0
34,500.0,0.029678000000785687,0.0,0.0
35,500.0,0.02944000000024971,0.0,0.0
36,500.0,0.028180999999676715,0.0,0.0
37,500.0,0.02758400000129768,0.0,0.0
38,500.0,0.02813600000081351,0.0,0.0
39,500.0,0.028621999999813852,0.0,0.0
40,500.0,0.03122799999982817,0.0,0.0
41,500.0,0.030740999998670304,0.0,0.0
42,500.0,0.02894699999887962,0.0,0.0
43,500.0,0.02860099999998056,0.0,0.0
44,500.0,0.02881600000000617,0.0,0.0
45,500.0,0.028422999999747844,0.0,0.0
46,500.0,0.03148699999837845,0.0,0.0
47,500.0,0.02976899999885063,0.0,0.0
48,500.0,0.028954999999768916,0.0,0.0
49,500.0,0.029313999999430962,0.0,0.0
50,500.0,0.029059000000415836,0.0,0.0
51,500.0,0.028947999999218155,0.0,0.0
52,500.0,0.028804999999920256,0.0,0.0
53,500.0,0.028486000001066714,0.0,0.0
54,500.0,0.03117500000007567,0.0,0.0
55,500.0,0.027829999999084976,0.0,0.0
56,500.0,0.028184000000692322,0.0,0.0
57,500.0,0.028661999998803367,0.0,0.0
58,500.0,0.030287999999927706,0.0,0.0
59,500.0,0.02978900000016438,0.0,0.0
60,500.0,0.03416800000013609,0.0,0.0
61,500.0,0.03149599999960628,0.0,0.0
62,500.0,0.03142099999968195,0.0,0.0
63,500.0,0.030193999999028165,0.0,0.0
64,500.0,0.02945499999987078,0.0,0.0
65,500.0,0.030283000000054017,0.0,0.0
66,500.0,0.029951999998957035,0.0,0.0
67,500.0,0.029496999999537366,0.0,0.0
68,500.0,0.02813599999899452,0.0,0.0
69,500.0,0.027352999999493477,0.0,0.0
70,500.0,0.02774399999907473,0.0,0.0
71,500.0,0.02892000000065309,0.0,0.0
72,500.0,0.028181000001495704,0.0,0.0
73,500.0,0.028887999998914893,0.0,0.0
74,500.0,0.02713699999912933,0.0,0.0
75,500.0,0.029597999999168678,0.0,0.0
76,500.0,0.028034999999363208,0.0,0.0
77,500.0,0.045352000001003034,0.0,0.0
78,500.0,0.038069000000177766,0.0,0.0
79,500.0,0.030973000000813045,0.0,0.0
80,500.0,0.03141499999946973,0.0,0.0
81,500.0,0.03025100000013481,0.0,0.0
82,500.0,0.03098599999975704,0.0,0.0
83,500.0,0.029446999998981482,0.0,0.0
84,500.0,0.0302430000010645,0.0,0.0
85,500.0,0.032264999999824795,0.0,0.0
86,500.0,0.03042699999969045,0.0,0.0
87,500.0,0.029176000000006752,0.0,0.0
88,500.0,0.029461000000083004,0.0,0.0
89,500.0,0.02928500000052736,0.0,0.0
90,500.0,0.02938499999982014,0.0,0.0
91,500.0,0.028213999999934458,0.0,0.0
92,500.0,0.027254999999058782,0.0,0.0
93,500.0,0.027388000000428292,0.0,0.0
94,500.0,0.02914500000042608,0.0,0.0
95,500.0,0.029172999998991145,0.0,0.0
96,500.0,0.02874100000008184,0.0,0.0
97,500.0,0.029431999999360414,0.0,0.0
98,500.0,0.029094999999870197,0.0,0.0
99,500.0,0.028804999999920256,0.0,0.0
100,500.0,0.029453000001012697,0.0,0.0
101,500.0,0.029330000001209555,0.0,0.0
102,500.0,0.029254999999466236,0.0,0.0
103,500.0,0.028742000000420376,0.0,0.0
104,500.0,0.028650000000197906,0.0,0.0
105,500.0,0.027804000001196982,0.0,0.0
106,500.0,0.026905999999144115,0.0,0.0
107,500.0,0.02919300000030489,0.0,0.0
108,500.0,0.02928999999858206,0.0,0.0
109,500.0,0.029013999999733642,0.0,0.0
110,500.0,0.02931899999930465,0.0,0.0
111,500.0,0.029588999999759835,0.0,0.0
112,500.0,0.02944999999999709,0.0,0.0
113,500.0,0.02903400000104739,0.0,0.0
114,500.0,0.03705599999921105,0.0,0.0
115,500.0,0.03133399999933317,0.0,0.0
116,500.0,0.03150599999935366,0.0,0.0
117,500.0,0.02920599999924889,0.0,0.0
118,500.0,0.02913099999932456,0.0,0.0
119,500.0,0.028360000000247965,0.0,0.0
120,500.0,0.029601000000184285,0.0,0.0
121,500.0,0.03175999999984924,0.0,0.0
122,500.0,0.030097000000750995,0.0,0.0
123,500.0,0.030102000000624685,0.0,0.0
