episode,length,time,reward,delta
0,106.0,0.006669999999985521,1.0,0.999342878699336
1,320.0,0.023819000000003143,1.0,0.49967143934966796
2,82.0,0.00803900000005342,1.0,0.9998863455071842
3,26.0,0.002647000000024491,1.0,0.24983571967483398
4,183.0,0.013527999999951135,1.0,0.4999431727535921
5,396.0,0.025844999999890206,1.0,0.5520559927658184
6,261.0,0.016775999999936175,1.0,0.7991624081886753
7,91.0,0.00547099999994316,1.0,0.8916761190966049
8,211.0,0.01198900000008507,1.0,0.6306560411117883
9,103.0,0.005758000000014363,1.0,0.8027696165851895
10,277.0,0.01925699999992503,1.0,0.7499025101071242
11,40.0,0.0036559999998644344,1.0,0.6381197377970973
12,32.0,0.0025610000000142463,1.0,0.31905986889854865
13,146.0,0.012986000000182685,1.0,0.3749512550535621
14,269.0,0.025521000000026106,1.0,0.7395744479231842
15,192.0,0.013599999999996726,1.0,0.18747562752678104
16,28.0,0.001672999999982494,1.0,0.9229640979812741
17,69.0,0.005188000000089232,1.0,0.46148204899063705
18,120.0,0.007257999999865206,1.0,0.8577585305984707
19,211.0,0.014008999999987282,1.0,0.7186349681488585
20,49.0,0.00352999999995518,1.0,0.3593174840744293
21,145.0,0.00976900000000569,1.0,0.6460158984910283
22,98.0,0.005654000000049564,1.0,0.8615237417107106
23,44.0,0.002551000000039494,1.0,0.7867791210344814
24,42.0,0.002705999999989217,1.0,0.5667974183992232
25,151.0,0.008493999999927837,1.0,0.2833987091996115
26,102.0,0.005742999999938547,1.0,0.31339966750323023
27,20.0,0.0016969999999218999,1.0,0.7350425687588547
28,52.0,0.0030959999999140564,1.0,0.4940572113269275
29,34.0,0.0019469999999728316,1.0,0.15669983375161511
30,234.0,0.01382899999998699,1.0,0.48598112835301954
31,72.0,0.004181999999900654,1.0,0.8411541333556591
32,30.0,0.0018770000001495646,1.0,0.42057706667782957
33,37.0,0.0023960000000897708,1.0,0.21028853333891484
34,53.0,0.004006000000117638,1.0,0.6193947190365012
35,54.0,0.0030440000000453438,1.0,0.5379563494581119
36,65.0,0.003742999999985841,1.0,0.26897817472905594
37,195.0,0.011533000000099491,1.0,0.13448908736452792
38,126.0,0.007005999999819323,1.0,0.06724454368226396
39,34.0,0.0019360000001142907,1.0,0.3815905848604185
40,131.0,0.00761400000010326,1.0,0.3096973595182506
41,109.0,0.006080999999994674,1.0,0.5762104765793338
