episode,length,time,reward,delta
0,30.0,0.0018979999999828578,0.0,-0.00027548161727941937
1,23.0,0.001347000000009757,0.0,-0.0004082158745322779
2,50.0,0.0034140000000206783,0.0,-0.000265203916631135
3,18.0,0.0010760000000118453,0.0,1.4490749682801032e-05
4,54.0,0.003273999999919397,0.0,-0.0006653263632896028
5,45.0,0.0029520000000502478,0.0,-0.0007223104859513631
6,14.0,0.0008520000000089567,0.0,-0.00023901521219867495
7,16.0,0.0010419999999840002,0.0,-0.0003649464517884464
8,26.0,0.0017399999999270221,0.0,-0.00036115524297568156
9,27.0,0.001906999999960135,0.0,-0.0002546176929411933
10,27.0,0.0017000000000280124,0.0,-0.00012730884647059668
11,4.0,0.00030900000001565786,0.0,6.735427312033187e-05
12,48.0,0.002814999999941392,0.0,-0.00026152676552652974
13,9.0,0.0005859999999984211,0.0,-2.2676733312879262e-05
14,41.0,0.002577000000087537,0.0,3.367713656016595e-05
15,5.0,0.0003749999999627107,0.0,-6.365442323529835e-05
16,9.0,0.0005830000000059954,0.0,1.6838568280082988e-05
17,14.0,0.0008569999999963329,0.0,-0.0001428491546438933
18,16.0,0.0009800000000268483,0.0,-0.0003326631816448014
19,14.0,0.0008820000000469008,0.0,0.0001257870130285643
20,7.0,0.0004739999999401334,0.0,-1.1338366656439618e-05
21,58.0,0.0036059999999906722,0.0,-3.659693327239601e-06
22,18.0,0.0011029999999436768,0.0,6.289350651428216e-05
23,18.0,0.001099999999951251,0.0,0.00013914757109429417
24,14.0,0.0008669999999710853,0.0,-4.9948241793924526e-05
25,27.0,0.0018690000000560758,0.0,-0.00015350059044998685
26,5.0,0.0004020000000082291,0.0,8.419284140041508e-06
27,6.0,0.00043500000003859896,0.0,0.00013607529062776083
28,36.0,0.002233000000046559,0.0,-0.00013774080863970968
29,9.0,0.0006420000000844084,0.0,-0.0004051517056502515
30,21.0,0.0014830000000074506,0.0,6.957378554714709e-05
31,37.0,0.0022450000000162618,0.0,-9.628306747264643e-05
32,6.0,0.0004229999999552092,0.0,3.1446753257141066e-05
33,15.0,0.000937000000021726,0.0,-2.4974120896962263e-05
34,18.0,0.001117000000022017,0.0,6.942706896708446e-05
35,18.0,0.0011069999999335778,0.0,-0.00025124195195854913
36,4.0,0.0003780000000688233,0.0,3.4713534483542214e-05
37,40.0,0.0025000000000545697,0.0,0.00010356234902262777
38,29.0,0.001714999999990141,0.0,-4.8141533736323203e-05
39,13.0,0.0008609999999862339,0.0,0.00011007209463773215
40,24.0,0.0019469999999728316,0.0,-5.669183328219795e-06
41,14.0,0.0009689999999409338,0.0,0.00013156127932627834
42,23.0,0.0014400000000023283,0.0,5.426781128525142e-06
43,17.0,0.0010469999999713764,0.0,-0.0001326019583155675
44,78.0,0.004825999999980013,0.0,-0.0007688589878814674
45,19.0,0.001155000000039763,0.0,0.00015974154354057377
46,13.0,0.0007970000000341315,0.0,0.0001444578700114244
47,41.0,0.002538999999956104,0.0,-0.00015964507324772546
48,19.0,0.0013790000000426517,0.0,8.070944014180117e-05
49,12.0,0.0007319999999708671,0.0,1.9999655175720544e-05
50,8.0,0.000573000000031243,0.0,-0.00036218970034951586
51,17.0,0.0013350000000400541,0.0,0.00012940659408848692
52,31.0,0.0019719999999097126,0.0,0.00011571471743308635
53,6.0,0.0004900000000134241,0.0,0.00012877888643145953
54,13.0,0.0008159999999861611,0.0,-0.0002025758528251258
55,9.0,0.0005840000000034706,0.0,5.7857358716543176e-05
56,19.0,0.001165999999898304,0.0,0.00015996452991239444
57,51.0,0.003099000000020169,0.0,-0.0003844294939407336
58,11.0,0.001057999999943604,0.0,-7.142457732194665e-05
59,13.0,0.0008709999999609863,0.0,-7.982253662386273e-05
60,16.0,0.0009669999999459833,0.0,6.438944321572975e-05
61,39.0,0.002341999999998734,0.0,0.00015848919207416543
62,4.0,0.0004020000000082291,0.0,0.00010330784022545188
63,40.0,0.0027750000000423825,0.0,9.999827587860285e-06
64,36.0,0.002195000000028813,0.0,-0.0001922147469703668
65,8.0,0.0005260000000362197,0.0,7.924459603708273e-05
66,59.0,0.003788999999983389,0.0,-0.00013540331112250404
67,10.0,0.0006459999999606225,0.0,0.00017900880356054686
68,8.0,0.000527000000033695,0.0,0.0001265185234570725
69,14.0,0.0008649999999761349,0.0,0.00016382350091696064
70,17.0,0.001036999999996624,0.0,-1.228635081752783e-05
71,43.0,0.002899000000070373,0.0,-0.0002604985569763115
72,19.0,0.0011660000000119908,0.0,7.491145605989612e-05
73,6.0,0.0004619999999704305,0.0,6.9501906141185e-05
74,50.0,0.0029469999999491847,0.0,5.419482197335763e-05
75,33.0,0.002233000000046559,0.0,0.00017529537552965442
76,21.0,0.001276000000075328,0.0,0.00011467046060267906
77,36.0,0.0021419999999352513,0.0,8.764768776482721e-05
78,17.0,0.0010510000000749642,0.0,0.00015674150162371827
79,19.0,0.0016210000000000946,0.0,3.47509530705925e-05
