,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3364278793334961,0.0162027981076916,0.003784322738647461,0.00017343286552340672,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.033457249070631974,0.13087248322147652,0.03314917127071824,0.0,0.0,0.039507068446407174,0.0480569425131266,357,0.019644790121476807,0.12701984231393765,0.04126652871855606,0.0,0.0,0.0375862322307941,0.047242481404595894
1,0.3311153411865234,0.0075060868700353054,0.003727293014526367,0.00011063604475664231,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.0,0.17560975609756097,0.23510971786833856,0.16748768472906403,0.16412661195779596,0.14846227860673733,0.0786150473604812,302,0.0,0.2778247686962392,0.22977265500251176,0.19657227102401728,0.13298565840938723,0.1674310706264311,0.09606466687661518
2,0.4586223602294922,0.13801373440815073,0.0038962364196777344,0.00028629050422078017,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.11660777385159012,0.011342155009451797,0.14165261382799327,0.07608695652173914,0.0,0.06915765917334726,0.055996621778822905,334,0.11077284784181253,0.0,0.1708514339316763,0.04741989922275161,0.0,0.06580883619924809,0.06641606511724989
3,0.8562207698822022,0.25605996256052305,0.0035888195037841798,0.0003288028402883031,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.15358361774744025,0.3717579250720461,0.23151125401929262,0.32628398791540786,0.22444029330582424,0.26152601153149524,0.07781921768948963,279,0.30351594876250393,0.3660107521600155,0.27730109537347564,0.2690242773523318,0.3112659698025551,0.3054236086901764,0.03413022525765734
4,0.9586803436279296,0.2180759360273071,0.003691959381103516,0.00019541112544265262,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.36661698956780925,0.4886515353805074,0.41493775933609955,0.3079315707620529,0.40863981319322823,0.3973523086466405,0.059527830568505274,227,0.38596947101901374,0.49223366279669084,0.44266464144314976,0.34591123872396967,0.5053475935828877,0.4344253215131423,0.061028471535041866
5,0.7037635326385498,0.1649496504809058,0.0037489414215087892,0.00014846601930824103,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.3023622047244095,0.41319942611190813,0.280811232449298,0.409288824383164,0.39780589049219206,0.36068290906607253,0.057065064428114716,246,0.3274546332030414,0.4347391641878198,0.29838369945834553,0.4019214417715889,0.43281471004243266,0.37906272973264565,0.05600743345370282
6,0.8273341655731201,0.3364385689154622,0.00576171875,0.0015991470070574798,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.10563380281690139,0.33585476550680776,0.33827893175074175,0.0,0.0,0.15599807089228798,0.15282715703413519,300,0.2142036215356464,0.2882192508000877,0.34520964835011314,0.0,0.0,0.16952650413716946,0.14451785446782028
7,0.7297311782836914,0.10097876352892741,0.004336261749267578,0.0003963262841217947,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.430416068866571,0.41319942611190813,0.43983402489626555,0.43465909090909083,0.4183232919481913,0.42728894216075186,0.010004025195419331,219,0.3698337349204672,0.45752731372101846,0.4389429450271108,0.4425086581068579,0.4967894558972626,0.44112042153454345,0.0411258745590434
8,0.9191429615020752,0.38105648119254804,0.004435396194458008,0.0004173811674967701,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.32481203007518794,0.4388185654008438,0.31578947368421056,0.46153846153846145,0.34294260223815165,0.37678989724308676,0.060994987934247805,240,0.3242779722605968,0.5076407180070273,0.34185013534245046,0.4967741935483828,0.3585118376550169,0.40581097136269484,0.07952286668441962
9,1.2638891696929933,0.499371171654236,0.004437446594238281,0.0003987139130348249,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.6353790613718413,0.5406091370558377,0.5601965601965603,0.19999999999999998,0.5081933208877827,0.48887009498071665,0.1503864119175193,193,0.7044950602303551,0.5895395567959849,0.6782037798387294,0.19714073718359404,0.5790317409426098,0.5496821749982548,0.18287717497051345
