,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
238,0.1882711410522461,0.004011555244979951,0.002075862884521484,7.163982802662292e-05,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.4985422740524781,0.4970845481049563,0.4992711370262391,0.5000000000000001,0.4985401459854012,0.4986876631815853,0.0009671454987908171,343,0.49835946044476864,0.4985417426175721,0.49927087130878617,0.49908858913598275,0.49945335276967934,0.4989428032553578,0.00042206194973983316
239,0.16492786407470703,0.013905277680360905,0.003459596633911133,0.00132911328784192,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.499271137026239,0.5,0.4992711370262391,0.5000000000000001,0.4999999999999998,0.4997083714880635,0.00035708547361827864,241,0.49981771782719664,0.49981771782719664,0.5000000000000001,0.49963543565439317,0.4998177842565598,0.49981773111306926,0.00011528537164289124
240,0.1303713798522949,0.013236180287001308,0.0030803680419921875,0.0008605569777289553,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
241,0.2051867961883545,0.014215774267189119,0.003824949264526367,0.0014518562908818204,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.49999999999999994,0.4992711370262391,0.4992711370262391,0.4992711370262392,0.49927007299270054,0.4994167387187767,0.00029168302234869754,301,0.5000000000000001,0.49981771782719664,0.5000000000000001,0.5074703140461436,0.49872448979591844,0.5012025043338518,0.0031697211755795556
242,0.17625041007995607,0.016776267574488482,0.005841541290283203,0.0022140658770021964,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.49999999999999994,0.4970845481049563,0.5,0.4992711370262392,0.4999999999999998,0.4992709287201591,0.0011292437631796074,309,0.5000000000000001,0.49945315348158964,0.49927087130878617,0.4994531534815897,0.49908892128279886,0.49945321991095293,0.000304937035399531
243,0.17922263145446776,0.011520133534214405,0.004205942153930664,0.0011913958323480779,0.001,"(25,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.499271137026239,0.5,0.49854227405247814,0.49927113702623915,0.4999999999999998,0.4994167429761272,0.000545419945943781,293,0.49890630696317917,0.5000000000000001,0.49927087130878617,0.49927087130878617,0.4998177842565598,0.49945316676746226,0.0003993723604888039
244,0.1949399471282959,0.017053351935733183,0.0044022083282470705,0.0019856514719245925,0.001,"(25,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.49999999999999994,0.4992711370262391,0.5,0.5000000000000001,0.497810218978102,0.49941673020407557,0.0008508858893554747,305,0.49981771782719664,0.5000000000000001,0.5000000000000001,0.4998177178271967,0.5080174927113703,0.5015305856731528,0.003244477783669268
245,0.3652007579803467,0.020220856587492966,0.002504444122314453,0.00020429412341153858,0.001,"(25,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.4985422740524781,0.4897959183673469,0.49781341107871724,0.5000000000000001,0.4985401459854012,0.49693789210996714,0.003641630501338258,377,0.49580751002551965,0.4969012030623407,0.49835946044476864,0.49927087130878617,0.4996355685131195,0.4979949226709069,0.0014445517061019207
246,0.5074907302856445,0.11006396808416621,0.004708480834960937,0.0019237014495187329,0.001,"(25,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.4985422740524781,0.4992711370262391,0.49854227405247814,0.49708454810495645,0.49927007299270054,0.4985418531829676,0.0007982543683291268,359,0.49927087130878617,0.49981771782719664,0.49908858913598264,0.4981771782719651,0.49908892128279886,0.4990886555653459,0.0005283039447476787
247,0.1542598247528076,0.00205386281102572,0.0031717777252197265,0.0008097832985058383,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.49999999999999994,0.5,0.5,0.5000000000000001,0.4999999999999998,0.49999999999999994,1.1100246961388522e-16,1,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5000000000000001,4.965068306494546e-17
